21-48-01.005000,---------- 
21-48-46.543000,[R]: 50 
21-48-46.544000,[R]: 1 
21-48-46.544000,S 1 	RSSI: 44
21-48-46.545000,[R]: 2 
21-48-46.546000,[R]: 50 
21-48-46.554000,[R]: 1 
21-48-46.555000,S 1 	RSSI: 44
21-48-46.557000,[R]: 2 
21-48-46.558000,[R]: 50 
21-48-46.559000,[R]: 1 
21-48-46.559000,S 1 	RSSI: 44
21-48-46.560000,[R]: 2 
21-48-46.560000,[R]: 50 
21-48-46.561000,[R]: 1 
21-48-46.575000,S 1 	RSSI: 44
21-48-46.576000,[R]: 2 
21-48-46.577000,[R]: 50 
21-48-46.577000,[R]: 1 
21-48-46.578000,S 1 	RSSI: 44
21-48-46.579000,[R]: 2 
21-48-46.580000,[R]: 50 
21-48-46.587000,[R]: 1 
21-48-46.588000,S 1 	RSSI: 44
21-48-46.589000,[R]: 2 
21-48-46.589000,[R]: 50 
21-48-46.590000,[R]: 1 
21-48-46.591000,S 1 	RSSI: 44
21-48-46.591000,[R]: 2 
21-48-46.592000,[R]: 50 
21-48-46.594000,[R]: 1 
21-48-46.606000,S 1 	RSSI: 44
21-48-46.607000,[R]: 2 
21-48-46.607000,[R]: 50 
21-48-46.608000,[R]: 1 
21-48-46.609000,S 1 	RSSI: 44
21-48-46.610000,[R]: 2 
21-48-46.610000,[R]: 50 
21-48-46.611000,[R]: 1 
21-48-46.613000,S 1 	RSSI: 44
21-48-46.623000,[R]: 2 
21-48-46.624000,[R]: 50 
21-48-46.626000,S 1 	RSSI: 44
21-48-46.626000,[R]: 1 
21-48-46.634000,[R]: 2 
21-48-46.636000,[R]: 50 
21-48-46.637000,S 1 	RSSI: 44
21-48-46.638000,[R]: 1 
21-48-46.639000,[R]: 2 
21-48-46.639000,[R]: 50 
21-48-46.640000,S 1 	RSSI: 44
21-48-46.643000,[R]: 1 
21-48-46.645000,[R]: 2 
21-48-46.646000,[R]: 50 
21-48-46.646000,S 1 	RSSI: 44
21-48-46.647000,[R]: 1 
21-48-46.649000,[R]: 2 
21-48-46.650000,[R]: 50 
21-48-46.660000,S 1 	RSSI: 44
21-48-46.660000,[R]: 1 
21-48-46.661000,[R]: 20 
21-48-46.662000,[R]: 1 
21-48-46.663000,S 1 	RSSI: 44
21-48-46.664000,[R]: 2 
21-48-46.671000,[R]: 50 
21-48-46.672000,[R]: 1 
21-48-46.672000,S 1 	RSSI: 44
21-48-46.673000,[R]: 2 
21-48-46.674000,[R]: 50 
21-48-46.674000,[R]: 1 
21-48-46.675000,S 1 	RSSI: 44
21-48-46.679000,[R]: 2 
21-48-46.682000,[R]: 50 
21-48-46.682000,[R]: 1 
21-48-46.683000,S 1 	RSSI: 44
21-48-46.686000,[R]: 2 
21-48-46.691000,[R]: 50 
21-48-46.693000,[R]: 1 
21-48-46.693000,S 1 	RSSI: 44
21-48-46.694000,[R]: 2 
21-48-46.695000,[R]: 50 
21-48-46.698000,[R]: 1 
21-48-46.700000,S 1 	RSSI: 44
21-48-46.706000,[R]: 2 
21-48-46.707000,[R]: 50 
21-48-46.708000,[R]: 20 
21-48-46.708000,[R]: 1 
21-48-46.709000,S 1 	RSSI: 44
21-48-46.711000,[R]: 2 
21-48-46.711000,[R]: 50 
21-48-46.717000,[R]: 1 
21-48-46.718000,S 1 	RSSI: 44
21-48-46.720000,[R]: 2 
21-48-46.721000,[R]: 50 
21-48-46.723000,[R]: 1 
21-48-46.728000,S 1 	RSSI: 44
21-48-46.729000,[R]: 2 
21-48-46.730000,[R]: 50 
21-48-46.732000,[R]: 1 
21-48-46.734000,S 1 	RSSI: 44
21-48-46.736000,[R]: 2 
21-48-46.741000,[R]: 50 
21-48-46.742000,[R]: 1 
21-48-46.743000,S 1 	RSSI: 44
21-48-46.745000,[R]: 2 
21-48-46.745000,[R]: 50 
21-48-46.748000,[R]: 1 
21-48-46.750000,S 1 	RSSI: 44
21-48-46.753000,[R]: 2 
21-48-46.754000,[R]: 50 
21-48-46.757000,[R]: 1 
21-48-46.761000,S 1 	RSSI: 44
21-48-46.762000,[R]: 2 
21-48-46.763000,[R]: 50 
21-48-46.765000,[R]: 1 
21-48-46.770000,S 1 	RSSI: 44
21-48-46.770000,[R]: 2 
21-48-46.778000,[R]: 50 
21-48-46.779000,[R]: 1 
21-48-46.780000,S 1 	RSSI: 44
21-48-46.782000,[R]: 2 
21-48-46.783000,[R]: 50 
21-48-46.784000,[R]: 1 
21-48-46.785000,S 1 	RSSI: 44
21-48-46.786000,[R]: 2 
21-48-46.793000,[R]: 50 
21-48-46.794000,[R]: 1 
21-48-46.794000,S 1 	RSSI: 44
21-48-46.795000,[R]: 2 
21-48-46.795000,[R]: 50 
21-48-46.797000,[R]: 1 
21-48-46.803000,S 1 	RSSI: 44
21-48-46.803000,[R]: 2 
21-48-46.804000,[R]: 50 
21-48-46.805000,[R]: 1 
21-48-46.807000,S 1 	RSSI: 44
21-48-46.810000,[R]: 2 
21-48-46.811000,[R]: 50 
21-48-46.815000,[R]: 1 
21-48-46.816000,S 1 	RSSI: 44
21-48-46.819000,[R]: 2 
21-48-46.822000,[R]: 50 
21-48-46.822000,[R]: 1 
21-48-46.824000,S 1 	RSSI: 44
21-48-46.827000,[R]: 2 
21-48-46.834000,[R]: 50 
21-48-46.843000,[R]: 1 
21-48-46.844000,S 1 	RSSI: 44
21-48-46.844000,[R]: 2 
21-48-46.845000,[R]: 50 
21-48-46.846000,[R]: 1 
21-48-46.846000,S 1 	RSSI: 44
21-48-46.847000,[R]: 2 
21-48-46.848000,[R]: 50 
21-48-46.848000,[R]: 1 
21-48-46.849000,S 1 	RSSI: 44
21-48-46.854000,[R]: 2 
21-48-46.855000,[R]: 50 
21-48-46.856000,[R]: 1 
21-48-46.857000,S 1 	RSSI: 44
21-48-46.860000,[R]: 2 
21-48-46.875000,[R]: 50 
21-48-46.876000,[R]: 1 
21-48-46.877000,S 1 	RSSI: 44
21-48-46.878000,[R]: 2 
21-48-46.878000,[R]: 50 
21-48-46.879000,[R]: 1 
21-48-46.880000,S 1 	RSSI: 44
21-48-46.888000,[R]: 2 
21-48-46.889000,[R]: 50 
21-48-46.889000,[R]: 1 
21-48-46.890000,S 1 	RSSI: 44
21-48-46.891000,[R]: 2 
21-48-46.891000,[R]: 50 
21-48-46.892000,[R]: 1 
21-48-46.896000,S 1 	RSSI: 44
21-48-46.899000,[R]: 2 
21-48-46.911000,[R]: 50 
21-48-46.918000,[R]: 1 
21-48-46.927000,S 1 	RSSI: 44
21-48-46.936000,[R]: 2 
21-48-46.942000,[R]: 50 
21-48-46.943000,[R]: 1 
21-48-46.946000,S 1 	RSSI: 44
21-48-46.948000,[R]: 2 
21-48-46.949000,[R]: 50 
21-48-46.960000,[R]: 1 
21-48-46.961000,S 1 	RSSI: 44
21-48-46.962000,[R]: 2 
21-48-46.962000,[R]: 50 
21-48-46.963000,[R]: 1 
21-48-46.966000,S 1 	RSSI: 44
21-48-46.967000,[R]: 2 
21-48-46.967000,[R]: 50 
21-48-46.972000,[R]: 1 
21-48-46.973000,S 1 	RSSI: 44
21-48-46.973000,[R]: 2 
21-48-46.974000,[R]: 50 
21-48-46.975000,[R]: 1 
21-48-46.976000,[R]: 2 
21-48-46.977000,[R]: 50 
21-48-46.977000,[R]: 1 
21-48-46.985000,S 1 	RSSI: 44
21-48-46.986000,[R]: 2 
21-48-46.987000,[R]: 50 
21-48-46.987000,[R]: 20 
21-48-46.988000,[R]: 1 
21-48-46.991000,S 1 	RSSI: 44
21-48-46.991000,[R]: 2 
21-48-46.993000,[R]: 50 
21-48-46.994000,[R]: 1 
21-48-46.995000,S 1 	RSSI: 44
21-48-46.995000,[R]: 2 
21-48-46.996000,[R]: 50 
21-48-46.998000,[R]: 1 
21-48-46.999000,S 1 	RSSI: 44
21-48-47.000000,[R]: 2 
21-48-47.000000,[R]: 50 
21-48-47.001000,[R]: 1 
21-48-47.004000,S 1 	RSSI: 44
21-48-47.005000,[R]: 2 
21-48-47.005000,[R]: 50 
21-48-47.006000,[R]: 1 
21-48-47.006000,S 1 	RSSI: 44
21-48-47.007000,[R]: 2 
21-48-47.007000,[R]: 50 
21-48-47.007000,[R]: 1 
21-48-47.008000,S 1 	RSSI: 44
21-48-47.009000,[R]: 2 
21-48-47.009000,[R]: 50 
21-48-47.010000,[R]: 1 
21-48-47.010000,S 1 	RSSI: 44
21-48-47.011000,[R]: 2 
21-48-47.011000,[R]: 50 
21-48-47.015000,[R]: 1 
21-48-47.021000,S 1 	RSSI: 44
21-48-47.022000,[R]: 2 
21-48-47.023000,[R]: 50 
21-48-47.023000,[R]: 1 
21-48-47.025000,S 1 	RSSI: 44
21-48-47.027000,[R]: 2 
21-48-47.029000,[R]: 50 
21-48-47.033000,[R]: 1 
21-48-47.034000,S 1 	RSSI: 44
21-48-47.036000,[R]: 2 
21-48-47.036000,[R]: 50 
21-48-47.041000,[R]: 1 
21-48-47.042000,S 1 	RSSI: 44
21-48-47.044000,[R]: 2 
21-48-47.046000,[R]: 50 
21-48-47.048000,[R]: 1 
21-48-47.053000,S 1 	RSSI: 44
21-48-47.054000,[R]: 2 
21-48-47.054000,[R]: 50 
21-48-47.056000,[R]: 1 
21-48-47.058000,S 1 	RSSI: 44
21-48-47.060000,[R]: 2 
21-48-47.063000,[R]: 50 
21-48-47.064000,[R]: 1 
21-48-47.067000,S 1 	RSSI: 44
21-48-47.070000,[R]: 2 
21-48-47.075000,[R]: 50 
21-48-47.076000,[R]: 1 
21-48-47.077000,S 1 	RSSI: 44
21-48-47.077000,[R]: 2 
21-48-47.078000,[R]: 50 
21-48-47.082000,[R]: 1 
21-48-47.083000,S 1 	RSSI: 44
21-48-47.093000,[R]: 2 
21-48-47.093000,[R]: 50 
21-48-47.095000,[R]: 1 
21-48-47.095000,S 1 	RSSI: 44
21-48-47.096000,[R]: 2 
21-48-47.097000,[R]: 50 
21-48-47.100000,[R]: 1 
21-48-47.107000,[R]: 2 
21-48-47.108000,[R]: 50 
21-48-47.108000,[R]: 20 
21-48-47.109000,[R]: 1 
21-48-47.110000,S 1 	RSSI: 44
21-48-47.110000,[R]: 2 
21-48-47.111000,[R]: 50 
21-48-47.114000,[R]: 1 
21-48-47.125000,S 1 	RSSI: 44
21-48-47.126000,[R]: 2 
21-48-47.126000,[R]: 50 
21-48-47.127000,[R]: 1 
21-48-47.128000,S 1 	RSSI: 44
21-48-47.129000,[R]: 2 
21-48-47.130000,[R]: 50 
21-48-47.132000,[R]: 1 
21-48-47.133000,S 1 	RSSI: 44
21-48-47.139000,[R]: 2 
21-48-47.139000,[R]: 50 
21-48-47.150000,[R]: 1 
21-48-47.151000,[R]: 2 
21-48-47.151000,[R]: 50 
21-48-47.152000,[R]: 1 
21-48-47.152000,S 1 	RSSI: 44
21-48-47.154000,[R]: 2 
21-48-47.154000,[R]: 50 
21-48-47.155000,[R]: 20 
21-48-47.156000,[R]: 1 
21-48-47.158000,S 1 	RSSI: 44
21-48-47.161000,[R]: 2 
21-48-47.161000,[R]: 50 
21-48-47.166000,[R]: 1 
21-48-47.167000,S 1 	RSSI: 44
21-48-47.170000,[R]: 2 
21-48-47.171000,[R]: 50 
21-48-47.172000,[R]: 1 
21-48-47.177000,S 1 	RSSI: 44
21-48-47.178000,[R]: 2 
21-48-47.190000,[R]: 50 
21-48-47.191000,[R]: 1 
21-48-47.192000,S 1 	RSSI: 44
21-48-47.192000,[R]: 2 
21-48-47.193000,[R]: 50 
21-48-47.194000,[R]: 1 
21-48-47.194000,S 1 	RSSI: 44
21-48-47.195000,[R]: 2 
21-48-47.195000,[R]: 50 
21-48-47.202000,[R]: 1 
21-48-47.203000,S 1 	RSSI: 44
21-48-47.204000,[R]: 2 
21-48-47.207000,[R]: 50 
21-48-47.207000,[R]: 20 
21-48-47.208000,[R]: 1 
21-48-47.209000,S 1 	RSSI: 44
21-48-47.213000,[R]: 2 
21-48-47.215000,[R]: 50 
21-48-47.216000,[R]: 1 
21-48-47.218000,S 1 	RSSI: 44
21-48-47.223000,[R]: 2 
21-48-47.233000,[R]: 50 
21-48-47.233000,[R]: 1 
21-48-47.233000,S 1 	RSSI: 44
21-48-47.234000,[R]: 2 
21-48-47.235000,[R]: 50 
21-48-47.237000,[R]: 1 
21-48-47.240000,S 1 	RSSI: 44
21-48-47.242000,[R]: 2 
21-48-47.243000,[R]: 50 
21-48-47.244000,[R]: 1 
21-48-47.246000,S 1 	RSSI: 44
21-48-47.249000,[R]: 2 
21-48-47.250000,[R]: 50 
21-48-47.250000,[R]: 1 
21-48-47.253000,S 1 	RSSI: 44
21-48-47.254000,[R]: 2 
21-48-47.255000,[R]: 50 
21-48-47.256000,[R]: 1 
21-48-47.257000,S 1 	RSSI: 44
21-48-47.260000,[R]: 2 
21-48-47.261000,[R]: 50 
21-48-47.265000,[R]: 1 
21-48-47.270000,S 1 	RSSI: 44
21-48-47.271000,[R]: 2 
21-48-47.271000,[R]: 50 
21-48-47.272000,[R]: 1 
21-48-47.274000,S 1 	RSSI: 44
21-48-47.277000,[R]: 2 
21-48-47.278000,[R]: 50 
21-48-47.280000,[R]: 1 
21-48-47.284000,S 1 	RSSI: 44
21-48-47.285000,[R]: 20 
21-48-47.286000,[R]: 1 
21-48-47.287000,S 1 	RSSI: 44
21-48-47.292000,[R]: 2 
21-48-47.292000,[R]: 50 
21-48-47.294000,[R]: 1 
21-48-47.295000,S 1 	RSSI: 44
21-48-47.298000,[R]: 2 
21-48-47.299000,[R]: 50 
21-48-47.303000,[R]: 1 
21-48-47.304000,S 1 	RSSI: 44
21-48-47.306000,[R]: 2 
21-48-47.307000,[R]: 50 
21-48-47.311000,[R]: 1 
21-48-47.311000,S 1 	RSSI: 44
21-48-47.314000,[R]: 2 
21-48-47.327000,[R]: 50 
21-48-47.328000,[R]: 1 
21-48-47.328000,S 1 	RSSI: 44
21-48-47.329000,[R]: 2 
21-48-47.329000,[R]: 50 
21-48-47.332000,[R]: 1 
21-48-47.333000,S 1 	RSSI: 44
21-48-47.333000,[R]: 2 
21-48-47.334000,[R]: 50 
21-48-47.342000,[R]: 20 
21-48-47.343000,[R]: 1 
21-48-47.343000,[R]: 2 
21-48-47.344000,[R]: 50 
21-48-47.344000,[R]: 1 
21-48-47.348000,[R]: 2 
21-48-47.349000,[R]: 50 
21-48-47.352000,[R]: 1 
21-48-47.355000,S 1 	RSSI: 44
21-48-47.356000,[R]: 2 
21-48-47.357000,[R]: 50 
21-48-47.362000,[R]: 1 
21-48-47.373000,S 1 	RSSI: 44
21-48-47.374000,[R]: 2 
21-48-47.374000,[R]: 50 
21-48-47.375000,[R]: 1 
21-48-47.376000,S 1 	RSSI: 44
21-48-47.376000,[R]: 2 
21-48-47.377000,[R]: 50 
21-48-47.377000,[R]: 1 
21-48-47.378000,S 1 	RSSI: 44
21-48-47.384000,[R]: 2 
21-48-47.390000,[R]: 50 
21-48-47.390000,[R]: 20 
21-48-47.391000,[R]: 1 
21-48-47.391000,S 1 	RSSI: 44
21-48-47.392000,[R]: 2 
21-48-47.392000,[R]: 50 
21-48-47.395000,[R]: 1 
21-48-47.395000,S 1 	RSSI: 44
21-48-47.399000,[R]: 2 
21-48-47.401000,[R]: 50 
21-48-47.402000,[R]: 1 
21-48-47.403000,S 1 	RSSI: 44
21-48-47.406000,[R]: 2 
21-48-47.408000,[R]: 50 
21-48-47.411000,[R]: 1 
21-48-47.420000,S 1 	RSSI: 44
21-48-47.421000,[R]: 2 
21-48-47.421000,[R]: 50 
21-48-47.422000,[R]: 1 
21-48-47.422000,S 1 	RSSI: 44
21-48-47.423000,[R]: 2 
21-48-47.424000,[R]: 50 
21-48-47.429000,[R]: 1 
21-48-47.430000,S 1 	RSSI: 44
21-48-47.433000,[R]: 2 
21-48-47.433000,[R]: 50 
21-48-47.434000,[R]: 20 
21-48-47.436000,[R]: 1 
21-48-47.437000,S 1 	RSSI: 44
21-48-47.440000,[R]: 2 
21-48-47.441000,[R]: 50 
21-48-47.444000,[R]: 1 
21-48-47.445000,S 1 	RSSI: 44
21-48-47.451000,[R]: 2 
21-48-47.452000,[R]: 50 
21-48-47.452000,[R]: 1 
21-48-47.453000,S 1 	RSSI: 44
21-48-47.456000,[R]: 2 
21-48-47.457000,[R]: 50 
21-48-47.461000,[R]: 1 
21-48-47.462000,S 1 	RSSI: 44
21-48-47.465000,[R]: 2 
21-48-47.466000,[R]: 50 
21-48-47.470000,[R]: 1 
21-48-47.474000,S 1 	RSSI: 44
21-48-47.475000,[R]: 2 
21-48-47.476000,[R]: 50 
21-48-47.477000,[R]: 1 
21-48-47.478000,S 1 	RSSI: 44
21-48-47.482000,[R]: 2 
21-48-47.488000,[R]: 50 
21-48-47.488000,[R]: 20 
21-48-47.489000,[R]: 1 
21-48-47.489000,S 1 	RSSI: 44
21-48-47.493000,[R]: 2 
21-48-47.493000,[R]: 50 
21-48-47.494000,[R]: 1 
21-48-47.496000,S 1 	RSSI: 44
21-48-47.499000,[R]: 2 
21-48-47.499000,[R]: 50 
21-48-47.505000,[R]: 1 
21-48-47.505000,S 1 	RSSI: 44
21-48-47.521000,[R]: 2 
21-48-47.522000,[R]: 50 
21-48-47.524000,[R]: 1 
21-48-47.524000,S 1 	RSSI: 44
21-48-47.525000,[R]: 2 
21-48-47.526000,[R]: 50 
21-48-47.527000,[R]: 1 
21-48-47.529000,S 1 	RSSI: 44
21-48-47.530000,[R]: 2 
21-48-47.530000,[R]: 50 
21-48-47.537000,[R]: 1 
21-48-47.538000,S 1 	RSSI: 44
21-48-47.538000,[R]: 2 
21-48-47.543000,[R]: 50 
21-48-47.543000,[R]: 20 
21-48-47.543000,[R]: 1 
21-48-47.548000,[R]: 2 
21-48-47.553000,[R]: 50 
21-48-47.557000,[R]: 1 
21-48-47.560000,S 1 	RSSI: 44
21-48-47.568000,[R]: 2 
21-48-47.580000,[R]: 50 
21-48-47.581000,[R]: 1 
21-48-47.582000,S 1 	RSSI: 44
21-48-47.582000,[R]: 2 
21-48-47.583000,[R]: 50 
21-48-47.583000,[R]: 1 
21-48-47.584000,S 1 	RSSI: 44
21-48-47.590000,[R]: 2 
21-48-47.591000,[R]: 50 
21-48-47.591000,[R]: 1 
21-48-47.592000,S 1 	RSSI: 44
21-48-47.592000,[R]: 2 
21-48-47.593000,[R]: 50 
21-48-47.593000,[R]: 1 
21-48-47.594000,S 1 	RSSI: 44
21-48-47.594000,[R]: 2 
21-48-47.596000,[R]: 50 
21-48-47.609000,[R]: 20 
21-48-47.609000,[R]: 1 
21-48-47.615000,S 1 	RSSI: 44
21-48-47.616000,[R]: 2 
21-48-47.620000,[R]: 50 
21-48-47.621000,[R]: 1 
21-48-47.622000,S 1 	RSSI: 44
21-48-47.622000,[R]: 2 
21-48-47.622000,[R]: 50 
21-48-47.623000,[R]: 1 
21-48-47.624000,S 1 	RSSI: 44
21-48-47.625000,[R]: 2 
21-48-47.627000,[R]: 50 
21-48-47.634000,[R]: 1 
21-48-47.635000,S 1 	RSSI: 44
21-48-47.635000,[R]: 2 
21-48-47.636000,[R]: 50 
21-48-47.637000,[R]: 1 
21-48-47.638000,S 1 	RSSI: 44
21-48-47.639000,[R]: 2 
21-48-47.639000,[R]: 50 
21-48-47.641000,[R]: 1 
21-48-47.642000,S 1 	RSSI: 44
21-48-47.643000,[R]: 2 
21-48-47.646000,[R]: 50 
21-48-47.647000,[R]: 20 
21-48-47.648000,[R]: 1 
21-48-47.649000,S 1 	RSSI: 44
21-48-47.649000,[R]: 2 
21-48-47.659000,[R]: 50 
21-48-47.659000,[R]: 1 
21-48-47.660000,S 1 	RSSI: 44
21-48-47.660000,[R]: 2 
21-48-47.661000,[R]: 50 
21-48-47.662000,[R]: 1 
21-48-47.662000,S 1 	RSSI: 44
21-48-47.663000,[R]: 2 
21-48-47.669000,[R]: 50 
21-48-47.682000,[R]: 1 
21-48-47.683000,S 1 	RSSI: 44
21-48-47.684000,[R]: 2 
21-48-47.685000,[R]: 50 
21-48-47.685000,[R]: 1 
21-48-47.686000,S 1 	RSSI: 44
21-48-47.688000,[R]: 2 
21-48-47.689000,[R]: 50 
21-48-47.692000,[R]: 1 
21-48-47.693000,S 1 	RSSI: 44
21-48-47.693000,[R]: 2 
21-48-47.694000,[R]: 50 
21-48-47.694000,[R]: 20 
21-48-47.695000,[R]: 1 
21-48-47.695000,S 1 	RSSI: 44
21-48-47.696000,[R]: 2 
21-48-47.697000,[R]: 50 
21-48-47.708000,[R]: 1 
21-48-47.708000,S 1 	RSSI: 44
21-48-47.709000,[R]: 2 
21-48-47.709000,[R]: 50 
21-48-47.710000,[R]: 1 
21-48-47.711000,S 1 	RSSI: 44
21-48-47.711000,[R]: 2 
21-48-47.712000,[R]: 50 
21-48-47.713000,[R]: 1 
21-48-47.725000,S 1 	RSSI: 44
21-48-47.727000,[R]: 2 
21-48-47.731000,[R]: 50 
21-48-47.734000,[R]: 1 
21-48-47.735000,S 1 	RSSI: 44
21-48-47.736000,[R]: 2 
21-48-47.737000,[R]: 50 
21-48-47.737000,[R]: 1 
21-48-47.738000,S 1 	RSSI: 44
21-48-47.738000,[R]: 2 
21-48-47.740000,[R]: 50 
21-48-47.741000,[R]: 20 
21-48-47.741000,[R]: 1 
21-48-47.742000,S 1 	RSSI: 44
21-48-47.742000,[R]: 2 
21-48-47.745000,[R]: 50 
21-48-47.745000,[R]: 1 
21-48-47.746000,S 1 	RSSI: 44
21-48-47.748000,[R]: 2 
21-48-47.749000,[R]: 50 
21-48-47.752000,[R]: 1 
21-48-47.758000,S 1 	RSSI: 44
21-48-47.758000,[R]: 2 
21-48-47.759000,[R]: 50 
21-48-47.761000,[R]: 1 
21-48-47.762000,S 1 	RSSI: 44
21-48-47.765000,[R]: 2 
21-48-47.780000,[R]: 50 
21-48-47.782000,[R]: 1 
21-48-47.783000,S 1 	RSSI: 44
21-48-47.784000,[R]: 2 
21-48-47.785000,[R]: 50 
21-48-47.786000,[R]: 1 
21-48-47.787000,S 1 	RSSI: 44
21-48-47.794000,[R]: 2 
21-48-47.794000,[R]: 50 
21-48-47.795000,[R]: 20 
21-48-47.796000,[R]: 1 
21-48-47.800000,[R]: 2 
21-48-47.808000,[R]: 50 
21-48-47.809000,[R]: 1 
21-48-47.809000,S 1 	RSSI: 44
21-48-47.810000,[R]: 2 
21-48-47.810000,[R]: 50 
21-48-47.810000,[R]: 1 
21-48-47.818000,S 1 	RSSI: 44
21-48-47.818000,[R]: 2 
21-48-47.819000,[R]: 50 
21-48-47.820000,[R]: 1 
21-48-47.821000,S 1 	RSSI: 44
21-48-47.821000,[R]: 2 
21-48-47.822000,[R]: 50 
21-48-47.823000,[R]: 1 
21-48-47.823000,[R]: 1 
21-48-47.824000,S 1 	RSSI: 44
21-48-47.824000,[R]: 2 
21-48-47.833000,[R]: 50 
21-48-47.835000,[R]: 1 
21-48-47.835000,S 1 	RSSI: 45
21-48-47.836000,[R]: 2 
21-48-47.836000,[R]: 50 
21-48-47.838000,[R]: 20 
21-48-47.838000,[R]: 1 
21-48-47.839000,S 1 	RSSI: 46
21-48-47.840000,[R]: 2 
21-48-47.841000,[R]: 50 
21-48-47.845000,[R]: 1 
21-48-47.845000,S 1 	RSSI: 46
21-48-47.856000,[R]: 2 
21-48-47.857000,[R]: 50 
21-48-47.859000,[R]: 1 
21-48-47.868000,S 1 	RSSI: 45
21-48-47.870000,[R]: 2 
21-48-47.870000,[R]: 50 
21-48-47.871000,[R]: 1 
21-48-47.871000,[R]: 2 
21-48-47.871000,[R]: 50 
21-48-47.872000,[R]: 1 
21-48-47.872000,S 1 	RSSI: 45
21-48-47.873000,[R]: 2 
21-48-47.874000,[R]: 50 
21-48-47.878000,[R]: 1 
21-48-47.879000,S 1 	RSSI: 45
21-48-47.882000,[R]: 2 
21-48-47.883000,[R]: 50 
21-48-47.884000,[R]: 20 
21-48-47.889000,[R]: 1 
21-48-47.889000,S 1 	RSSI: 45
21-48-47.890000,[R]: 2 
21-48-47.891000,[R]: 50 
21-48-47.895000,[R]: 1 
21-48-47.896000,S 1 	RSSI: 45
21-48-47.910000,[R]: 2 
21-48-47.911000,[R]: 50 
21-48-47.912000,[R]: 1 
21-48-47.912000,S 1 	RSSI: 45
21-48-47.913000,[R]: 2 
21-48-47.913000,[R]: 50 
21-48-47.916000,[R]: 1 
21-48-47.917000,S 1 	RSSI: 45
21-48-47.922000,[R]: 2 
21-48-47.922000,[R]: 50 
21-48-47.923000,[R]: 1 
21-48-47.924000,S 1 	RSSI: 45
21-48-47.924000,[R]: 2 
21-48-47.925000,[R]: 50 
21-48-47.929000,[R]: 1 
21-48-47.930000,S 1 	RSSI: 45
21-48-47.931000,[R]: 2 
21-48-47.932000,[R]: 50 
21-48-47.933000,[R]: 20 
21-48-47.935000,[R]: 1 
21-48-47.937000,S 1 	RSSI: 44
21-48-47.939000,[R]: 2 
21-48-47.943000,[R]: 50 
21-48-47.944000,[R]: 1 
21-48-47.945000,S 1 	RSSI: 44
21-48-47.948000,[R]: 2 
21-48-47.949000,[R]: 50 
21-48-47.953000,[R]: 1 
21-48-47.955000,S 1 	RSSI: 44
21-48-47.966000,[R]: 2 
21-48-47.967000,[R]: 50 
21-48-47.967000,[R]: 1 
21-48-47.969000,S 1 	RSSI: 44
21-48-47.969000,[R]: 2 
21-48-47.970000,[R]: 50 
21-48-47.970000,[R]: 1 
21-48-47.973000,S 1 	RSSI: 44
21-48-47.974000,[R]: 2 
21-48-47.974000,[R]: 50 
21-48-47.977000,[R]: 1 
21-48-47.978000,S 1 	RSSI: 46
21-48-47.981000,[R]: 2 
21-48-47.985000,[R]: 50 
21-48-47.991000,[R]: 20 
21-48-47.993000,[R]: 1 
21-48-47.994000,S 1 	RSSI: 44
21-48-47.994000,[R]: 2 
21-48-47.995000,[R]: 50 
21-48-47.996000,[R]: 1 
21-48-47.998000,S 1 	RSSI: 44
21-48-47.999000,[R]: 2 
21-48-48.003000,[R]: 50 
21-48-48.004000,[R]: 1 
21-48-48.004000,S 1 	RSSI: 45
21-48-48.006000,[R]: 2 
21-48-48.007000,[R]: 50 
21-48-48.012000,[R]: 1 
21-48-48.014000,S 1 	RSSI: 44
21-48-48.015000,[R]: 2 
21-48-48.015000,[R]: 50 
21-48-48.018000,[R]: 1 
21-48-48.020000,S 1 	RSSI: 45
21-48-48.023000,[R]: 2 
21-48-48.032000,[R]: 50 
21-48-48.033000,[R]: 1 
21-48-48.034000,S 1 	RSSI: 45
21-48-48.034000,[R]: 2 
21-48-48.035000,[R]: 50 
21-48-48.035000,[R]: 20 
21-48-48.036000,[R]: 1 
21-48-48.043000,[R]: 2 
21-48-48.045000,[R]: 50 
21-48-48.046000,[R]: 1 
21-48-48.049000,S 1 	RSSI: 46
21-48-48.049000,[R]: 2 
21-48-48.059000,[R]: 50 
21-48-48.060000,[R]: 1 
21-48-48.061000,S 1 	RSSI: 46
21-48-48.061000,[R]: 2 
21-48-48.062000,[R]: 50 
21-48-48.063000,[R]: 1 
21-48-48.065000,S 1 	RSSI: 47
21-48-48.066000,[R]: 2 
21-48-48.067000,[R]: 50 
21-48-48.069000,[R]: 1 
21-48-48.075000,S 1 	RSSI: 47
21-48-48.075000,[R]: 2 
21-48-48.076000,[R]: 50 
21-48-48.077000,[R]: 1 
21-48-48.078000,S 1 	RSSI: 48
21-48-48.084000,[R]: 2 
21-48-48.094000,[R]: 50 
21-48-48.095000,[R]: 20 
21-48-48.096000,[R]: 1 
21-48-48.096000,[R]: 2 
21-48-48.098000,[R]: 50 
21-48-48.099000,[R]: 1 
21-48-48.100000,S 1 	RSSI: 50
21-48-48.101000,[R]: 2 
21-48-48.101000,[R]: 50 
21-48-48.108000,[R]: 1 
21-48-48.109000,S 1 	RSSI: 51
