09-46-23.294000,------------------------------------ 
09-46-41.093000,[R]: 2 
09-46-41.094000,[R]: 50 
09-46-41.098000,[R]: 10 
09-46-41.100000,[R]: 1 
09-46-41.101000,[R]: 20 
09-46-41.104000,[R]: 10 
09-46-41.107000,[R]: 1 
09-46-41.113000,[R]: 20 
09-46-41.113000,[R]: 10 
09-46-41.115000,[R]: 1 
09-46-41.123000,[R]: 10 
09-46-41.130000,[R]: 2 
09-46-41.136000,[R]: 50 
09-46-41.137000,[R]: 10 
09-46-41.138000,[R]: 1 
09-46-41.138000,[R]: 20 
09-46-41.139000,[R]: 10 
09-46-41.140000,[R]: 1 
09-46-41.144000,[R]: 10 
09-46-41.153000,[R]: 2 
09-46-41.153000,[R]: 50 
09-46-41.154000,[R]: 10 
09-46-41.154000,[R]: 1 
09-46-41.155000,[R]: 20 
09-46-41.156000,[R]: 10 
09-46-41.159000,[R]: 1 
09-46-41.161000,[R]: 20 
09-46-41.165000,[R]: 10 
09-46-41.166000,[R]: 1 
09-46-41.170000,[R]: 10 
09-46-41.173000,[R]: 2 
09-46-41.178000,[R]: 50 
09-46-41.179000,[R]: 10 
09-46-41.180000,[R]: 1 
09-46-41.182000,[R]: 20 
09-46-41.185000,[R]: 10 
09-46-41.187000,[R]: 1 
09-46-41.193000,[R]: 20 
09-46-41.194000,[R]: 10 
09-46-41.195000,[R]: 1 
09-46-41.200000,[R]: 10 
09-46-41.203000,[R]: 2 
09-46-41.203000,[R]: 50 
09-46-41.207000,[R]: 10 
09-46-41.209000,[R]: 1 
09-46-41.211000,[R]: 20 
09-46-41.215000,[R]: 10 
09-46-41.216000,[R]: 1 
09-46-41.221000,[R]: 10 
09-46-41.224000,[R]: 2 
09-46-41.225000,[R]: 50 
09-46-41.229000,[R]: 10 
09-46-41.233000,[R]: 1 
09-46-41.234000,[R]: 20 
09-46-41.248000,[R]: 10 
09-46-41.249000,[R]: 1 
09-46-41.249000,[R]: 20 
09-46-41.252000,[R]: 10 
09-46-41.253000,[R]: 1 
09-46-41.254000,[R]: 10 
09-46-41.254000,[R]: 2 
09-46-41.255000,[R]: 50 
09-46-41.259000,[R]: 10 
09-46-41.263000,[R]: 1 
09-46-41.264000,[R]: 20 
09-46-41.265000,[R]: 10 
09-46-41.267000,[R]: 1 
09-46-41.273000,[R]: 20 
09-46-41.277000,[R]: 10 
09-46-41.278000,[R]: 1 
09-46-41.279000,[R]: 10 
09-46-41.283000,[R]: 2 
09-46-41.287000,[R]: 50 
09-46-41.288000,[R]: 10 
09-46-41.288000,[R]: 1 
09-46-41.291000,[R]: 20 
09-46-41.294000,[R]: 10 
09-46-41.295000,[R]: 1 
09-46-41.303000,[R]: 10 
09-46-41.304000,[R]: 2 
09-46-41.305000,[R]: 50 
09-46-41.308000,[R]: 10 
09-46-41.310000,[R]: 1 
09-46-41.316000,[R]: 20 
09-46-41.317000,[R]: 10 
09-46-41.317000,[R]: 1 
09-46-41.321000,[R]: 20 
09-46-41.328000,[R]: 10 
09-46-41.331000,[R]: 1 
09-46-41.332000,[R]: 10 
09-46-41.333000,[R]: 2 
09-46-41.334000,[R]: 50 
09-46-41.337000,[R]: 10 
09-46-41.346000,[R]: 1 
09-46-41.347000,[R]: 20 
09-46-41.347000,[R]: 10 
09-46-41.350000,[R]: 1 
09-46-41.355000,[R]: 20 
09-46-41.368000,[R]: 10 
09-46-41.369000,[R]: 1 
09-46-41.369000,[R]: 10 
09-46-41.370000,[R]: 2 
09-46-41.371000,[R]: 50 
09-46-41.372000,[R]: 10 
09-46-41.372000,[R]: 1 
09-46-41.373000,[R]: 20 
09-46-41.381000,[R]: 10 
09-46-41.382000,[R]: 1 
09-46-41.384000,[R]: 10 
09-46-41.388000,[R]: 2 
09-46-41.399000,[R]: 50 
09-46-41.399000,[R]: 10 
09-46-41.400000,[R]: 1 
09-46-41.400000,[R]: 20 
09-46-41.401000,[R]: 10 
09-46-41.401000,[R]: 1 
09-46-41.402000,[R]: 20 
09-46-41.403000,[R]: 10 
09-46-41.405000,[R]: 1 
09-46-41.410000,[R]: 10 
09-46-41.416000,[R]: 2 
09-46-41.417000,[R]: 50 
09-46-41.417000,[R]: 10 
09-46-41.419000,[R]: 1 
09-46-41.426000,[R]: 20 
09-46-41.427000,[R]: 10 
09-46-41.428000,[R]: 1 
09-46-41.432000,[R]: 20 
09-46-41.433000,[R]: 10 
09-46-41.434000,[R]: 1 
09-46-41.439000,[R]: 10 
09-46-41.445000,[R]: 2 
09-46-41.446000,[R]: 50 
09-46-41.447000,[R]: 10 
09-46-41.448000,[R]: 1 
09-46-41.451000,[R]: 20 
09-46-41.453000,[R]: 10 
09-46-41.459000,[R]: 1 
09-46-41.461000,[R]: 10 
09-46-41.464000,[R]: 2 
09-46-41.464000,[R]: 50 
09-46-41.469000,[R]: 10 
09-46-41.471000,[R]: 1 
09-46-41.472000,[R]: 20 
09-46-41.475000,[R]: 10 
09-46-41.478000,[R]: 1 
09-46-41.482000,[R]: 20 
09-46-41.483000,[R]: 10 
09-46-41.485000,[R]: 1 
09-46-41.492000,[R]: 10 
09-46-41.493000,[R]: 2 
09-46-41.493000,[R]: 50 
09-46-41.497000,[R]: 10 
09-46-41.500000,[R]: 1 
09-46-41.501000,[R]: 20 
09-46-41.510000,[R]: 10 
09-46-41.510000,[R]: 1 
09-46-41.512000,[R]: 20 
09-46-41.512000,[R]: 10 
09-46-41.515000,[R]: 1 
09-46-41.520000,[R]: 10 
09-46-41.526000,[R]: 2 
09-46-41.527000,[R]: 50 
09-46-41.528000,[R]: 10 
09-46-41.529000,[R]: 1 
09-46-41.531000,[R]: 20 
09-46-41.534000,[R]: 10 
09-46-41.536000,[R]: 1 
09-46-41.542000,[R]: 10 
09-46-41.544000,[R]: 2 
09-46-41.545000,[R]: 50 
09-46-41.549000,[R]: 10 
09-46-41.551000,[R]: 1 
09-46-41.552000,[R]: 20 
09-46-41.561000,[R]: 10 
09-46-41.566000,[R]: 1 
09-46-41.567000,[R]: 20 
09-46-41.568000,[R]: 10 
09-46-41.570000,[R]: 1 
09-46-41.570000,[R]: 10 
09-46-41.573000,[R]: 2 
09-46-41.579000,[R]: 50 
09-46-41.580000,[R]: 10 
09-46-41.590000,[R]: 1 
09-46-41.590000,[R]: 20 
09-46-41.591000,[R]: 10 
09-46-41.592000,[R]: 1 
09-46-41.592000,[R]: 20 
09-46-41.593000,[R]: 10 
09-46-41.595000,[R]: 1 
09-46-41.600000,[R]: 10 
09-46-41.603000,[R]: 2 
09-46-41.603000,[R]: 50 
09-46-41.609000,[R]: 10 
09-46-41.611000,[R]: 1 
09-46-41.615000,[R]: 20 
09-46-41.615000,[R]: 10 
09-46-41.619000,[R]: 1 
09-46-41.621000,[R]: 10 
09-46-41.624000,[R]: 2 
09-46-41.625000,[R]: 50 
09-46-41.629000,[R]: 10 
09-46-41.632000,[R]: 1 
09-46-41.632000,[R]: 20 
09-46-41.636000,[R]: 10 
09-46-41.638000,[R]: 1 
09-46-41.641000,[R]: 20 
09-46-41.644000,[R]: 10 
09-46-41.645000,[R]: 1 
09-46-41.649000,[R]: 10 
09-46-41.652000,[R]: 2 
09-46-41.654000,[R]: 50 
09-46-41.659000,[R]: 10 
09-46-41.668000,[R]: 1 
09-46-41.669000,[R]: 20 
09-46-41.669000,[R]: 10 
09-46-41.670000,[R]: 1 
09-46-41.674000,[R]: 20 
09-46-41.675000,[R]: 10 
09-46-41.676000,[R]: 1 
09-46-41.679000,[R]: 10 
09-46-41.682000,[R]: 2 
09-46-41.682000,[R]: 50 
09-46-41.686000,[R]: 10 
09-46-41.688000,[R]: 1 
09-46-41.690000,[R]: 20 
09-46-41.703000,[R]: 10 
09-46-41.706000,[R]: 1 
09-46-41.706000,[R]: 10 
09-46-41.710000,[R]: 2 
09-46-41.711000,[R]: 50 
09-46-41.714000,[R]: 10 
09-46-41.714000,[R]: 1 
09-46-41.715000,[R]: 20 
09-46-41.716000,[R]: 10 
09-46-41.717000,[R]: 1 
09-46-41.721000,[R]: 20 
09-46-41.734000,[R]: 10 
09-46-41.746000,[R]: 1 
09-46-41.746000,[R]: 10 
09-46-41.747000,[R]: 2 
09-46-41.748000,[R]: 50 
09-46-41.749000,[R]: 10 
09-46-41.749000,[R]: 1 
09-46-41.760000,[R]: 10 
09-46-41.760000,[R]: 2 
09-46-41.761000,[R]: 50 
09-46-41.762000,[R]: 20 
09-46-41.763000,[R]: 10 
09-46-41.764000,[R]: 1 
09-46-41.765000,[R]: 10 
09-46-41.765000,[R]: 2 
09-46-41.766000,[R]: 50 
09-46-41.766000,[R]: 10 
09-46-41.773000,[R]: 1 
09-46-41.775000,[R]: 20 
09-46-41.775000,[R]: 10 
09-46-41.776000,[R]: 1 
09-46-41.780000,[R]: 10 
09-46-41.784000,[R]: 2 
09-46-41.785000,[R]: 50 
09-46-41.788000,[R]: 10 
09-46-41.791000,[R]: 1 
09-46-41.796000,[R]: 20 
09-46-41.799000,[R]: 10 
09-46-41.808000,[R]: 1 
09-46-41.823000,[R]: 20 
09-46-41.824000,[R]: 10 
09-46-41.824000,[R]: 1 
09-46-41.825000,[R]: 10 
09-46-41.825000,[R]: 2 
09-46-41.826000,[R]: 50 
09-46-41.826000,[R]: 10 
09-46-41.827000,[R]: 1 
09-46-41.827000,[R]: 20 
09-46-41.828000,[R]: 10 
09-46-41.829000,[R]: 1 
09-46-41.832000,[R]: 20 
09-46-41.835000,[R]: 10 
09-46-41.835000,[R]: 1 
09-46-41.839000,[R]: 10 
09-46-41.842000,[R]: 2 
09-46-41.843000,[R]: 50 
09-46-41.846000,[R]: 10 
09-46-41.848000,[R]: 1 
09-46-41.851000,[R]: 20 
09-46-41.854000,[R]: 10 
09-46-41.856000,[R]: 1 
09-46-41.863000,[R]: 10 
09-46-41.865000,[R]: 2 
09-46-41.865000,[R]: 50 
09-46-41.868000,[R]: 10 
09-46-41.871000,[R]: 1 
09-46-41.873000,[R]: 20 
09-46-41.878000,[R]: 10 
09-46-41.878000,[R]: 1 
09-46-41.881000,[R]: 20 
09-46-41.883000,[R]: 10 
09-46-41.885000,[R]: 1 
09-46-41.890000,[R]: 10 
09-46-41.893000,[R]: 2 
09-46-41.900000,[R]: 50 
09-46-41.921000,[R]: 10 
09-46-41.922000,[R]: 1 
09-46-41.923000,[R]: 20 
09-46-41.923000,[R]: 10 
09-46-41.924000,[R]: 1 
09-46-41.931000,[R]: 20 
09-46-41.931000,[R]: 10 
09-46-41.932000,[R]: 1 
09-46-41.933000,[R]: 10 
09-46-41.933000,[R]: 2 
09-46-41.934000,[R]: 50 
09-46-41.935000,[R]: 10 
09-46-41.936000,[R]: 1 
09-46-41.936000,[R]: 20 
09-46-41.937000,[R]: 10 
09-46-41.937000,[R]: 1 
09-46-41.943000,[R]: 10 
09-46-41.945000,[R]: 2 
09-46-41.945000,[R]: 50 
09-46-41.949000,[R]: 10 
09-46-41.951000,[R]: 1 
09-46-41.954000,[R]: 20 
09-46-41.956000,[R]: 10 
09-46-41.958000,[R]: 1 
09-46-41.961000,[R]: 20 
09-46-41.965000,[R]: 10 
09-46-41.966000,[R]: 1 
09-46-41.970000,[R]: 10 
09-46-41.973000,[R]: 2 
09-46-41.975000,[R]: 50 
09-46-41.980000,[R]: 10 
09-46-41.983000,[R]: 1 
09-46-41.984000,[R]: 20 
09-46-41.987000,[R]: 10 
09-46-41.988000,[R]: 1 
09-46-41.993000,[R]: 20 
09-46-41.994000,[R]: 10 
09-46-41.995000,[R]: 1 
09-46-42.001000,[R]: 10 
09-46-42.006000,[R]: 2 
09-46-42.006000,[R]: 50 
09-46-42.007000,[R]: 10 
09-46-42.009000,[R]: 1 
09-46-42.011000,[R]: 20 
09-46-42.019000,[R]: 10 
09-46-42.019000,[R]: 1 
09-46-42.021000,[R]: 10 
09-46-42.023000,[R]: 2 
09-46-42.025000,[R]: 50 
09-46-42.028000,[R]: 10 
09-46-42.030000,[R]: 1 
09-46-42.031000,[R]: 20 
09-46-42.035000,[R]: 10 
09-46-42.037000,[R]: 1 
09-46-42.040000,[R]: 20 
09-46-42.042000,[R]: 10 
09-46-42.044000,[R]: 1 
09-46-42.049000,[R]: 10 
09-46-42.052000,[R]: 2 
09-46-42.053000,[R]: 50 
09-46-42.056000,[R]: 10 
09-46-42.059000,[R]: 1 
09-46-42.061000,[R]: 20 
09-46-42.065000,[R]: 10 
09-46-42.066000,[R]: 1 
09-46-42.072000,[R]: 20 
09-46-42.073000,[R]: 10 
09-46-42.074000,[R]: 1 
09-46-42.079000,[R]: 10 
09-46-42.081000,[R]: 2 
09-46-42.083000,[R]: 50 
09-46-42.086000,[R]: 10 
09-46-42.088000,[R]: 1 
09-46-42.091000,[R]: 20 
09-46-42.096000,[R]: 10 
09-46-42.102000,[R]: 1 
09-46-42.103000,[R]: 10 
09-46-42.104000,[R]: 2 
09-46-42.104000,[R]: 50 
09-46-42.108000,[R]: 10 
09-46-42.114000,[R]: 1 
09-46-42.115000,[R]: 20 
09-46-42.115000,[R]: 10 
09-46-42.117000,[R]: 1 
09-46-42.121000,[R]: 20 
09-46-42.138000,[R]: 10 
09-46-42.138000,[R]: 1 
09-46-42.139000,[R]: 10 
09-46-42.139000,[R]: 2 
09-46-42.143000,[R]: 50 
09-46-42.146000,[R]: 10 
09-46-42.147000,[R]: 1 
09-46-42.148000,[R]: 20 
09-46-42.149000,[R]: 10 
09-46-42.150000,[R]: 1 
09-46-42.152000,[R]: 20 
09-46-42.154000,[R]: 10 
09-46-42.154000,[R]: 1 
09-46-42.159000,[R]: 10 
09-46-42.165000,[R]: 2 
09-46-42.166000,[R]: 50 
09-46-42.167000,[R]: 10 
09-46-42.168000,[R]: 1 
09-46-42.171000,[R]: 20 
09-46-42.176000,[R]: 10 
09-46-42.177000,[R]: 1 
09-46-42.181000,[R]: 10 
09-46-42.183000,[R]: 2 
09-46-42.184000,[R]: 50 
09-46-42.190000,[R]: 10 
09-46-42.192000,[R]: 1 
09-46-42.193000,[R]: 20 
09-46-42.195000,[R]: 10 
09-46-42.201000,[R]: 1 
09-46-42.202000,[R]: 20 
09-46-42.206000,[R]: 10 
09-46-42.206000,[R]: 1 
09-46-42.210000,[R]: 10 
09-46-42.218000,[R]: 2 
09-46-42.220000,[R]: 50 
09-46-42.222000,[R]: 10 
09-46-42.230000,[R]: 1 
09-46-42.232000,[R]: 20 
09-46-42.234000,[R]: 10 
09-46-42.241000,[R]: 1 
09-46-42.243000,[R]: 20 
09-46-42.245000,[R]: 10 
09-46-42.247000,[R]: 1 
09-46-42.248000,[R]: 10 
09-46-42.258000,[R]: 2 
09-46-42.259000,[R]: 50 
09-46-42.259000,[R]: 10 
09-46-42.260000,[R]: 1 
09-46-42.260000,[R]: 20 
09-46-42.261000,[R]: 10 
09-46-42.262000,[R]: 1 
09-46-42.262000,[R]: 10 
09-46-42.264000,[R]: 2 
09-46-42.264000,[R]: 50 
09-46-42.277000,[R]: 10 
09-46-42.278000,[R]: 1 
09-46-42.278000,[R]: 20 
09-46-42.279000,[R]: 10 
09-46-42.279000,[R]: 1 
09-46-42.281000,[R]: 20 
09-46-42.283000,[R]: 10 
09-46-42.285000,[R]: 1 
09-46-42.292000,[R]: 10 
09-46-42.293000,[R]: 2 
09-46-42.293000,[R]: 50 
09-46-42.300000,[R]: 10 
09-46-42.301000,[R]: 1 
09-46-42.302000,[R]: 20 
09-46-42.305000,[R]: 10 
09-46-42.307000,[R]: 1 
09-46-42.312000,[R]: 20 
09-46-42.313000,[R]: 10 
09-46-42.315000,[R]: 1 
09-46-42.320000,[R]: 10 
09-46-42.322000,[R]: 2 
09-46-42.323000,[R]: 50 
09-46-42.327000,[R]: 10 
09-46-42.330000,[R]: 1 
09-46-42.332000,[R]: 20 
09-46-42.334000,[R]: 10 
09-46-42.336000,[R]: 1 
09-46-42.341000,[R]: 10 
09-46-42.344000,[R]: 2 
09-46-42.345000,[R]: 50 
09-46-42.352000,[R]: 10 
09-46-42.353000,[R]: 1 
09-46-42.354000,[R]: 20 
09-46-42.356000,[R]: 10 
09-46-42.358000,[R]: 1 
09-46-42.361000,[R]: 20 
09-46-42.364000,[R]: 10 
09-46-42.365000,[R]: 1 
09-46-42.370000,[R]: 10 
09-46-42.373000,[R]: 2 
09-46-42.374000,[R]: 50 
09-46-42.377000,[R]: 10 
09-46-42.380000,[R]: 1 
09-46-42.381000,[R]: 20 
09-46-42.386000,[R]: 10 
09-46-42.387000,[R]: 10 
09-46-42.387000,[R]: 1 
09-46-42.392000,[R]: 20 
09-46-42.398000,[R]: 10 
09-46-42.399000,[R]: 1 
09-46-42.400000,[R]: 10 
09-46-42.401000,[R]: 2 
09-46-42.402000,[R]: 50 
09-46-42.406000,[R]: 10 
09-46-42.410000,[R]: 1 
09-46-42.410000,[R]: 20 
09-46-42.413000,[R]: 10 
09-46-42.419000,[R]: 1 
09-46-42.420000,[R]: 10 
09-46-42.428000,[R]: 2 
09-46-42.429000,[R]: 50 
09-46-42.430000,[R]: 10 
09-46-42.432000,[R]: 1 
09-46-42.433000,[R]: 20 
09-46-42.435000,[R]: 10 
09-46-42.438000,[R]: 1 
09-46-42.442000,[R]: 20 
09-46-42.442000,[R]: 10 
09-46-42.444000,[R]: 1 
09-46-42.449000,[R]: 10 
09-46-42.452000,[R]: 2 
09-46-42.454000,[R]: 50 
09-46-42.456000,[R]: 10 
09-46-42.459000,[R]: 1 
09-46-42.462000,[R]: 20 
09-46-42.464000,[R]: 10 
09-46-42.466000,[R]: 1 
09-46-42.472000,[R]: 20 
09-46-42.475000,[R]: 10 
09-46-42.476000,[R]: 1 
09-46-42.479000,[R]: 10 
09-46-42.482000,[R]: 2 
09-46-42.483000,[R]: 50 
09-46-42.486000,[R]: 10 
09-46-42.488000,[R]: 1 
09-46-42.490000,[R]: 20 
09-46-42.493000,[R]: 10 
09-46-42.495000,[R]: 1 
09-46-42.500000,[R]: 10 
09-46-42.504000,[R]: 2 
09-46-42.506000,[R]: 50 
09-46-42.508000,[R]: 10 
09-46-42.510000,[R]: 1 
09-46-42.511000,[R]: 20 
09-46-42.515000,[R]: 10 
09-46-42.517000,[R]: 1 
09-46-42.520000,[R]: 20 
09-46-42.522000,[R]: 10 
09-46-42.525000,[R]: 1 
09-46-42.530000,[R]: 10 
09-46-42.532000,[R]: 2 
09-46-42.533000,[R]: 50 
09-46-42.537000,[R]: 10 
09-46-42.540000,[R]: 1 
09-46-42.545000,[R]: 20 
09-46-42.546000,[R]: 10 
09-46-42.546000,[R]: 1 
09-46-42.553000,[R]: 20 
09-46-42.554000,[R]: 10 
09-46-42.556000,[R]: 1 
09-46-42.559000,[R]: 10 
09-46-42.562000,[R]: 2 
09-46-42.567000,[R]: 50 
09-46-42.568000,[R]: 10 
09-46-42.569000,[R]: 1 
09-46-42.571000,[R]: 20 
09-46-42.573000,[R]: 10 
09-46-42.577000,[R]: 1 
09-46-42.581000,[R]: 10 
09-46-42.583000,[R]: 2 
09-46-42.584000,[R]: 50 
09-46-42.589000,[R]: 10 
09-46-42.592000,[R]: 1 
09-46-42.593000,[R]: 20 
09-46-42.595000,[R]: 10 
09-46-42.600000,[R]: 1 
09-46-42.601000,[R]: 20 
09-46-42.602000,[R]: 10 
09-46-42.605000,[R]: 1 
09-46-42.620000,[R]: 10 
09-46-42.634000,[R]: 2 
09-46-42.637000,[R]: 50 
09-46-42.639000,[R]: 10 
09-46-42.642000,[R]: 1 
09-46-42.645000,[R]: 20 
09-46-42.646000,[R]: 10 
09-46-42.646000,[R]: 1 
09-46-42.647000,[R]: 20 
09-46-42.647000,[R]: 10 
09-46-42.647000,[R]: 1 
09-46-42.648000,[R]: 10 
09-46-42.648000,[R]: 2 
09-46-42.649000,[R]: 50 
09-46-42.649000,[R]: 10 
09-46-42.650000,[R]: 1 
09-46-42.651000,[R]: 20 
09-46-42.654000,[R]: 10 
09-46-42.656000,[R]: 1 
09-46-42.661000,[R]: 10 
09-46-42.668000,[R]: 2 
09-46-42.668000,[R]: 50 
09-46-42.669000,[R]: 10 
09-46-42.671000,[R]: 1 
09-46-42.683000,[R]: 20 
09-46-42.684000,[R]: 10 
09-46-42.685000,[R]: 1 
09-46-42.685000,[R]: 20 
09-46-42.686000,[R]: 10 
09-46-42.686000,[R]: 1 
09-46-42.693000,[R]: 10 
09-46-42.702000,[R]: 2 
09-46-42.702000,[R]: 50 
09-46-42.703000,[R]: 10 
09-46-42.703000,[R]: 1 
09-46-42.704000,[R]: 20 
09-46-42.705000,[R]: 10 
09-46-42.714000,[R]: 1 
09-46-42.714000,[R]: 20 
09-46-42.715000,[R]: 10 
09-46-42.715000,[R]: 1 
09-46-42.721000,[R]: 10 
09-46-42.723000,[R]: 2 
09-46-42.725000,[R]: 50 
09-46-42.727000,[R]: 10 
09-46-42.729000,[R]: 1 
09-46-42.732000,[R]: 20 
09-46-42.734000,[R]: 10 
09-46-42.739000,[R]: 1 
09-46-42.741000,[R]: 10 
09-46-42.744000,[R]: 2 
09-46-42.745000,[R]: 50 
09-46-42.748000,[R]: 10 
09-46-42.755000,[R]: 1 
09-46-42.755000,[R]: 20 
09-46-42.756000,[R]: 10 
09-46-42.761000,[R]: 1 
09-46-42.761000,[R]: 20 
09-46-42.763000,[R]: 10 
09-46-42.767000,[R]: 1 
09-46-42.770000,[R]: 10 
09-46-42.772000,[R]: 2 
09-46-42.772000,[R]: 50 
09-46-42.786000,[R]: 10 
09-46-42.786000,[R]: 1 
09-46-42.787000,[R]: 20 
09-46-42.787000,[R]: 10 
09-46-42.788000,[R]: 1 
09-46-42.792000,[R]: 20 
09-46-42.796000,[R]: 10 
09-46-42.797000,[R]: 1 
09-46-42.799000,[R]: 10 
09-46-42.801000,[R]: 2 
09-46-42.802000,[R]: 50 
09-46-42.806000,[R]: 10 
09-46-42.819000,[R]: 1 
09-46-42.819000,[R]: 20 
09-46-42.820000,[R]: 10 
09-46-42.820000,[R]: 1 
09-46-42.821000,[R]: 10 
09-46-42.823000,[R]: 2 
09-46-42.825000,[R]: 50 
09-46-42.828000,[R]: 10 
09-46-42.830000,[R]: 1 
09-46-42.831000,[R]: 20 
09-46-42.837000,[R]: 10 
09-46-42.839000,[R]: 1 
09-46-42.840000,[R]: 20 
09-46-42.842000,[R]: 10 
09-46-42.844000,[R]: 1 
09-46-42.849000,[R]: 10 
09-46-42.852000,[R]: 2 
09-46-42.853000,[R]: 50 
09-46-42.857000,[R]: 10 
09-46-42.859000,[R]: 1 
09-46-42.865000,[R]: 20 
09-46-42.866000,[R]: 10 
09-46-42.866000,[R]: 1 
09-46-42.871000,[R]: 20 
09-46-42.872000,[R]: 10 
09-46-42.874000,[R]: 1 
09-46-42.879000,[R]: 10 
09-46-42.882000,[R]: 2 
09-46-42.883000,[R]: 50 
09-46-42.886000,[R]: 10 
09-46-42.888000,[R]: 1 
09-46-42.892000,[R]: 20 
09-46-42.893000,[R]: 10 
09-46-42.896000,[R]: 1 
09-46-42.900000,[R]: 10 
09-46-42.910000,[R]: 2 
09-46-42.911000,[R]: 50 
09-46-42.912000,[R]: 10 
09-46-42.912000,[R]: 1 
09-46-42.913000,[R]: 20 
09-46-42.915000,[R]: 10 
09-46-42.917000,[R]: 1 
09-46-42.920000,[R]: 20 
09-46-42.925000,[R]: 10 
09-46-42.926000,[R]: 1 
09-46-42.930000,[R]: 10 
09-46-42.932000,[R]: 2 
09-46-42.933000,[R]: 50 
09-46-42.937000,[R]: 10 
09-46-42.939000,[R]: 1 
09-46-42.947000,[R]: 20 
09-46-42.948000,[R]: 10 
09-46-42.948000,[R]: 1 
09-46-42.952000,[R]: 20 
09-46-42.953000,[R]: 10 
09-46-42.954000,[R]: 1 
09-46-42.959000,[R]: 10 
09-46-42.963000,[R]: 2 
09-46-42.964000,[R]: 50 
09-46-42.966000,[R]: 10 
09-46-42.968000,[R]: 1 
09-46-42.971000,[R]: 20 
09-46-42.974000,[R]: 10 
09-46-42.975000,[R]: 1 
09-46-42.981000,[R]: 10 
09-46-42.984000,[R]: 2 
09-46-42.984000,[R]: 50 
09-46-42.988000,[R]: 10 
09-46-42.991000,[R]: 1 
09-46-42.992000,[R]: 20 
09-46-42.995000,[R]: 10 
09-46-42.998000,[R]: 1 
09-46-43.001000,[R]: 20 
09-46-43.007000,[R]: 10 
09-46-43.007000,[R]: 1 
09-46-43.010000,[R]: 10 
09-46-43.013000,[R]: 2 
09-46-43.013000,[R]: 50 
09-46-43.017000,[R]: 10 
09-46-43.023000,[R]: 1 
09-46-43.037000,[R]: 20 
09-46-43.037000,[R]: 10 
09-46-43.038000,[R]: 1 
09-46-43.038000,[R]: 20 
09-46-43.039000,[R]: 10 
09-46-43.039000,[R]: 1 
09-46-43.040000,[R]: 10 
09-46-43.042000,[R]: 2 
09-46-43.043000,[R]: 50 
09-46-43.047000,[R]: 10 
09-46-43.049000,[R]: 1 
09-46-43.051000,[R]: 20 
09-46-43.054000,[R]: 10 
09-46-43.056000,[R]: 1 
09-46-43.061000,[R]: 10 
09-46-43.064000,[R]: 2 
09-46-43.064000,[R]: 50 
09-46-43.069000,[R]: 10 
09-46-43.073000,[R]: 1 
09-46-43.073000,[R]: 20 
09-46-43.076000,[R]: 10 
09-46-43.081000,[R]: 1 
09-46-43.087000,[R]: 20 
09-46-43.087000,[R]: 10 
09-46-43.088000,[R]: 1 
09-46-43.090000,[R]: 10 
09-46-43.093000,[R]: 2 
09-46-43.093000,[R]: 50 
09-46-43.097000,[R]: 10 
09-46-43.105000,[R]: 1 
09-46-43.106000,[R]: 20 
09-46-43.107000,[R]: 10 
09-46-43.109000,[R]: 1 
09-46-43.112000,[R]: 20 
09-46-43.116000,[R]: 10 
09-46-43.117000,[R]: 1 
09-46-43.119000,[R]: 10 
09-46-43.122000,[R]: 2 
09-46-43.127000,[R]: 50 
09-46-43.128000,[R]: 10 
09-46-43.129000,[R]: 1 
09-46-43.131000,[R]: 20 
09-46-43.135000,[R]: 10 
09-46-43.139000,[R]: 1 
09-46-43.142000,[R]: 10 
09-46-43.144000,[R]: 2 
09-46-43.145000,[R]: 50 
09-46-43.147000,[R]: 10 
09-46-43.150000,[R]: 1 
09-46-43.151000,[R]: 20 
09-46-43.155000,[R]: 10 
09-46-43.157000,[R]: 1 
09-46-43.160000,[R]: 20 
09-46-43.162000,[R]: 10 
09-46-43.165000,[R]: 1 
09-46-43.172000,[R]: 10 
09-46-43.173000,[R]: 2 
09-46-43.173000,[R]: 50 
09-46-43.176000,[R]: 10 
09-46-43.179000,[R]: 1 
09-46-43.180000,[R]: 20 
09-46-43.184000,[R]: 10 
09-46-43.186000,[R]: 1 
09-46-43.191000,[R]: 20 
09-46-43.192000,[R]: 10 
09-46-43.193000,[R]: 1 
09-46-43.199000,[R]: 10 
09-46-43.211000,[R]: 2 
09-46-43.212000,[R]: 50 
09-46-43.212000,[R]: 10 
09-46-43.213000,[R]: 1 
09-46-43.215000,[R]: 20 
09-46-43.215000,[R]: 10 
09-46-43.216000,[R]: 1 
09-46-43.222000,[R]: 10 
09-46-43.223000,[R]: 2 
09-46-43.224000,[R]: 50 
09-46-43.228000,[R]: 10 
09-46-43.230000,[R]: 1 
09-46-43.237000,[R]: 20 
09-46-43.238000,[R]: 10 
09-46-43.239000,[R]: 1 
09-46-43.240000,[R]: 20 
09-46-43.242000,[R]: 10 
09-46-43.245000,[R]: 1 
09-46-43.249000,[R]: 10 
09-46-43.252000,[R]: 2 
09-46-43.253000,[R]: 50 
09-46-43.256000,[R]: 10 
09-46-43.260000,[R]: 1 
09-46-43.260000,[R]: 20 
09-46-43.264000,[R]: 10 
09-46-43.266000,[R]: 1 
09-46-43.272000,[R]: 20 
09-46-43.272000,[R]: 10 
09-46-43.276000,[R]: 1 
09-46-43.279000,[R]: 10 
