14-30-08.758000,"ÿ""Scanner enabled\r\n""" 
14-30-45.967000,"""Sensor: 1. RSSI: 62"""
14-30-45.969000,"""COUNT 1 0"
14-30-45.978000,[0] 0 53
14-30-45.979000,[1] 0 0
14-30-45.979000,""""
14-30-45.980000,"""type 4, info: sync"""
14-30-45.980000,"""Sensor: 2. RSSI: 58"""
14-30-45.981000,"""COUNT 0 1"
14-30-45.982000,[0] 0 0
14-30-45.982000,[1] 0 0
14-30-45.983000,""""
14-30-45.983000,"""type 4, info: sync"""
14-30-45.984000,"""Sensor: 1. RSSI: 63"""
14-30-45.985000,"""COUNT 1 0"
14-30-45.985000,[0] 0 0
14-30-45.986000,[1] 0 0
14-30-45.986000,""""
14-30-45.990000,"""type 4, info: sync"""
14-30-45.990000,"""Sensor: 2. RSSI: 58"""
14-30-45.994000,"""Sensor: 1. RSSI: 62"""
14-30-45.995000,"""COUNT 1 1"
14-30-45.995000,[0] 0 53
14-30-45.995000,[1] 0 0
14-30-45.996000,""""
14-30-45.996000,"""type 4, info: sync"""
14-30-45.998000,"""Sensor: 2. RSSI: 58"""
14-30-46.004000,"""COUNT 0 1"
14-30-46.005000,[0] 0 0
14-30-46.005000,[1] 0 0
14-30-46.005000,""""
14-30-46.006000,"""type 4, info: sync"""
14-30-46.007000,"""type 4, info: sync"""
14-30-46.007000,"""COUNT 0 0"
14-30-46.008000,[0] 0 0
14-30-46.009000,[1] 0 0
14-30-46.009000,""""
14-30-46.012000,"""type 4, info: sync"""
14-30-46.012000,"""Sensor: 1. RSSI: 63"""
14-30-46.016000,"""COUNT 1 0"
14-30-46.016000,[0] 0 0
14-30-46.017000,[1] 0 0
14-30-46.018000,""""
14-30-46.018000,"""type 4, info: sync"""
14-30-46.019000,"""Sensor: 2. RSSI: 58"""
14-30-46.024000,"""COUNT 0 1"
14-30-46.027000,[0] 0 0
14-30-46.027000,[1] 0 0
14-30-46.028000,""""
14-30-46.028000,"""type 4, info: sync"""
14-30-46.029000,"""Sensor: 2. RSSI: 58"""
14-30-46.033000,"""COUNT 0 1"
14-30-46.036000,[0] 0 0
14-30-46.037000,[1] 0 0
14-30-46.037000,""""
14-30-46.038000,"""type 4, info: sync"""
14-30-46.040000,"""COUNT 0 0"
14-30-46.041000,[0] 0 0
14-30-46.043000,[1] 0 0
14-30-46.043000,""""
14-30-46.044000,"""type 4, info: sync"""
14-30-46.044000,"""Sensor: 1. RSSI: 62"""
14-30-46.048000,"""COUNT 1 0"
14-30-46.049000,[0] 0 53
14-30-46.049000,[1] 0 0
14-30-46.050000,""""
14-30-46.056000,"""type 4, info: sync"""
14-30-46.057000,"""Sensor: 2. RSSI: 58"""
14-30-46.057000,"""Sensor: 1. RSSI: 62"""
14-30-46.058000,"""COUNT 1 1"
14-30-46.058000,[0] 0 53
14-30-46.059000,[1] 0 0
14-30-46.059000,""""
14-30-46.059000,"""type 4, info: sync"""
14-30-46.061000,"""Sensor: 2. RSSI: 58"""
14-30-46.064000,"""COUNT 0 1"
14-30-46.069000,[0] 0 51
14-30-46.069000,[1] 0 0
14-30-46.070000,""""
14-30-46.070000,"""type 4, info: sync"""
14-30-46.071000,"""Sensor: 1. RSSI: 62"""
14-30-46.073000,"""COUNT 1 0"
14-30-46.074000,[0] 0 0
14-30-46.074000,[1] 0 0
14-30-46.075000,""""
14-30-46.076000,"""type 4, info: sync"""
14-30-46.076000,"""Sensor: 1. RSSI: 63"""
14-30-46.080000,"""COUNT 1 0"
14-30-46.081000,[0] 0 0
14-30-46.081000,[1] 0 0
14-30-46.084000,""""
14-30-46.085000,"""type 4, info: sync"""
14-30-46.085000,"""Sensor: 1. RSSI: 63"""
14-30-46.087000,"""Sensor: 2. RSSI: 58"""
14-30-46.090000,"""COUNT 1 1"
14-30-46.091000,[0] 0 0
14-30-46.091000,[1] 0 0
14-30-46.092000,""""
14-30-46.092000,"""type 4, info: sync"""
14-30-46.096000,"""Sensor: 1. RSSI: 62"""
14-30-46.097000,"""COUNT 1 0"
14-30-46.097000,[0] 0 53
14-30-46.098000,[1] 0 0
14-30-46.099000,""""
14-30-46.100000,"""type 4, info: sync"""
14-30-46.100000,"""Sensor: 2. RSSI: 58"""
14-30-46.104000,"""COUNT 0 1"
14-30-46.111000,[0] 0 0
14-30-46.112000,[1] 0 0
14-30-46.112000,""""
14-30-46.113000,"""type 4, info: sync"""
14-30-46.113000,"""Sensor: 1. RSSI: 62"""
14-30-46.114000,"""Sensor: 2. RSSI: 58"""
14-30-46.118000,"""COUNT 1 1"
14-30-46.118000,[0] 0 0
14-30-46.119000,[1] 0 0
14-30-46.121000,""""
14-30-46.122000,"""type 4, info: sync"""
14-30-46.122000,"""Sensor: 1. RSSI: 62"""
14-30-46.123000,"""COUNT 1 0"
14-30-46.123000,[0] 0 0
14-30-46.124000,[1] 0 0
14-30-46.124000,""""
14-30-46.125000,"""type 4, info: sync"""
14-30-46.125000,"""Sensor: 1. RSSI: 63"""
14-30-46.129000,"""Sensor: 2. RSSI: 58"""
14-30-46.132000,"""COUNT 1 1"
14-30-46.133000,[0] 0 53
14-30-46.133000,[1] 52 0
14-30-46.134000,""""
14-30-46.134000,"""type 4, info: sync"""
14-30-46.135000,"""Sensor: 1. RSSI: 63"""
14-30-46.136000,"""COUNT 1 0"
14-30-46.137000,[0] 0 0
14-30-46.137000,[1] 0 0
14-30-46.138000,""""
14-30-46.139000,"""type 4, info: sync"""
14-30-46.140000,"""Sensor: 2. RSSI: 58"""
14-30-46.144000,"""COUNT 0 1"
14-30-46.146000,[0] 0 0
14-30-46.147000,[1] 0 0
14-30-46.147000,""""
14-30-46.148000,"""type 4, info: sync"""
14-30-46.150000,"""Sensor: 1. RSSI: 62"""
14-30-46.150000,"""Sensor: 2. RSSI: 58"""
14-30-46.152000,"""COUNT 1 1"
14-30-46.154000,[0] 0 0
14-30-46.154000,[1] 52 0
14-30-46.155000,""""
14-30-46.155000,"""type 4, info: sync"""
14-30-46.156000,"""Sensor: 1. RSSI: 62"""
14-30-46.160000,"""COUNT 1 0"
14-30-46.161000,[0] 0 0
14-30-46.163000,[1] 0 0
14-30-46.164000,""""
14-30-46.164000,"""type 4, info: sync"""
14-30-46.165000,"""Sensor: 1. RSSI: 62"""
14-30-46.168000,"""Sensor: 2. RSSI: 58"""
14-30-46.170000,"""COUNT 1 1"
14-30-46.176000,[0] 0 53
14-30-46.177000,[1] 52 0
14-30-46.177000,""""
14-30-46.178000,"""type 4, info: sync"""
14-30-46.178000,"""Sensor: 1. RSSI: 63"""
14-30-46.179000,"""COUNT 1 0"
14-30-46.179000,[0] 0 0
14-30-46.180000,[1] 0 0
14-30-46.180000,""""
14-30-46.181000,"""type 4, info: sync"""
14-30-46.181000,"""Sensor: 2. RSSI: 58"""
14-30-46.184000,"""COUNT 0 1"
14-30-46.188000,[0] 0 0
14-30-46.188000,[1] 0 0
14-30-46.192000,""""
14-30-46.192000,"""type 4, info: sync"""
14-30-46.193000,"""Sensor: 1. RSSI: 62"""
14-30-46.193000,"""Sensor: 2. RSSI: 58"""
14-30-46.194000,"""COUNT 1 1"
14-30-46.195000,[0] 0 0
14-30-46.197000,[1] 52 0
14-30-46.198000,""""
14-30-46.198000,"""type 4, info: sync"""
14-30-46.199000,"""Sensor: 1. RSSI: 63"""
14-30-46.201000,"""COUNT 1 0"
14-30-46.201000,[0] 0 53
14-30-46.202000,[1] 0 0
14-30-46.202000,""""
14-30-46.203000,"""type 4, info: sync"""
14-30-46.204000,"""Sensor: 1. RSSI: 63"""
14-30-46.209000,"""COUNT 1 0"
14-30-46.209000,[0] 0 53
14-30-46.210000,[1] 0 0
14-30-46.210000,""""
14-30-46.214000,"""type 4, info: sync"""
14-30-46.215000,"""Sensor: 1. RSSI: 63"""
14-30-46.218000,"""COUNT 1 0"
14-30-46.219000,[0] 0 0
14-30-46.220000,[1] 0 0
14-30-46.220000,""""
14-30-46.224000,"""type 4, info: sync"""
14-30-46.225000,"""Sensor: 2. RSSI: 58"""
14-30-46.226000,"""COUNT 0 1"
14-30-46.228000,[0] 0 0
14-30-46.229000,[1] 0 0
14-30-46.229000,""""
14-30-46.230000,"""type 4, info: sync"""
14-30-46.230000,"""Sensor: 1. RSSI: 62"""
14-30-46.231000,"""Sensor: 2. RSSI: 58"""
14-30-46.232000,"""COUNT 1 1"
14-30-46.233000,[0] 0 0
14-30-46.234000,[1] 0 0
14-30-46.235000,""""
14-30-46.236000,"""type 4, info: sync"""
14-30-46.236000,"""Sensor: 1. RSSI: 63"""
14-30-46.241000,"""COUNT 1 0"
14-30-46.241000,[0] 0 53
14-30-46.245000,[1] 0 0
14-30-46.245000,""""
14-30-46.246000,"""type 4, info: sync"""
14-30-46.246000,"""Sensor: 1. RSSI: 62"""
14-30-46.248000,"""Sensor: 2. RSSI: 58"""
14-30-46.250000,"""COUNT 1 1"
14-30-46.251000,[0] 0 0
14-30-46.251000,[1] 0 0
14-30-46.252000,""""
14-30-46.252000,"""type 4, info: sync"""
14-30-46.256000,"""Sensor: 1. RSSI: 63"""
14-30-46.257000,"""COUNT 1 0"
14-30-46.260000,[0] 0 53
14-30-46.261000,[1] 0 0
14-30-46.261000,""""
14-30-46.262000,"""type 4, info: sync"""
14-30-46.262000,"""Sensor: 2. RSSI: 58"""
14-30-46.265000,"""COUNT 0 1"
14-30-46.267000,[0] 0 0
14-30-46.267000,[1] 0 0
14-30-46.268000,""""
14-30-46.268000,"""type 4, info: sync"""
14-30-46.271000,"""Sensor: 1. RSSI: 63"""
14-30-46.271000,"""Sensor: 2. RSSI: 58"""
14-30-46.273000,"""COUNT 1 1"
14-30-46.273000,[0] 0 0
14-30-46.274000,[1] 0 0
14-30-46.274000,""""
14-30-46.278000,"""type 4, info: sync"""
14-30-46.278000,"""Sensor: 1. RSSI: 62"""
14-30-46.281000,"""COUNT 1 0"
14-30-46.282000,[0] 0 53
14-30-46.285000,[1] 0 0
14-30-46.287000,""""
14-30-46.287000,"""type 4, info: sync"""
14-30-46.288000,"""Sensor: 1. RSSI: 62"""
14-30-46.289000,"""Sensor: 2. RSSI: 58"""
14-30-46.291000,"""COUNT 1 1"
14-30-46.291000,[0] 0 53
14-30-46.292000,[1] 52 0
14-30-46.292000,""""
14-30-46.293000,"""type 4, info: sync"""
14-30-46.294000,"""Sensor: 1. RSSI: 62"""
14-30-46.297000,"""COUNT 1 0"
14-30-46.298000,[0] 0 0
14-30-46.298000,[1] 0 0
14-30-46.301000,""""
14-30-46.301000,"""type 4, info: sync"""
14-30-46.303000,"""Sensor: 1. RSSI: 62"""
14-30-46.305000,"""COUNT 1 0"
14-30-46.308000,[0] 0 0
14-30-46.310000,[1] 0 0
14-30-46.310000,""""
14-30-46.310000,"""type 4, info: sync"""
14-30-46.311000,"""Sensor: 2. RSSI: 58"""
14-30-46.312000,"""COUNT 0 1"
14-30-46.313000,[0] 0 0
14-30-46.313000,[1] 52 0
14-30-46.317000,""""
14-30-46.317000,"""type 4, info: sync"""
14-30-46.326000,"""Sensor: 1. RSSI: 62"""
14-30-46.326000,"""COUNT 1 0"
14-30-46.327000,[0] 0 0
14-30-46.327000,[1] 0 0
14-30-46.328000,""""
14-30-46.328000,"""type 4, info: sync"""
14-30-46.329000,"""Sensor: 1. RSSI: 63"""
14-30-46.329000,"""COUNT 1 0"
14-30-46.330000,[0] 0 0
14-30-46.330000,[1] 0 0
14-30-46.331000,""""
14-30-46.331000,"""type 4, info: sync"""
14-30-46.332000,"""Sensor: 1. RSSI: 62"""
14-30-46.335000,"""Sensor: 2. RSSI: 58"""
14-30-46.339000,"""COUNT 1 1"
14-30-46.339000,[0] 0 0
14-30-46.340000,[1] 52 0
14-30-46.340000,""""
14-30-46.341000,"""type 4, info: sync"""
14-30-46.342000,"""Sensor: 1. RSSI: 63"""
14-30-46.344000,"""COUNT 1 0"
14-30-46.349000,[0] 0 53
14-30-46.350000,[1] 0 0
14-30-46.350000,""""
14-30-46.351000,"""type 4, info: sync"""
14-30-46.351000,"""Sensor: 2. RSSI: 58"""
14-30-46.352000,"""COUNT 0 1"
14-30-46.352000,[0] 0 0
14-30-46.353000,[1] 0 0
14-30-46.353000,""""
14-30-46.359000,"""type 4, info: sync"""
14-30-46.359000,"""Sensor: 1. RSSI: 63"""
14-30-46.359000,"""Sensor: 2. RSSI: 58"""
14-30-46.360000,"""COUNT 1 1"
14-30-46.361000,[0] 0 0
14-30-46.361000,[1] 0 0
14-30-46.362000,""""
14-30-46.362000,"""type 4, info: sync"""
14-30-46.363000,"""Sensor: 1. RSSI: 63"""
14-30-46.369000,"""COUNT 1 0"
14-30-46.371000,[0] 0 53
14-30-46.372000,[1] 0 0
14-30-46.372000,""""
14-30-46.373000,"""type 4, info: sync"""
14-30-46.373000,"""Sensor: 1. RSSI: 63"""
14-30-46.376000,"""COUNT 1 0"
14-30-46.376000,[0] 0 53
14-30-46.378000,[1] 0 0
14-30-46.383000,""""
14-30-46.383000,"""type 4, info: sync"""
14-30-46.384000,"""Sensor: 1. RSSI: 63"""
14-30-46.385000,"""COUNT 1 0"
14-30-46.386000,[0] 0 0
14-30-46.388000,[1] 0 0
14-30-46.388000,""""
14-30-46.389000,"""type 4, info: sync"""
14-30-46.389000,"""Sensor: 2. RSSI: 58"""
14-30-46.392000,"""COUNT 0 1"
14-30-46.393000,[0] 0 0
14-30-46.393000,[1] 0 0
14-30-46.394000,""""
14-30-46.399000,"""type 4, info: sync"""
14-30-46.400000,"""Sensor: 1. RSSI: 62"""
14-30-46.400000,"""Sensor: 2. RSSI: 58"""
14-30-46.401000,"""COUNT 1 1"
14-30-46.401000,[0] 0 0
14-30-46.402000,[1] 52 0
14-30-46.402000,""""
14-30-46.403000,"""type 4, info: sync"""
14-30-46.404000,"""Sensor: 1. RSSI: 63"""
14-30-46.409000,"""COUNT 1 0"
14-30-46.410000,[0] 0 53
14-30-46.411000,[1] 0 0
14-30-46.412000,""""
14-30-46.412000,"""type 4, info: sync"""
14-30-46.413000,"""Sensor: 1. RSSI: 63"""
14-30-46.415000,"""Sensor: 2. RSSI: 58"""
14-30-46.417000,"""COUNT 1 1"
14-30-46.419000,[0] 0 53
14-30-46.420000,[1] 52 0
14-30-46.420000,""""
14-30-46.421000,"""type 4, info: sync"""
14-30-46.422000,"""Sensor: 1. RSSI: 62"""
14-30-46.424000,"""COUNT 1 0"
14-30-46.425000,[0] 0 0
14-30-46.425000,[1] 0 0
14-30-46.426000,""""
14-30-46.426000,"""type 4, info: sync"""
14-30-46.427000,"""Sensor: 2. RSSI: 58"""
14-30-46.432000,"""COUNT 0 1"
14-30-46.433000,[0] 0 0
14-30-46.435000,[1] 0 0
14-30-46.436000,""""
14-30-46.436000,"""type 4, info: sync"""
14-30-46.437000,"""Sensor: 1. RSSI: 62"""
14-30-46.437000,"""Sensor: 2. RSSI: 58"""
14-30-46.443000,"""COUNT 1 1"
14-30-46.444000,[0] 0 0
14-30-46.444000,[1] 52 0
14-30-46.445000,""""
14-30-46.445000,"""type 4, info: sync"""
14-30-46.446000,"""Sensor: 1. RSSI: 62"""
14-30-46.448000,"""COUNT 1 0"
14-30-46.452000,[0] 0 53
14-30-46.453000,[1] 0 0
14-30-46.453000,""""
14-30-46.454000,"""type 4, info: sync"""
14-30-46.455000,"""Sensor: 1. RSSI: 63"""
14-30-46.457000,"""COUNT 1 0"
14-30-46.458000,[0] 0 0
14-30-46.458000,[1] 0 0
14-30-46.459000,""""
14-30-46.459000,"""type 4, info: sync"""
14-30-46.460000,"""Sensor: 2. RSSI: 58"""
14-30-46.467000,"""COUNT 0 1"
14-30-46.467000,[0] 0 0
14-30-46.468000,[1] 0 0
14-30-46.468000,""""
14-30-46.469000,"""type 4, info: sync"""
14-30-46.469000,"""Sensor: 1. RSSI: 62"""
14-30-46.470000,"""Sensor: 2. RSSI: 58"""
14-30-46.473000,"""COUNT 1 1"
14-30-46.476000,[0] 0 0
14-30-46.476000,[1] 0 0
14-30-46.476000,""""
14-30-46.477000,"""type 4, info: sync"""
14-30-46.477000,"""Sensor: 1. RSSI: 63"""
14-30-46.480000,"""COUNT 1 0"
14-30-46.481000,[0] 0 53
14-30-46.482000,[1] 0 0
14-30-46.486000,""""
14-30-46.487000,"""type 4, info: sync"""
14-30-46.488000,"""Sensor: 1. RSSI: 62"""
14-30-46.489000,"""COUNT 1 0"
14-30-46.490000,[0] 0 53
14-30-46.490000,[1] 0 0
14-30-46.491000,""""
14-30-46.492000,"""type 4, info: sync"""
14-30-46.493000,"""Sensor: 1. RSSI: 63"""
14-30-46.497000,"""Sensor: 2. RSSI: 58"""
14-30-46.498000,"""COUNT 1 1"
14-30-46.499000,[0] 0 0
14-30-46.503000,[1] 0 0
14-30-46.504000,""""
14-30-46.504000,"""type 4, info: sync"""
14-30-46.511000,"""Sensor: 1. RSSI: 63"""
14-30-46.512000,"""COUNT 1 0"
14-30-46.512000,[0] 0 53
14-30-46.513000,[1] 0 0
14-30-46.513000,""""
14-30-46.514000,"""type 4, info: sync"""
14-30-46.514000,"""Sensor: 2. RSSI: 58"""
14-30-46.515000,"""COUNT 0 1"
14-30-46.516000,[0] 0 53
14-30-46.517000,[1] 0 0
14-30-46.517000,""""
14-30-46.518000,"""type 4, info: sync"""
14-30-46.518000,"""Sensor: 1. RSSI: 62"""
14-30-46.518000,"""Sensor: 2. RSSI: 58"""
14-30-46.520000,"""COUNT 1 1"
14-30-46.525000,[0] 0 0
14-30-46.526000,[1] 0 0
14-30-46.526000,""""
14-30-46.526000,"""type 4, info: sync"""
14-30-46.527000,"""Sensor: 1. RSSI: 63"""
14-30-46.528000,"""COUNT 1 0"
14-30-46.529000,[0] 0 0
14-30-46.529000,[1] 0 0
14-30-46.530000,""""
14-30-46.531000,"""type 4, info: sync"""
14-30-46.535000,"""Sensor: 2. RSSI: 58"""
14-30-46.540000,"""COUNT 0 1"
14-30-46.541000,[0] 0 0
14-30-46.541000,[1] 52 0
14-30-46.541000,""""
14-30-46.542000,"""type 4, info: sync"""
14-30-46.542000,"""Sensor: 1. RSSI: 63"""
14-30-46.545000,"""COUNT 1 0"
14-30-46.545000,[0] 0 53
14-30-46.546000,[1] 0 0
14-30-46.547000,""""
14-30-46.547000,"""type 4, info: sync"""
14-30-46.551000,"""Sensor: 2. RSSI: 58"""
14-30-46.553000,"""COUNT 0 1"
14-30-46.553000,[0] 0 0
14-30-46.554000,[1] 0 0
14-30-46.554000,""""
14-30-46.558000,"""type 4, info: sync"""
14-30-46.558000,"""Sensor: 1. RSSI: 63"""
14-30-46.559000,"""Sensor: 2. RSSI: 58"""
14-30-46.562000,"""COUNT 1 1"
14-30-46.562000,[0] 0 0
14-30-46.563000,[1] 52 0
14-30-46.564000,""""
14-30-46.568000,"""type 4, info: sync"""
14-30-46.568000,"""Sensor: 1. RSSI: 63"""
14-30-46.569000,"""COUNT 1 0"
14-30-46.572000,[0] 0 53
14-30-46.572000,[1] 0 0
14-30-46.573000,""""
14-30-46.573000,"""type 4, info: sync"""
14-30-46.574000,"""Sensor: 1. RSSI: 63"""
14-30-46.576000,"""Sensor: 2. RSSI: 58"""
14-30-46.578000,"""COUNT 1 1"
14-30-46.579000,[0] 0 53
14-30-46.579000,[1] 52 0
14-30-46.580000,""""
14-30-46.580000,"""type 4, info: sync"""
14-30-46.583000,"""Sensor: 1. RSSI: 63"""
14-30-46.584000,"""COUNT 1 0"
14-30-46.585000,[0] 0 0
14-30-46.586000,[1] 0 0
14-30-46.589000,""""
14-30-46.590000,"""type 4, info: sync"""
14-30-46.590000,"""Sensor: 2. RSSI: 58"""
14-30-46.592000,"""COUNT 0 1"
14-30-46.593000,[0] 0 0
14-30-46.594000,[1] 0 0
14-30-46.594000,""""
14-30-46.595000,"""type 4, info: sync"""
14-30-46.596000,"""Sensor: 1. RSSI: 63"""
14-30-46.602000,"""Sensor: 2. RSSI: 58"""
14-30-46.603000,"""COUNT 1 1"
14-30-46.604000,[0] 0 0
14-30-46.604000,[1] 52 0
14-30-46.605000,""""
14-30-46.605000,"""type 4, info: sync"""
14-30-46.605000,"""Sensor: 1. RSSI: 63"""
14-30-46.609000,"""COUNT 1 0"
14-30-46.614000,[0] 0 53
14-30-46.614000,[1] 0 0
14-30-46.615000,""""
14-30-46.616000,"""type 4, info: sync"""
14-30-46.617000,"""Sensor: 1. RSSI: 63"""
14-30-46.618000,"""Sensor: 2. RSSI: 58"""
14-30-46.618000,"""COUNT 1 1"
14-30-46.619000,[0] 0 53
14-30-46.620000,[1] 52 0
14-30-46.620000,""""
14-30-46.623000,"""type 4, info: sync"""
14-30-46.624000,"""Sensor: 1. RSSI: 63"""
14-30-46.625000,"""COUNT 1 0"
14-30-46.625000,[0] 0 0
14-30-46.626000,[1] 0 0
14-30-46.626000,""""
14-30-46.627000,"""type 4, info: sync"""
14-30-46.631000,"""Sensor: 1. RSSI: 63"""
14-30-46.633000,"""COUNT 1 0"
14-30-46.635000,[0] 0 0
14-30-46.636000,[1] 0 0
14-30-46.636000,""""
14-30-46.636000,"""type 4, info: sync"""
14-30-46.637000,"""Sensor: 2. RSSI: 58"""
14-30-46.641000,"""COUNT 0 1"
14-30-46.641000,[0] 0 0
14-30-46.642000,[1] 52 0
14-30-46.647000,""""
14-30-46.648000,"""type 4, info: sync"""
14-30-46.648000,"""Sensor: 1. RSSI: 63"""
14-30-46.650000,"""COUNT 1 0"
14-30-46.650000,[0] 0 0
14-30-46.651000,[1] 0 0
14-30-46.651000,""""
14-30-46.652000,"""type 4, info: sync"""
14-30-46.653000,"""Sensor: 1. RSSI: 62"""
14-30-46.657000,"""COUNT 1 0"
14-30-46.662000,[0] 0 0
14-30-46.663000,[1] 0 0
14-30-46.663000,""""
14-30-46.664000,"""type 4, info: sync"""
14-30-46.664000,"""Sensor: 1. RSSI: 62"""
14-30-46.665000,"""Sensor: 2. RSSI: 58"""
14-30-46.666000,"""COUNT 1 1"
14-30-46.669000,[0] 0 0
14-30-46.669000,[1] 52 0
14-30-46.670000,""""
14-30-46.670000,"""type 4, info: sync"""
14-30-46.673000,"""COUNT 0 0"
14-30-46.673000,[0] 0 0
14-30-46.674000,[1] 0 0
14-30-46.674000,""""
14-30-46.675000,"""type 4, info: sync"""
14-30-46.676000,"""Sensor: 2. RSSI: 58"""
14-30-46.680000,"""COUNT 0 1"
14-30-46.683000,[0] 0 53
14-30-46.684000,[1] 0 0
14-30-46.685000,""""
14-30-46.685000,"""type 4, info: sync"""
14-30-46.686000,"""Sensor: 1. RSSI: 62"""
14-30-46.686000,"""Sensor: 2. RSSI: 58"""
14-30-46.688000,"""COUNT 1 1"
14-30-46.690000,[0] 0 0
14-30-46.690000,[1] 0 0
14-30-46.694000,""""
14-30-46.694000,"""type 4, info: sync"""
14-30-46.695000,"""Sensor: 1. RSSI: 62"""
14-30-46.696000,"""COUNT 1 0"
14-30-46.696000,[0] 0 53
14-30-46.697000,[1] 0 0
14-30-46.701000,""""
14-30-46.701000,"""type 4, info: sync"""
14-30-46.704000,"""Sensor: 1. RSSI: 62"""
14-30-46.705000,"""Sensor: 2. RSSI: 58"""
14-30-46.706000,"""COUNT 1 1"
14-30-46.706000,[0] 0 53
14-30-46.707000,[1] 52 0
14-30-46.707000,""""
14-30-46.708000,"""type 4, info: sync"""
14-30-46.710000,"""Sensor: 1. RSSI: 62"""
14-30-46.712000,"""COUNT 1 0"
14-30-46.713000,[0] 0 53
14-30-46.713000,[1] 0 0
14-30-46.714000,""""
14-30-46.715000,"""type 4, info: sync"""
14-30-46.716000,"""Sensor: 2. RSSI: 58"""
14-30-46.720000,"""COUNT 0 1"
14-30-46.726000,[0] 0 53
14-30-46.726000,[1] 0 0
14-30-46.727000,""""
14-30-46.727000,"""type 4, info: sync"""
14-30-46.728000,"""Sensor: 1. RSSI: 63"""
14-30-46.729000,"""Sensor: 2. RSSI: 58"""
14-30-46.729000,"""COUNT 1 1"
14-30-46.729000,[0] 0 0
14-30-46.730000,[1] 0 0
14-30-46.730000,""""
14-30-46.731000,"""type 4, info: sync"""
14-30-46.732000,"""Sensor: 1. RSSI: 62"""
14-30-46.736000,"""COUNT 1 0"
14-30-46.738000,[0] 0 53
14-30-46.738000,[1] 0 0
14-30-46.739000,""""
14-30-46.739000,"""type 4, info: sync"""
14-30-46.743000,"""Sensor: 1. RSSI: 63"""
14-30-46.744000,"""COUNT 1 0"
14-30-46.750000,[0] 0 53
14-30-46.750000,[1] 0 0
14-30-46.750000,""""
14-30-46.751000,"""type 4, info: sync"""
14-30-46.751000,"""Sensor: 2. RSSI: 58"""
14-30-46.752000,"""COUNT 0 1"
14-30-46.752000,[0] 0 0
14-30-46.753000,[1] 0 0
14-30-46.754000,""""
14-30-46.760000,"""type 4, info: sync"""
14-30-46.761000,"""Sensor: 1. RSSI: 62"""
14-30-46.761000,"""Sensor: 2. RSSI: 58"""
14-30-46.762000,"""COUNT 1 1"
14-30-46.763000,[0] 0 0
14-30-46.763000,[1] 0 0
14-30-46.764000,""""
14-30-46.765000,"""type 4, info: sync"""
14-30-46.765000,"""Sensor: 1. RSSI: 62"""
14-30-46.768000,"""COUNT 1 0"
14-30-46.770000,[0] 0 53
14-30-46.771000,[1] 0 0
14-30-46.771000,""""
14-30-46.772000,"""type 4, info: sync"""
14-30-46.775000,"""Sensor: 1. RSSI: 63"""
14-30-46.787000,"""COUNT 1 0"
14-30-46.788000,[0] 0 53
14-30-46.791000,[1] 0 0
14-30-46.791000,""""
14-30-46.792000,"""type 4, info: sync"""
14-30-46.793000,"""Sensor: 2. RSSI: 58"""
14-30-46.793000,"""COUNT 0 1"
14-30-46.794000,[0] 0 0
14-30-46.795000,[1] 0 0
14-30-46.795000,""""
14-30-46.795000,"""type 4, info: sync"""
14-30-46.796000,"""Sensor: 1. RSSI: 63"""
14-30-46.796000,"""COUNT 1 0"
14-30-46.797000,[0] 0 0
14-30-46.797000,[1] 0 0
14-30-46.801000,""""
14-30-46.802000,"""type 4, info: sync"""
14-30-46.802000,"""Sensor: 2. RSSI: 58"""
14-30-46.803000,"""Sensor: 1. RSSI: 63"""
14-30-46.804000,"""COUNT 1 1"
14-30-46.804000,[0] 0 53
14-30-46.809000,[1] 0 0
14-30-46.809000,""""
14-30-46.810000,"""type 4, info: sync"""
14-30-46.812000,"""Sensor: 2. RSSI: 58"""
14-30-46.812000,"""COUNT 0 1"
14-30-46.812000,[0] 0 0
14-30-46.813000,[1] 0 0
14-30-46.813000,""""
14-30-46.814000,"""type 4, info: sync"""
14-30-46.819000,"""COUNT 0 0"
14-30-46.819000,[0] 0 0
14-30-46.826000,[1] 0 0
14-30-46.826000,""""
14-30-46.827000,"""type 4, info: sync"""
14-30-46.827000,"""Sensor: 1. RSSI: 62"""
14-30-46.831000,"""Sensor: 2. RSSI: 58"""
