20-47-44.849000,"ÿ""Scanner enabled\r\n""" 
20-49-34.895000,[0] 0 0 0 0 0
20-49-34.896000,[1] 0 0 0 0 0
20-49-34.897000,[2] 0 0 0 0 0
20-49-34.898000,[3] 0 0 44 0 0
20-49-34.905000,""""
20-49-34.906000,"""Sensor: 5. RSSI: 58"""
20-49-34.906000,"""Sensor: 1. RSSI: 58"""
20-49-34.907000,"""Sensor: 4. RSSI: 62"""
20-49-34.912000,"""Sensor: 3. RSSI: 70"""
20-49-34.922000,"""COUNT 1 0 1 1 1"
20-49-34.923000,[0] 0 0 55 56 56
20-49-34.924000,[1] 0 0 0 0 0
20-49-34.925000,[2] 57 0 0 0 0
20-49-34.925000,[3] 52 0 44 0 0
20-49-34.926000,""""
20-49-34.928000,"""Sensor: 5. RSSI: 58"""
20-49-34.929000,"""Sensor: 1. RSSI: 58"""
20-49-34.930000,"""Sensor: 4. RSSI: 62"""
20-49-34.931000,"""Sensor: 2. RSSI: 62"""
20-49-34.932000,"""Sensor: 3. RSSI: 71"""
20-49-34.938000,"""Sensor: 5. RSSI: 58"""
20-49-34.946000,"""COUNT 1 1 1 1 2"
20-49-34.948000,[0] 0 0 0 0 0
20-49-34.949000,[1] 49 0 0 0 0
20-49-34.949000,[2] 57 55 0 0 0
20-49-34.950000,[3] 0 44 44 0 0
20-49-34.950000,""""
20-49-34.951000,"""Sensor: 4. RSSI: 62"""
20-49-34.954000,"""Sensor: 1. RSSI: 58"""
20-49-34.955000,"""Sensor: 2. RSSI: 62"""
20-49-34.955000,"""Sensor: 3. RSSI: 71"""
20-49-34.959000,"""Sensor: 5. RSSI: 58"""
20-49-34.964000,"""Sensor: 4. RSSI: 62"""
20-49-34.971000,"""COUNT 1 1 1 2 1"
20-49-34.973000,[0] 0 0 0 0 0
20-49-34.974000,[1] 49 0 0 0 0
20-49-34.974000,[2] 57 56 0 0 0
20-49-34.974000,[3] 0 44 44 0 0
20-49-34.975000,""""
20-49-34.976000,"""Sensor: 1. RSSI: 58"""
20-49-34.977000,"""Sensor: 3. RSSI: 72"""
20-49-34.979000,"""Sensor: 5. RSSI: 58"""
20-49-34.985000,"""Sensor: 4. RSSI: 64"""
20-49-34.996000,"""COUNT 1 0 1 1 1"
20-49-34.997000,[0] 0 0 0 58 54
20-49-34.998000,[1] 0 0 0 0 0
20-49-34.999000,[2] 56 0 0 0 0
20-49-34.999000,[3] 0 0 44 0 0
20-49-35.000000,""""
20-49-35.000000,"""Sensor: 1. RSSI: 58"""
20-49-35.005000,"""Sensor: 4. RSSI: 65"""
20-49-35.013000,"""Sensor: 5. RSSI: 59"""
20-49-35.014000,"""Sensor: 1. RSSI: 58"""
20-49-35.020000,"""COUNT 2 0 0 1 1"
20-49-35.020000,[0] 0 0 0 0 0
20-49-35.021000,[1] 0 0 0 0 0
20-49-35.022000,[2] 0 0 0 0 0
20-49-35.023000,[3] 50 0 44 0 0
20-49-35.023000,""""
20-49-35.025000,"""Sensor: 4. RSSI: 65"""
20-49-35.034000,"""Sensor: 1. RSSI: 58"""
20-49-35.037000,"""Sensor: 5. RSSI: 59"""
20-49-35.045000,"""COUNT 1 0 0 1 1"
20-49-35.046000,[0] 0 0 0 0 0
20-49-35.046000,[1] 0 0 0 0 0
20-49-35.048000,[2] 0 0 0 0 0
20-49-35.049000,[3] 51 0 44 0 0
20-49-35.050000,""""
20-49-35.055000,"""Sensor: 1. RSSI: 58"""
20-49-35.059000,"""Sensor: 4. RSSI: 65"""
20-49-35.061000,"""Sensor: 5. RSSI: 59"""
20-49-35.070000,"""COUNT 1 0 0 1 1"
20-49-35.073000,[0] 0 0 0 0 0
20-49-35.073000,[1] 0 0 0 0 0
20-49-35.074000,[2] 0 0 0 0 0
20-49-35.074000,[3] 51 0 44 0 0
20-49-35.075000,""""
20-49-35.075000,"""Sensor: 1. RSSI: 58"""
20-49-35.076000,"""Sensor: 2. RSSI: 62"""
20-49-35.082000,"""Sensor: 4. RSSI: 67"""
20-49-35.086000,"""Sensor: 5. RSSI: 59"""
20-49-35.095000,"""COUNT 1 1 0 1 1"
20-49-35.095000,[0] 0 0 0 0 0
20-49-35.097000,[1] 0 0 0 0 0
20-49-35.098000,[2] 0 0 0 0 0
20-49-35.099000,[3] 51 44 0 0 0
20-49-35.101000,""""
20-49-35.106000,"""Sensor: 4. RSSI: 67"""
20-49-35.119000,"""COUNT 0 0 0 1 0"
20-49-35.120000,[0] 0 0 0 0 0
20-49-35.121000,[1] 0 0 0 0 0
20-49-35.122000,[2] 0 0 0 0 0
20-49-35.122000,[3] 0 0 44 0 0
20-49-35.123000,""""
20-49-35.126000,"""Sensor: 5. RSSI: 60"""
20-49-35.138000,"""Sensor: 1. RSSI: 58"""
20-49-35.144000,"""COUNT 1 0 0 0 1"
20-49-35.145000,[0] 0 0 0 0 57
20-49-35.146000,[1] 0 0 0 0 0
20-49-35.147000,[2] 0 0 0 0 0
20-49-35.150000,[3] 0 0 0 0 0
20-49-35.151000,""""
20-49-35.152000,"""Sensor: 5. RSSI: 59"""
20-49-35.153000,"""Sensor: 4. RSSI: 66"""
20-49-35.154000,"""Sensor: 2. RSSI: 62"""
20-49-35.155000,"""Sensor: 3. RSSI: 71"""
20-49-35.161000,"""Sensor: 1. RSSI: 58"""
20-49-35.171000,"""COUNT 1 1 1 1 1"
20-49-35.172000,[0] 0 0 55 54 0
20-49-35.173000,[1] 0 0 0 0 0
20-49-35.176000,[2] 0 46 0 0 0
20-49-35.178000,[3] 54 44 44 0 0
20-49-35.179000,""""
20-49-35.180000,"""Sensor: 5. RSSI: 60"""
20-49-35.180000,"""Sensor: 4. RSSI: 66"""
20-49-35.181000,"""Sensor: 1. RSSI: 58"""
20-49-35.181000,"""Sensor: 2. RSSI: 62"""
20-49-35.182000,"""Sensor: 3. RSSI: 72"""
20-49-35.189000,"""Sensor: 5. RSSI: 60"""
20-49-35.190000,"""Sensor: 4. RSSI: 67"""
20-49-35.191000,"""Sensor: 1. RSSI: 58"""
20-49-35.198000,"""COUNT 2 1 1 2 2"
20-49-35.199000,[0] 0 50 0 0 0
20-49-35.199000,[1] 0 0 0 0 0
20-49-35.200000,[2] 55 45 0 0 0
20-49-35.201000,[3] 54 44 44 0 0
20-49-35.201000,""""
20-49-35.202000,"""Sensor: 1. RSSI: 58"""
20-49-35.203000,"""Sensor: 2. RSSI: 61"""
20-49-35.205000,"""Sensor: 3. RSSI: 72"""
20-49-35.208000,"""Sensor: 5. RSSI: 60"""
20-49-35.209000,"""Sensor: 4. RSSI: 67"""
20-49-35.221000,"""COUNT 1 1 1 1 1"
20-49-35.221000,[0] 0 0 0 0 0
20-49-35.222000,[1] 0 0 0 0 0
20-49-35.223000,[2] 55 44 0 0 0
20-49-35.224000,[3] 0 44 44 0 0
20-49-35.225000,[3] 0 44 44 0 0
20-49-35.225000,""""
20-49-35.226000,"""Sensor: 2. RSSI: 61"""
20-49-35.227000,"""Sensor: 3. RSSI: 72"""
20-49-35.234000,"""Sensor: 5. RSSI: 60"""
20-49-35.235000,"""Sensor: 4. RSSI: 66"""
20-49-35.238000,"""Sensor: 1. RSSI: 58"""
20-49-35.240000,"""Sensor: 2. RSSI: 61"""
20-49-35.246000,"""COUNT 1 2 1 1 1"
20-49-35.247000,[0] 0 0 0 54 0
20-49-35.248000,[1] 0 0 0 0 0
20-49-35.249000,[2] 0 45 0 0 0
20-49-35.249000,[3] 0 44 44 0 0
20-49-35.250000,""""
20-49-35.251000,"""Sensor: 3. RSSI: 73"""
20-49-35.252000,"""Sensor: 4. RSSI: 66"""
20-49-35.261000,"""Sensor: 5. RSSI: 60"""
20-49-35.264000,"""Sensor: 3. RSSI: 73"""
20-49-35.271000,"""COUNT 0 0 2 1 1"
20-49-35.272000,[0] 0 0 0 0 0
20-49-35.272000,[1] 0 0 0 0 0
20-49-35.273000,[2] 0 45 0 0 0
20-49-35.274000,[3] 53 44 44 0 0
20-49-35.274000,""""
20-49-35.275000,"""Sensor: 1. RSSI: 58"""
20-49-35.280000,"""Sensor: 2. RSSI: 61"""
20-49-35.285000,"""Sensor: 4. RSSI: 67"""
20-49-35.285000,"""Sensor: 3. RSSI: 73"""
20-49-35.286000,"""Sensor: 5. RSSI: 60"""
20-49-35.296000,"""COUNT 1 1 1 1 1"
20-49-35.297000,[0] 0 0 0 0 0
20-49-35.298000,[1] 0 0 0 0 0
20-49-35.301000,[2] 0 45 0 0 0
20-49-35.301000,[3] 0 44 44 0 0
20-49-35.302000,""""
20-49-35.303000,"""Sensor: 2. RSSI: 61"""
20-49-35.304000,"""Sensor: 4. RSSI: 67"""
20-49-35.306000,"""Sensor: 3. RSSI: 73"""
20-49-35.307000,"""Sensor: 5. RSSI: 60"""
20-49-35.313000,"""Sensor: 1. RSSI: 58"""
20-49-35.322000,"""COUNT 1 1 1 1 1"
20-49-35.323000,[0] 0 49 0 0 0
20-49-35.323000,[1] 0 0 0 0 0
20-49-35.324000,[2] 0 44 0 0 0
20-49-35.325000,[3] 53 44 44 0 0
20-49-35.326000,""""
20-49-35.326000,"""Sensor: 2. RSSI: 62"""
20-49-35.328000,"""Sensor: 3. RSSI: 73"""
20-49-35.330000,"""Sensor: 5. RSSI: 60"""
20-49-35.333000,"""Sensor: 4. RSSI: 67"""
20-49-35.336000,"""Sensor: 1. RSSI: 58"""
20-49-35.348000,"""COUNT 1 1 1 1 1"
20-49-35.349000,[0] 0 0 0 53 57
20-49-35.350000,[1] 0 0 0 0 0
20-49-35.350000,[2] 54 44 0 0 0
20-49-35.351000,[3] 53 44 44 0 0
20-49-35.352000,""""
20-49-35.352000,"""Sensor: 3. RSSI: 73"""
20-49-35.353000,"""Sensor: 5. RSSI: 60"""
20-49-35.358000,"""Sensor: 1. RSSI: 58"""
20-49-35.362000,"""Sensor: 2. RSSI: 61"""
20-49-35.371000,"""COUNT 1 1 1 0 1"
20-49-35.372000,[0] 0 48 0 0 0
20-49-35.373000,[1] 48 0 0 0 0
20-49-35.373000,[2] 0 0 0 0 0
20-49-35.374000,[3] 0 0 0 0 0
20-49-35.375000,""""
20-49-35.376000,"""Sensor: 5. RSSI: 60"""
20-49-35.377000,"""Sensor: 1. RSSI: 58"""
20-49-35.379000,"""Sensor: 4. RSSI: 67"""
20-49-35.379000,"""Sensor: 2. RSSI: 61"""
20-49-35.380000,"""Sensor: 3. RSSI: 73"""
20-49-35.388000,"""Sensor: 5. RSSI: 61"""
20-49-35.397000,"""COUNT 1 1 1 1 2"
20-49-35.398000,[0] 0 0 0 0 57
20-49-35.399000,[1] 48 0 0 0 0
20-49-35.399000,[2] 54 44 0 0 0
20-49-35.400000,[3] 0 44 44 0 0
20-49-35.401000,""""
20-49-35.402000,"""Sensor: 1. RSSI: 58"""
20-49-35.403000,"""Sensor: 4. RSSI: 67"""
20-49-35.404000,"""Sensor: 2. RSSI: 61"""
20-49-35.405000,"""Sensor: 3. RSSI: 73"""
20-49-35.409000,"""Sensor: 5. RSSI: 60"""
20-49-35.414000,"""Sensor: 4. RSSI: 67"""
20-49-35.421000,"""COUNT 1 1 1 2 1"
20-49-35.421000,[0] 0 0 0 0 0
20-49-35.423000,[1] 0 0 0 0 0
20-49-35.424000,[2] 0 44 0 0 0
20-49-35.425000,[3] 0 44 44 0 0
20-49-35.425000,""""
20-49-35.425000,"""Sensor: 1. RSSI: 58"""
20-49-35.427000,"""Sensor: 2. RSSI: 60"""
20-49-35.428000,"""Sensor: 3. RSSI: 73"""
20-49-35.430000,"""Sensor: 5. RSSI: 60"""
20-49-35.435000,"""Sensor: 4. RSSI: 66"""
20-49-35.440000,"""Sensor: 1. RSSI: 58"""
20-49-35.446000,"""COUNT 2 1 1 1 1"
20-49-35.447000,[0] 0 49 0 0 0
20-49-35.448000,[1] 0 0 0 0 0
20-49-35.449000,[2] 54 44 0 0 0
20-49-35.450000,[3] 54 44 44 0 0
20-49-35.452000,""""
20-49-35.453000,"""Sensor: 3. RSSI: 73"""
20-49-35.456000,"""Sensor: 4. RSSI: 65"""
20-49-35.461000,"""Sensor: 5. RSSI: 62"""
20-49-35.464000,"""Sensor: 2. RSSI: 60"""
20-49-35.472000,"""COUNT 0 1 1 1 1"
20-49-35.473000,[0] 0 0 0 0 0
20-49-35.475000,[1] 0 0 0 0 0
20-49-35.476000,[2] 0 0 0 0 0
20-49-35.478000,[3] 0 44 44 0 0
20-49-35.479000,""""
20-49-35.479000,"""Sensor: 1. RSSI: 58"""
20-49-35.481000,"""Sensor: 4. RSSI: 65"""
20-49-35.484000,"""Sensor: 2. RSSI: 60"""
20-49-35.486000,"""Sensor: 5. RSSI: 62"""
20-49-35.488000,"""Sensor: 3. RSSI: 73"""
20-49-35.497000,"""COUNT 1 1 1 1 1"
20-49-35.498000,[0] 0 49 0 53 0
20-49-35.499000,[1] 0 0 0 0 0
20-49-35.500000,[2] 0 44 0 0 0
20-49-35.502000,[3] 0 44 44 0 0
20-49-35.502000,""""
20-49-35.503000,"""Sensor: 1. RSSI: 58"""
20-49-35.510000,"""Sensor: 3. RSSI: 73"""
20-49-35.511000,"""Sensor: 5. RSSI: 62"""
20-49-35.516000,"""Sensor: 1. RSSI: 58"""
20-49-35.521000,"""COUNT 2 0 1 0 1"
20-49-35.522000,[0] 0 0 0 0 58
20-49-35.522000,[1] 0 0 0 0 0
20-49-35.523000,[2] 55 44 0 0 0
20-49-35.524000,[3] 0 0 0 0 0
20-49-35.525000,""""
20-49-35.526000,"""Sensor: 1. RSSI: 58"""
20-49-35.527000,"""Sensor: 2. RSSI: 59"""
20-49-35.529000,"""Sensor: 3. RSSI: 73"""
20-49-35.533000,"""Sensor: 4. RSSI: 65"""
20-49-35.536000,"""Sensor: 5. RSSI: 61"""
20-49-35.545000,"""COUNT 1 1 1 1 1"
20-49-35.546000,[0] 0 0 0 0 0
20-49-35.547000,[1] 0 0 0 0 0
20-49-35.547000,[2] 0 44 0 0 0
20-49-35.554000,[3] 0 44 44 0 0
20-49-35.555000,""""
20-49-35.556000,"""Sensor: 1. RSSI: 58"""
20-49-35.557000,"""Sensor: 2. RSSI: 59"""
20-49-35.558000,"""Sensor: 3. RSSI: 73"""
20-49-35.559000,"""Sensor: 5. RSSI: 61"""
20-49-35.559000,"""Sensor: 4. RSSI: 65"""
20-49-35.571000,"""COUNT 1 1 1 1 1"
20-49-35.572000,[0] 0 0 0 0 0
20-49-35.572000,[1] 0 0 0 0 0
20-49-35.574000,[2] 0 44 0 0 0
20-49-35.574000,[3] 53 44 44 0 0
20-49-35.575000,""""
20-49-35.576000,"""Sensor: 1. RSSI: 58"""
20-49-35.577000,"""Sensor: 3. RSSI: 73"""
20-49-35.578000,"""Sensor: 5. RSSI: 61"""
20-49-35.580000,"""Sensor: 4. RSSI: 65"""
20-49-35.587000,"""Sensor: 2. RSSI: 58"""
20-49-35.595000,"""COUNT 1 1 1 1 1"
20-49-35.595000,[0] 0 0 0 0 0
20-49-35.597000,[1] 0 0 0 0 0
20-49-35.598000,[2] 0 0 0 0 0
20-49-35.600000,[3] 0 44 44 0 0
20-49-35.600000,""""
20-49-35.602000,"""Sensor: 5. RSSI: 62"""
20-49-35.603000,"""Sensor: 4. RSSI: 65"""
20-49-35.603000,"""Sensor: 2. RSSI: 58"""
20-49-35.612000,"""Sensor: 3. RSSI: 73"""
20-49-35.613000,"""Sensor: 1. RSSI: 58"""
20-49-35.621000,"""COUNT 1 1 1 1 1"
20-49-35.622000,[0] 0 0 0 0 58
20-49-35.623000,[1] 0 0 0 0 44
20-49-35.623000,[2] 0 44 0 0 0
20-49-35.624000,[3] 0 0 44 0 0
20-49-35.624000,""""
20-49-35.625000,"""Sensor: 5. RSSI: 61"""
20-49-35.627000,"""Sensor: 4. RSSI: 65"""
20-49-35.628000,"""Sensor: 2. RSSI: 58"""
20-49-35.629000,"""Sensor: 3. RSSI: 72"""
20-49-35.637000,"""Sensor: 1. RSSI: 57"""
20-49-35.638000,"""Sensor: 5. RSSI: 61"""
20-49-35.640000,"""Sensor: 4. RSSI: 65"""
20-49-35.646000,"""COUNT 1 1 1 2 2"
20-49-35.647000,[0] 0 0 53 54 0
20-49-35.648000,[1] 0 0 0 0 0
20-49-35.649000,[2] 0 44 0 0 0
20-49-35.650000,[3] 53 0 44 0 0
20-49-35.650000,""""
20-49-35.651000,"""Sensor: 3. RSSI: 73"""
20-49-35.658000,"""Sensor: 1. RSSI: 57"""
20-49-35.659000,"""Sensor: 5. RSSI: 61"""
20-49-35.660000,"""Sensor: 4. RSSI: 65"""
20-49-35.662000,"""Sensor: 2. RSSI: 58"""
20-49-35.672000,"""COUNT 1 1 1 1 1"
20-49-35.672000,[0] 0 49 0 0 0
20-49-35.675000,[1] 48 0 0 0 44
20-49-35.677000,[2] 55 44 0 0 0
20-49-35.678000,[3] 0 0 44 0 0
20-49-35.678000,""""
20-49-35.679000,"""Sensor: 3. RSSI: 72"""
20-49-35.680000,"""Sensor: 1. RSSI: 57"""
20-49-35.680000,"""Sensor: 4. RSSI: 65"""
20-49-35.687000,"""Sensor: 5. RSSI: 61"""
20-49-35.690000,"""Sensor: 3. RSSI: 71"""
20-49-35.695000,"""COUNT 1 0 2 1 1"
20-49-35.696000,[0] 0 0 0 0 0
20-49-35.697000,[1] 0 0 0 0 0
20-49-35.697000,[2] 0 0 0 0 0
20-49-35.698000,[3] 0 0 44 0 0
20-49-35.699000,""""
20-49-35.699000,"""Sensor: 1. RSSI: 57"""
20-49-35.701000,"""Sensor: 2. RSSI: 58"""
20-49-35.702000,"""Sensor: 4. RSSI: 65"""
20-49-35.710000,"""Sensor: 3. RSSI: 72"""
20-49-35.711000,"""Sensor: 5. RSSI: 61"""
20-49-35.717000,"""Sensor: 1. RSSI: 57"""
20-49-35.724000,"""COUNT 2 1 1 1 1"
20-49-35.724000,[0] 0 49 0 0 59
20-49-35.726000,[1] 0 0 0 0 44
20-49-35.726000,[2] 54 44 0 0 0
20-49-35.727000,[3] 53 0 44 0 0
20-49-35.727000,""""
20-49-35.728000,"""Sensor: 1. RSSI: 57"""
20-49-35.729000,"""Sensor: 2. RSSI: 57"""
20-49-35.731000,"""Sensor: 3. RSSI: 71"""
20-49-35.733000,"""Sensor: 4. RSSI: 64"""
20-49-35.736000,"""Sensor: 5. RSSI: 62"""
20-49-35.746000,"""COUNT 1 1 1 1 1"
20-49-35.747000,[0] 0 0 0 0 0
20-49-35.748000,[1] 0 0 0 0 44
20-49-35.749000,[2] 55 44 0 0 0
20-49-35.749000,[3] 0 0 44 0 0
20-49-35.750000,""""
20-49-35.751000,"""Sensor: 2. RSSI: 57"""
20-49-35.752000,"""Sensor: 3. RSSI: 71"""
20-49-35.754000,"""Sensor: 4. RSSI: 65"""
20-49-35.757000,"""Sensor: 5. RSSI: 61"""
20-49-35.766000,"""Sensor: 2. RSSI: 57"""
20-49-35.772000,"""COUNT 0 2 1 1 1"
20-49-35.774000,[0] 0 0 0 0 0
20-49-35.774000,[1] 0 0 0 0 44
20-49-35.775000,[2] 0 44 0 0 44
20-49-35.776000,[3] 54 0 44 0 0
20-49-35.777000,""""
20-49-35.778000,"""Sensor: 3. RSSI: 71"""
20-49-35.778000,"""Sensor: 5. RSSI: 61"""
20-49-35.782000,"""Sensor: 4. RSSI: 64"""
20-49-35.789000,"""Sensor: 2. RSSI: 57"""
20-49-35.790000,"""Sensor: 1. RSSI: 57"""
20-49-35.796000,"""COUNT 1 1 1 1 1"
20-49-35.798000,[0] 0 0 0 55 0
20-49-35.799000,[1] 0 0 0 0 44
20-49-35.799000,[2] 0 0 0 0 0
20-49-35.800000,[3] 0 0 44 0 0
20-49-35.801000,""""
20-49-35.801000,"""Sensor: 5. RSSI: 61"""
20-49-35.804000,"""Sensor: 4. RSSI: 64"""
20-49-35.806000,"""Sensor: 2. RSSI: 57"""
20-49-35.808000,"""Sensor: 1. RSSI: 57"""
20-49-35.811000,"""Sensor: 3. RSSI: 71"""
20-49-35.820000,"""COUNT 1 1 1 1 1"
20-49-35.821000,[0] 0 0 0 0 0
20-49-35.822000,[1] 0 0 0 0 44
20-49-35.823000,[2] 0 44 0 0 44
20-49-35.824000,[3] 54 0 0 0 0
20-49-35.824000,""""
20-49-35.825000,"""Sensor: 5. RSSI: 61"""
20-49-35.826000,"""Sensor: 1. RSSI: 57"""
20-49-35.828000,"""Sensor: 2. RSSI: 57"""
20-49-35.829000,"""Sensor: 3. RSSI: 71"""
20-49-35.838000,"""Sensor: 5. RSSI: 62"""
20-49-35.846000,"""COUNT 1 1 1 0 2"
20-49-35.848000,[0] 0 49 0 0 58
20-49-35.848000,[1] 0 0 0 0 44
20-49-35.849000,[2] 55 44 0 0 0
20-49-35.849000,[3] 0 0 44 0 0
20-49-35.850000,""""
20-49-35.851000,"""Sensor: 1. RSSI: 57"""
20-49-35.852000,"""Sensor: 4. RSSI: 65"""
20-49-35.853000,"""Sensor: 2. RSSI: 57"""
20-49-35.854000,"""Sensor: 3. RSSI: 70"""
20-49-35.858000,"""Sensor: 5. RSSI: 61"""
20-49-35.864000,"""Sensor: 4. RSSI: 65"""
20-49-35.872000,"""COUNT 1 1 1 2 1"
20-49-35.872000,[0] 0 0 54 54 58
20-49-35.873000,[1] 0 0 0 0 0
20-49-35.874000,[2] 0 44 0 0 44
20-49-35.875000,[3] 0 0 44 0 0
20-49-35.876000,""""
20-49-35.876000,"""Sensor: 1. RSSI: 57"""
20-49-35.878000,"""Sensor: 5. RSSI: 62"""
20-49-35.884000,"""Sensor: 4. RSSI: 64"""
20-49-35.886000,"""Sensor: 2. RSSI: 57"""
20-49-35.896000,"""COUNT 1 1 0 1 1"
20-49-35.898000,[0] 0 0 53 53 65
20-49-35.898000,[1] 0 0 0 0 44
20-49-35.899000,[2] 0 0 0 0 0
20-49-35.900000,[3] 53 0 44 0 0
20-49-35.900000,""""
20-49-35.901000,"""Sensor: 1. RSSI: 57"""
20-49-35.902000,"""Sensor: 2. RSSI: 57"""
20-49-35.903000,"""Sensor: 3. RSSI: 71"""
20-49-35.905000,"""Sensor: 4. RSSI: 65"""
20-49-35.912000,"""Sensor: 5. RSSI: 61"""
20-49-35.920000,"""COUNT 1 1 1 1 1"
20-49-35.921000,[0] 0 0 0 0 0
20-49-35.923000,[1] 0 0 0 0 0
20-49-35.923000,[2] 0 44 0 0 44
20-49-35.924000,[3] 53 0 0 0 0
20-49-35.924000,""""
20-49-35.927000,"""Sensor: 1. RSSI: 57"""
20-49-35.928000,"""Sensor: 3. RSSI: 71"""
20-49-35.930000,"""Sensor: 2. RSSI: 56"""
20-49-35.930000,"""Sensor: 4. RSSI: 65"""
20-49-35.936000,"""Sensor: 5. RSSI: 61"""
20-49-35.947000,"""COUNT 1 1 1 1 1"
20-49-35.948000,[0] 0 0 0 0 0
20-49-35.949000,[1] 48 0 0 0 44
20-49-35.949000,[2] 0 44 0 0 44
20-49-35.950000,[3] 53 0 44 0 0
20-49-35.951000,""""
20-49-35.951000,"""Sensor: 3. RSSI: 71"""
20-49-35.953000,"""Sensor: 2. RSSI: 57"""
20-49-35.956000,"""Sensor: 4. RSSI: 65"""
20-49-35.957000,"""Sensor: 5. RSSI: 60"""
20-49-35.964000,"""Sensor: 3. RSSI: 71"""
20-49-35.965000,"""Sensor: 2. RSSI: 56"""
20-49-35.971000,"""COUNT 0 2 2 1 1"
20-49-35.972000,[0] 0 0 0 0 0
20-49-35.973000,[1] 0 0 0 0 44
20-49-35.973000,[2] 0 44 0 0 44
20-49-35.975000,[3] 0 0 0 0 0
20-49-35.976000,""""
20-49-35.977000,"""Sensor: 5. RSSI: 60"""
20-49-35.984000,"""Sensor: 3. RSSI: 71"""
20-49-35.986000,"""Sensor: 2. RSSI: 57"""
20-49-35.987000,"""Sensor: 1. RSSI: 58"""
20-49-35.988000,"""Sensor: 4. RSSI: 65"""
20-49-35.996000,"""COUNT 1 1 1 1 1"
20-49-35.997000,[0] 0 0 0 0 0
20-49-35.998000,[1] 0 0 0 0 44
20-49-35.998000,[2] 0 44 0 0 44
20-49-35.999000,[3] 0 0 44 0 0
20-49-36.000000,""""
20-49-36.000000,"""Sensor: 1. RSSI: 57"""
20-49-36.002000,"""Sensor: 5. RSSI: 61"""
20-49-36.004000,"""Sensor: 3. RSSI: 71"""
20-49-36.007000,"""Sensor: 2. RSSI: 57"""
20-49-36.007000,"""Sensor: 4. RSSI: 65"""
20-49-36.022000,"""COUNT 1 1 1 1 1"
20-49-36.023000,[0] 0 0 0 0 0
20-49-36.024000,[1] 48 0 0 0 44
20-49-36.025000,[2] 54 44 0 0 44
20-49-36.025000,[3] 52 0 44 0 0
20-49-36.026000,""""
20-49-36.027000,"""Sensor: 5. RSSI: 60"""
20-49-36.028000,"""Sensor: 3. RSSI: 71"""
20-49-36.029000,"""Sensor: 2. RSSI: 57"""
20-49-36.031000,"""Sensor: 4. RSSI: 65"""
20-49-36.039000,"""Sensor: 5. RSSI: 60"""
20-49-36.040000,"""Sensor: 1. RSSI: 57"""
20-49-36.047000,"""COUNT 1 1 1 1 2"
20-49-36.048000,[0] 0 0 0 53 0
20-49-36.053000,[0] 0 0 0 53 0
20-49-36.054000,[1] 0 0 0 0 44
20-49-36.054000,[2] 53 44 0 0 44
20-49-36.054000,[3] 0 0 44 0 0
20-49-36.055000,""""
20-49-36.055000,"""Sensor: 1. RSSI: 57"""
20-49-36.056000,"""Sensor: 2. RSSI: 57"""
20-49-36.056000,"""Sensor: 3. RSSI: 71"""
20-49-36.057000,"""Sensor: 4. RSSI: 65"""
20-49-36.059000,"""Sensor: 5. RSSI: 61"""
20-49-36.072000,"""COUNT 1 1 1 1 1"
20-49-36.073000,[0] 0 0 53 0 58
20-49-36.074000,[1] 0 0 0 0 0
20-49-36.074000,[2] 0 44 0 0 44
20-49-36.075000,[3] 52 0 44 0 0
20-49-36.076000,""""
20-49-36.076000,"""Sensor: 1. RSSI: 57"""
20-49-36.078000,"""Sensor: 3. RSSI: 70"""
20-49-36.079000,"""Sensor: 5. RSSI: 61"""
20-49-36.087000,"""Sensor: 2. RSSI: 57"""
20-49-36.095000,"""COUNT 1 1 1 0 1"
20-49-36.096000,[0] 0 0 0 0 0
20-49-36.097000,[1] 0 0 0 0 44
20-49-36.098000,[2] 53 0 0 0 44
20-49-36.099000,[3] 0 0 0 0 0
20-49-36.099000,""""
20-49-36.100000,"""Sensor: 4. RSSI: 65"""
20-49-36.102000,"""Sensor: 2. RSSI: 57"""
20-49-36.103000,"""Sensor: 3. RSSI: 70"""
20-49-36.112000,"""Sensor: 1. RSSI: 57"""
20-49-36.122000,"""COUNT 1 1 1 1 0"
20-49-36.123000,[0] 0 0 53 53 0
20-49-36.124000,[1] 0 0 0 0 0
20-49-36.125000,[2] 53 44 0 0 44
20-49-36.127000,[3] 53 0 44 0 0
20-49-36.127000,""""
20-49-36.128000,"""Sensor: 4. RSSI: 66"""
20-49-36.129000,"""Sensor: 1. RSSI: 57"""
20-49-36.132000,"""Sensor: 2. RSSI: 57"""
20-49-36.132000,"""Sensor: 3. RSSI: 71"""
20-49-36.137000,"""Sensor: 5. RSSI: 62"""
20-49-36.138000,"""Sensor: 4. RSSI: 66"""
20-49-36.146000,"""COUNT 1 1 1 2 1"
20-49-36.147000,[0] 0 0 0 0 0
20-49-36.147000,[1] 0 0 0 0 0
20-49-36.148000,[2] 53 44 0 0 0
20-49-36.149000,[3] 0 0 44 0 0
20-49-36.151000,""""
20-49-36.152000,"""Sensor: 1. RSSI: 57"""
20-49-36.152000,"""Sensor: 3. RSSI: 73"""
20-49-36.153000,"""Sensor: 2. RSSI: 57"""
20-49-36.159000,"""Sensor: 4. RSSI: 67"""
20-49-36.161000,"""Sensor: 5. RSSI: 62"""
20-49-36.171000,"""COUNT 1 1 1 1 1"
