23-03-06.055000,"""Scanner enabled\r\n""" 
23-08-07.029000,"4 45"""
23-08-07.029000,"5 57"""
23-08-07.030000,"6 48"""
23-08-07.030000,"7 47"""
23-08-07.031000,"1 52"""
23-08-07.052000,C 1 1 1 1 1 1 1 1
23-08-07.053000, 0 0 0 0 0 0 0 0
23-08-07.054000, 0 0 0 0 0 0 0 0
23-08-07.054000, 0 0 0 0 0 0 0 0
23-08-07.055000, 0 0 0 0 0 0 0 0
23-08-07.056000, 62 0 0 0 0 0 0 0
23-08-07.056000, 53 0 0 44 44 0 0 0
23-08-07.057000," 0 44 0 44""8 49"""
23-08-07.058000,"3 46"""
23-08-07.058000,"4 45"""
23-08-07.065000,"5 57"""
23-08-07.065000,"6 48"""
23-08-07.066000,"7 47"""
23-08-07.067000,"1 52"""
23-08-07.067000,"2 44"""
23-08-07.072000,"8 48"""
23-08-07.074000,"3 46"""
23-08-07.094000,C 1 1 2 1 1 1 1 2
23-08-07.103000, 0 0 0 0 0 0 48 62
23-08-07.104000, 0 0 0 44 44 0 0 0
23-08-07.105000, 0 44 0 44 44 44 44 0
23-08-07.105000, 0 44 0 0 44 0 0 0
23-08-07.106000, 0 0 0 0 0 0 0 0
23-08-07.106000, 0 44 0 44 44 0 0 0
23-08-07.107000,"""4 45"""
23-08-07.107000,"5 57"""
23-08-07.108000,"6 48"""
23-08-07.108000,"7 47"""
23-08-07.109000,"1 53"""
23-08-07.110000,"2 44"""
23-08-07.110000,"3 46"""
23-08-07.111000,"8 49"""
23-08-07.118000,"4 45"""
23-08-07.119000,"5 57"""
23-08-07.134000,C 1 1 1 2 2 1 1 1
23-08-07.135000, 0 0 0 0 0 0 0 0
23-08-07.136000, 0 0 0 0 0 0 0 0
23-08-07.137000, 0 44 0 44 44 44 44 0
23-08-07.137000, 0 44 0 0 44 0 0 0
23-08-07.144000, 0 44 0 0 0 0 0 0
23-08-07.145000, 0 44 0 44 44 0 0 0
23-08-07.146000," 0 ""6 48"""
23-08-07.146000,"7 47"""
23-08-07.147000,"2 44"""
23-08-07.147000,"8 48"""
23-08-07.148000,"4 45"""
23-08-07.150000,"6 48"""
23-08-07.154000,"7 47"""
23-08-07.178000,C 0 1 0 1 0 2 2 1
23-08-07.181000, 0 65 0 46 0 0 0 0
23-08-07.183000, 0 0 0 0 0 0 0 0
23-08-07.185000, 0 0 0 0 0 0 0 0
23-08-07.186000, 0 44 0 0 44 0 0 0
23-08-07.192000, 0 0 0 0 0 0 0 0
23-08-07.194000, 0 44 0 44 44 0 0 0
23-08-07.195000," 47 44 ""1 53"""
23-08-07.196000,"2 44"""
23-08-07.201000,"3 46"""
23-08-07.202000,"4 45"""
23-08-07.202000,"8 48"""
23-08-07.203000,"5 57"""
23-08-07.204000,"7 47"""
23-08-07.207000,"1 53"""
23-08-07.207000,C 2 1 1 1 1 0 1 1
23-08-07.208000, 0 66 0 0 0 0 0 0
23-08-07.209000, 0 0 0 0 0 0 0 0
23-08-07.215000, 0 0 0 0 0 0 0 0
23-08-07.216000, 0 0 0 0 0 0 0 0
23-08-07.217000, 0 0 0 0 0 0 0 0
23-08-07.217000, 0 0 0 0 0 0 0 0
23-08-07.218000," 47 44 44 44 ""4 45"""
23-08-07.218000,"5 57"""
23-08-07.219000,"6 48"""
23-08-07.220000,"7 47"""
23-08-07.224000,"1 53"""
23-08-07.237000,"3 46"""
23-08-07.251000,C 1 0 1 1 1 1 1 0
23-08-07.252000, 0 0 0 0 0 0 0 0
23-08-07.254000, 0 0 0 0 0 0 0 0
23-08-07.255000, 57 44 0 44 44 44 0 0
23-08-07.259000, 46 0 0 0 44 0 0 0
23-08-07.260000, 0 0 0 0 0 0 0 0
23-08-07.260000, 53 0 0 44 44 0 0 0
23-08-07.261000," 47 ""4 45"""
23-08-07.262000,"6 48"""
23-08-07.262000,"7 47"""
23-08-07.263000,"1 53"""
23-08-07.264000,"2 44"""
23-08-07.265000,"3 46"""
23-08-07.268000,"8 48"""
23-08-07.273000,"5 57"""
23-08-07.293000,C 1 1 1 1 1 1 1 1
23-08-07.295000, 0 0 0 0 0 0 0 0
23-08-07.295000, 67 0 0 0 0 0 0 0
23-08-07.296000, 57 44 0 44 44 44 0 0
23-08-07.297000, 0 0 0 0 0 0 0 0
23-08-07.297000, 62 44 0 0 0 0 0 0
23-08-07.298000, 53 44 44 44 44 0 0 0
23-08-07.298000," ""6 48"""
23-08-07.299000,"1 53"""
23-08-07.300000,"7 48"""
23-08-07.300000,"2 44"""
23-08-07.301000,"3 46"""
23-08-07.304000,"8 48"""
23-08-07.305000,"4 45"""
23-08-07.306000,"5 57"""
23-08-07.310000,"6 48"""
23-08-07.318000,"1 53"""
23-08-07.319000,"7 47"""
23-08-07.333000,C 2 1 1 1 1 2 2 1
23-08-07.334000, 0 0 0 0 0 0 0 62
23-08-07.340000, 0 0 0 0 0 0 0 0
23-08-07.341000, 0 44 0 44 44 0 0 0
23-08-07.342000, 0 44 44 0 44 0 0 0
23-08-07.342000, 0 44 0 0 0 0 0 0
23-08-07.343000, 0 44 44 44 44 0 0 0
23-08-07.345000," 0""2 44"""
23-08-07.345000,"3 46"""
23-08-07.346000,"8 48"""
23-08-07.347000,"4 45"""
23-08-07.348000,"5 57"""
23-08-07.348000,"6 48"""
23-08-07.366000,C 0 1 1 1 1 1 0 1
23-08-07.368000, 0 0 0 0 0 0 0 0
23-08-07.369000, 0 0 0 0 0 0 0 53
23-08-07.369000, 0 0 0 0 0 0 0 0
23-08-07.369000, 0 0 0 0 0 0 0 0
23-08-07.370000, 0 0 0 0 0 0 0 0
23-08-07.370000, 0 0 44 44 44 0 0 0
23-08-07.371000," 0 0 0 0 0""2 44"""
23-08-07.371000,"8 48"""
23-08-07.372000,"3 46"""
23-08-07.374000,"4 45"""
23-08-07.375000,"5 58"""
23-08-07.379000,"6 48"""
23-08-07.386000,"7 48"""
23-08-07.390000,"2 44"""
23-08-07.394000,"1 53"""
23-08-07.412000,C 1 2 1 1 1 1 1 1
23-08-07.415000, 0 0 57 0 63 0 0 0
23-08-07.416000, 0 0 0 0 0 0 44 53
23-08-07.416000, 0 0 0 0 0 0 0 0
23-08-07.417000, 0 0 44 0 44 0 0 0
23-08-07.417000, 0 0 44 0 0 0 0 0
23-08-07.418000, 0 0 44 44 44 0 0 0
23-08-07.418000," 0 0""2 44"""
23-08-07.419000,"5 57"""
23-08-07.419000,"6 48"""
23-08-07.445000,C 0 1 0 0 1 1 0 0
23-08-07.451000, 0 0 0 0 0 0 0 0
23-08-07.452000, 0 0 0 0 0 0 0 0
23-08-07.453000, 0 0 0 0 0 0 0 0
23-08-07.457000, 0 0 0 0 0 0 0 0
23-08-07.461000, 0 0 0 0 0 0 0 0
23-08-07.462000, 53 0 44 44 44 0 0 0
23-08-07.463000," 0 0 0 0 0""5 57"""
23-08-07.463000,"6 48"""
23-08-07.468000,"7 47"""
23-08-07.474000,"1 53"""
23-08-07.481000,"3 46"""
23-08-07.484000,"8 48"""
23-08-07.490000,C 1 0 1 0 1 1 1 1
23-08-07.491000, 0 0 0 0 0 0 0 0
23-08-07.491000, 0 0 0 0 0 0 0 0
23-08-07.492000, 57 0 0 0 0 0 0 0
23-08-07.494000, 0 0 0 0 0 0 0 0
23-08-07.495000, 0 0 0 0 0 0 0 0
23-08-07.496000, 0 0 44 0 44 0 0 0
23-08-07.497000," 0 44 44 0 ""6 49"""
23-08-07.498000,"7 47"""
23-08-07.507000,"1 53"""
23-08-07.508000,"3 46"""
23-08-07.525000,"8 48"""
23-08-07.526000,"5 57"""
23-08-07.528000,C 1 0 1 0 1 1 1 1
23-08-07.528000, 0 0 0 0 0 0 0 0
23-08-07.530000, 0 0 0 0 0 0 0 0
23-08-07.542000, 57 0 0 0 0 0 0 0
23-08-07.544000, 0 0 0 0 0 0 0 0
23-08-07.544000, 62 0 44 0 0 0 0 0
23-08-07.545000, 0 0 0 0 0 0 0 0
23-08-07.546000," 47 0 44 0 ""1 53"""
23-08-07.549000,"7 47"""
23-08-07.552000,"2 44"""
23-08-07.553000,"3 46"""
23-08-07.553000,"4 45"""
23-08-07.553000,"8 48"""
23-08-07.554000,"5 57"""
23-08-07.554000,"6 48"""
23-08-07.555000,"1 53"""
23-08-07.571000,C 2 1 1 1 1 1 1 1
23-08-07.579000, 0 0 0 0 0 0 0 0
23-08-07.579000, 0 0 0 0 0 0 0 0
23-08-07.580000, 0 0 0 0 0 0 0 0
23-08-07.580000, 0 0 0 0 0 0 0 0
23-08-07.583000, 62 44 44 0 0 0 0 0
23-08-07.584000, 53 44 44 44 44 0 0 0
23-08-07.585000," 0 0 0""3 46"""
23-08-07.586000,"4 45"""
23-08-07.589000,"5 59"""
23-08-07.589000,"6 48"""
23-08-07.589000,"1 53"""
23-08-07.590000,"8 48"""
23-08-07.590000,"7 47"""
23-08-07.591000,"2 44"""
23-08-07.592000,"3 46"""
23-08-07.613000,C 1 1 2 1 1 1 1 1
23-08-07.621000, 0 0 0 0 0 0 0 0
23-08-07.623000, 64 0 0 0 0 0 0 0
23-08-07.630000, 57 44 0 0 0 0 0 0
23-08-07.631000, 46 44 44 0 44 0 0 0
23-08-07.632000, 62 44 44 0 0 0 0 0
23-08-07.633000, 0 44 44 44 44 0 0 0
23-08-07.634000,"""4 45"""
23-08-07.634000,"5 57"""
23-08-07.636000,"6 48"""
23-08-07.637000,"1 53"""
23-08-07.638000,"7 47"""
23-08-07.638000,"2 44"""
23-08-07.644000,"3 46"""
23-08-07.645000,"8 48"""
23-08-07.645000,"5 57"""
23-08-07.651000,C 1 1 1 1 2 1 1 1
23-08-07.654000, 0 0 0 0 0 0 0 0
23-08-07.655000, 64 0 0 0 0 0 0 0
23-08-07.656000, 57 44 0 0 0 0 0 0
23-08-07.656000, 0 0 0 0 0 0 0 0
23-08-07.657000, 0 44 44 0 0 0 0 0
23-08-07.658000, 0 44 44 44 44 0 0 0
23-08-07.659000," 0 44""6 48"""
23-08-07.666000,"1 53"""
23-08-07.667000,"7 47"""
23-08-07.668000,"2 44"""
23-08-07.668000,"8 48"""
23-08-07.669000,"5 57"""
23-08-07.669000,"6 49"""
23-08-07.675000,"1 53"""
23-08-07.688000,C 2 1 0 0 1 2 1 1
23-08-07.689000, 0 0 0 0 64 52 47 62
23-08-07.690000, 0 0 0 0 0 0 0 0
23-08-07.690000, 0 0 0 0 0 0 0 0
23-08-07.691000, 0 0 0 0 0 0 0 0
23-08-07.715000, 0 0 0 0 0 0 0 0
23-08-07.715000, 0 0 44 44 44 0 0 0
23-08-07.716000," 0 0 0 ""7 48"""
23-08-07.716000,"3 46"""
23-08-07.716000,"2 44"""
23-08-07.717000,"8 48"""
23-08-07.718000,"4 45"""
23-08-07.720000,"5 57"""
23-08-07.720000,"6 48"""
23-08-07.720000,"1 53"""
23-08-07.730000,C 1 1 1 1 1 1 1 1
23-08-07.732000, 0 0 56 46 64 0 0 0
23-08-07.733000, 0 0 0 0 0 0 0 0
23-08-07.734000, 0 0 0 0 0 0 0 0
23-08-07.734000, 0 0 44 0 44 0 0 0
23-08-07.735000, 0 0 44 0 0 0 0 0
23-08-07.735000, 0 0 44 44 44 0 0 0
23-08-07.743000," 0 0 ""2 44"""
23-08-07.745000,"8 48"""
23-08-07.745000,"3 46"""
23-08-07.746000,"4 45"""
23-08-07.747000,"5 57"""
23-08-07.748000,"6 48"""
23-08-07.748000,"7 47"""
23-08-07.752000,"1 53"""
23-08-07.769000,C 1 1 1 1 1 1 1 1
23-08-07.770000, 0 0 56 0 0 0 0 0
23-08-07.772000, 0 0 0 0 0 0 0 0
23-08-07.773000, 0 0 0 0 0 0 0 0
23-08-07.774000, 0 0 0 0 0 0 0 0
23-08-07.775000, 62 0 44 0 0 0 0 0
23-08-07.775000, 53 44 44 44 44 0 0 0
23-08-07.778000," 47 44""3 46"""
23-08-07.789000,"4 45"""
23-08-07.790000,"5 57"""
23-08-07.791000,"7 47"""
23-08-07.791000,"8 48"""
23-08-07.794000,"2 44"""
23-08-07.794000,"3 46"""
23-08-07.810000,C 0 1 2 1 1 0 1 1
23-08-07.822000, 0 0 0 0 0 0 0 0
23-08-07.823000, 0 0 44 0 0 0 0 0
23-08-07.824000, 0 0 0 0 0 0 0 0
23-08-07.824000, 0 0 0 0 0 0 0 0
23-08-07.825000, 0 44 44 0 0 0 0 0
23-08-07.827000, 0 0 0 0 0 0 0 0
23-08-07.827000," 47 44 44 4""5 57"""
23-08-07.834000,"6 48"""
23-08-07.834000,"7 48"""
23-08-07.834000,"1 53"""
23-08-07.835000,"2 44"""
23-08-07.835000,"3 46"""
23-08-07.836000,"8 48"""
23-08-07.836000,"4 45"""
23-08-07.837000,"5 57"""
23-08-07.854000,C 1 1 1 1 2 1 1 1
23-08-07.857000, 0 0 58 0 0 0 0 0
23-08-07.857000, 0 0 44 0 0 0 0 0
23-08-07.858000, 0 0 0 0 0 0 0 0
23-08-07.859000, 46 44 44 0 44 0 0 0
23-08-07.860000, 62 44 44 0 0 0 0 0
23-08-07.864000, 53 44 44 44 44 0 0 0
23-08-07.868000,"""6 48"""
23-08-07.869000,"7 48"""
23-08-07.870000,"3 46"""
23-08-07.871000,"2 44"""
23-08-07.871000,"8 48"""
23-08-07.872000,"4 45"""
23-08-07.873000,"5 57"""
23-08-07.873000,"1 53"""
23-08-07.874000,"7 47"""
23-08-07.891000,C 1 1 1 1 1 1 2 1
23-08-07.894000, 0 0 0 0 0 0 0 0
23-08-07.895000, 0 0 0 0 0 0 0 0
23-08-07.899000, 0 0 0 0 0 0 0 0
23-08-07.899000, 46 44 44 0 44 0 0 0
23-08-07.900000, 0 44 44 0 0 0 0 0
23-08-07.900000, 0 0 0 0 0 0 0 0
23-08-07.901000," 0 44 44""2 44"""
23-08-07.902000,"3 46"""
23-08-07.902000,"4 45"""
23-08-07.903000,"8 48"""
23-08-07.903000,"5 57"""
23-08-07.904000,"6 48"""
23-08-07.906000,"1 53"""
23-08-07.906000,"7 48"""
23-08-07.929000,C 1 1 1 1 1 1 1 1
23-08-07.930000, 0 0 0 0 0 0 0 72
23-08-07.935000, 64 0 0 0 0 0 0 0
23-08-07.935000, 0 0 0 0 0 0 0 0
23-08-07.936000, 0 0 0 0 0 0 0 0
23-08-07.937000, 0 0 0 0 0 0 0 0
23-08-07.938000, 0 44 44 44 44 0 0 0
23-08-07.938000," 0 44 44""2 44"""
23-08-07.939000,"3 46"""
23-08-07.939000,"4 45"""
23-08-07.940000,"5 57"""
23-08-07.940000,"6 48"""
23-08-07.944000,"7 48"""
23-08-07.953000,"8 48"""
23-08-07.953000,"2 44"""
23-08-07.956000,"1 53"""
23-08-07.971000,C 1 2 1 1 1 1 1 1
23-08-07.974000, 0 0 0 46 64 51 0 0
23-08-07.974000, 0 0 0 0 0 0 0 53
23-08-07.975000, 0 0 0 0 0 0 0 0
23-08-07.975000, 0 0 0 0 0 0 0 0
23-08-07.978000, 0 0 44 0 0 0 0 0
23-08-07.978000, 0 0 44 44 44 0 0 0
23-08-07.979000," 0 0 4""2 44"""
23-08-07.980000,"4 45"""
23-08-07.982000,"5 57"""
23-08-07.983000,"6 48"""
23-08-07.984000,"7 48"""
23-08-08.011000,C 0 1 0 1 1 1 1 0
23-08-08.012000, 0 0 0 0 0 0 0 0
23-08-08.013000, 0 0 0 44 44 44 44 0
23-08-08.014000, 0 0 0 0 0 0 0 0
23-08-08.015000, 46 0 44 0 44 0 0 0
23-08-08.020000, 62 0 44 0 0 0 0 0
23-08-08.021000, 0 0 0 0 44 0 0 0
23-08-08.022000," 47 ""2 44"""
23-08-08.023000,"4 46"""
23-08-08.025000,"5 57"""
23-08-08.025000,"6 48"""
23-08-08.025000,"7 48"""
23-08-08.026000,"1 53"""
23-08-08.034000,"5 57"""
23-08-08.054000,C 1 1 0 1 2 1 1 0
23-08-08.056000, 0 0 59 0 0 0 0 0
23-08-08.056000, 0 0 0 0 0 0 0 0
23-08-08.057000, 0 0 0 0 0 0 0 0
23-08-08.057000, 0 0 0 0 0 0 0 0
23-08-08.059000, 62 0 44 0 0 0 0 0
23-08-08.059000, 53 0 44 0 44 0 0 0
23-08-08.061000," 0 0 44 ""6 48"""
23-08-08.065000,"3 46"""
23-08-08.066000,"7 48"""
23-08-08.067000,"8 48"""
23-08-08.069000,"4 46"""
23-08-08.070000,"2 44"""
23-08-08.071000,"5 57"""
23-08-08.079000,"6 48"""
23-08-08.082000,"1 53"""
23-08-08.091000,C 1 1 1 1 1 2 1 1
23-08-08.094000, 0 0 56 0 0 0 0 0
23-08-08.101000, 0 0 44 0 44 0 0 0
23-08-08.102000, 57 0 0 0 0 0 0 0
23-08-08.103000, 46 0 44 0 44 0 0 0
23-08-08.105000, 0 44 44 0 0 0 0 0
23-08-08.106000, 0 44 44 44 44 0 0 0
23-08-08.107000," ""3 46"""
23-08-08.111000,"2 44"""
23-08-08.112000,"8 47"""
23-08-08.113000,"4 46"""
23-08-08.113000,"5 57"""
23-08-08.114000,"6 49"""
23-08-08.114000,"7 48"""
23-08-08.115000,"1 53"""
23-08-08.115000,"3 46"""
23-08-08.130000,C 1 1 2 1 1 1 1 1
23-08-08.132000, 0 0 0 0 0 0 0 0
23-08-08.133000, 68 0 44 0 0 0 0 0
23-08-08.135000, 57 0 0 0 0 0 0 0
23-08-08.136000, 0 0 0 0 0 0 0 0
23-08-08.137000, 0 0 0 0 0 0 0 0
23-08-08.138000, 53 44 44 44 44 0 0 0
23-08-08.148000," 0 44 ""2 44"""
23-08-08.149000,"4 46"""
23-08-08.149000,"5 57"""
23-08-08.150000,"1 53"""
23-08-08.150000,"6 48"""
23-08-08.151000,"7 48"""
23-08-08.152000,"3 46"""
23-08-08.152000,"8 47"""
23-08-08.153000,"2 44"""
23-08-08.170000,C 1 2 1 1 1 1 1 1
23-08-08.184000, 0 0 0 0 0 0 0 0
23-08-08.185000, 69 0 44 0 0 0 0 0
23-08-08.185000, 57 0 0 0 0 0 0 0
23-08-08.186000, 0 0 0 0 0 0 0 0
23-08-08.187000, 62 0 44 0 0 0 0 0
23-08-08.188000, 0 0 44 44 44 0 0 0
23-08-08.188000," 0 0 0""4 46"""
23-08-08.189000,"5 57"""
23-08-08.190000,"6 48"""
23-08-08.190000,"7 48"""
23-08-08.191000,"3 46"""
23-08-08.192000,"8 47"""
23-08-08.208000,C 0 0 1 1 1 1 1 1
23-08-08.211000, 0 0 0 0 0 0 0 0
23-08-08.216000, 0 0 0 0 0 0 0 0
23-08-08.217000, 57 0 0 0 0 0 0 0
23-08-08.217000, 0 0 44 0 44 0 0 0
23-08-08.217000, 0 0 44 0 0 0 0 0
23-08-08.218000, 0 0 0 0 0 0 0 0
23-08-08.218000," 0 44 0 44""4 46"""
23-08-08.219000,"5 57"""
23-08-08.219000,"6 48"""
23-08-08.220000,"3 46"""
23-08-08.220000,"7 48"""
23-08-08.221000,"8 47"""
23-08-08.224000,"1 53"""
23-08-08.230000,"4 46"""
23-08-08.234000,"5 57"""
23-08-08.249000,C 1 0 1 2 2 1 1 1
23-08-08.251000, 0 0 0 46 0 51 47 0
23-08-08.251000, 0 0 0 0 0 0 0 0
23-08-08.252000, 0 0 0 0 0 0 0 0
23-08-08.252000, 0 0 44 0 44 0 0 0
23-08-08.253000, 0 0 44 0 0 0 0 0
23-08-08.253000, 0 0 0 0 0 0 0 0
23-08-08.255000," 0 0 0 4""7 48"""
23-08-08.256000,"2 44"""
23-08-08.257000,"4 46"""
23-08-08.257000,"8 47"""
23-08-08.258000,"5 57"""
23-08-08.284000,C 0 1 0 1 1 0 1 1
23-08-08.289000, 0 0 0 0 0 0 0 0
23-08-08.290000, 0 0 0 0 0 0 0 0
23-08-08.291000, 0 0 0 0 0 0 0 0
23-08-08.291000, 0 0 0 0 0 0 0 0
23-08-08.292000, 0 0 44 0 0 0 0 0
23-08-08.292000, 0 0 0 0 0 0 0 0
23-08-08.293000," 0 0 0 0 0 0 ""1 53"""
23-08-08.293000,"3 46"""
23-08-08.294000,"2 44"""
23-08-08.294000,"4 46"""
23-08-08.298000,"5 58"""
23-08-08.300000,"6 48"""
23-08-08.303000,"7 48"""
23-08-08.307000,"8 48"""
23-08-08.312000,"1 53"""
23-08-08.319000,"3 46"""
23-08-08.332000,C 2 1 2 1 1 1 1 1
23-08-08.342000, 0 0 0 0 63 0 0 0
23-08-08.342000, 0 0 0 0 0 0 0 0
23-08-08.343000, 0 0 0 0 0 0 0 0
23-08-08.344000, 0 0 0 0 44 0 0 0
23-08-08.345000, 0 0 0 0 0 0 0 0
23-08-08.345000, 0 0 0 44 44 0 0 0
23-08-08.346000," 47 44 0 4""4 46"""
23-08-08.347000,"5 58"""
23-08-08.348000,"6 49"""
23-08-08.354000,"7 48"""
23-08-08.354000,"1 53"""
23-08-08.355000,"8 47"""
23-08-08.356000,"2 44"""
23-08-08.372000,C 1 1 0 1 1 1 1 1
23-08-08.375000, 0 0 56 0 0 0 0 0
23-08-08.375000, 70 0 0 44 44 0 0 0
23-08-08.376000, 0 0 0 0 0 0 0 0
23-08-08.377000, 45 44 0 0 44 0 0 0
23-08-08.378000, 62 44 0 0 0 0 0 0
23-08-08.378000, 0 0 0 44 44 0 0 0
23-08-08.379000," 48""4 46"""
23-08-08.379000,"5 57"""
23-08-08.381000,"6 48"""
23-08-08.381000,"3 46"""
23-08-08.387000,"7 48"""
23-08-08.388000,"1 53"""
23-08-08.388000,"8 47"""
23-08-08.389000,"2 44"""
23-08-08.390000,"4 46"""
23-08-08.395000,"5 57"""
23-08-08.414000,C 1 1 1 2 2 1 1 1
23-08-08.423000, 0 0 56 0 0 0 0 0
23-08-08.423000, 71 0 44 0 0 0 0 0
23-08-08.424000, 0 0 0 0 0 0 0 0
23-08-08.424000, 45 44 0 0 44 0 0 0
23-08-08.425000, 62 44 0 0 0 0 0 0
23-08-08.425000, 53 44 0 44 44 0 0 0
23-08-08.426000," 0""6 48"""
23-08-08.430000,"1 53"""
23-08-08.430000,"7 48"""
23-08-08.431000,"3 46"""
23-08-08.434000,"8 47"""
23-08-08.434000,"4 46"""
23-08-08.435000,"5 57"""
23-08-08.435000,"6 48"""
23-08-08.436000,"1 53"""
23-08-08.436000,"7 48"""
23-08-08.449000,C 2 0 1 1 1 2 2 1
23-08-08.452000, 0 0 60 0 0 0 0 0
23-08-08.452000, 0 0 0 0 0 0 0 0
23-08-08.453000, 0 0 0 0 0 0 0 0
23-08-08.457000, 0 44 0 0 44 0 0 0
23-08-08.457000, 62 0 0 0 0 0 0 0
23-08-08.457000, 0 0 0 44 44 0 0 0
23-08-08.458000," 0 0 0 4""3 46"""
23-08-08.458000,"8 47"""
23-08-08.459000,"4 46"""
23-08-08.461000,"5 57"""
23-08-08.463000,"6 48"""
23-08-08.465000,"1 53"""
23-08-08.472000,"7 48"""
23-08-08.473000,"2 44"""
23-08-08.474000,"3 46"""
23-08-08.489000,C 1 1 2 1 1 1 1 1
23-08-08.490000, 0 0 56 0 0 0 0 62
23-08-08.495000, 68 0 44 0 0 0 0 0
23-08-08.495000, 57 44 0 0 0 0 0 53
23-08-08.496000, 0 0 0 0 44 0 0 0
23-08-08.496000, 0 0 0 0 0 0 0 0
23-08-08.497000, 0 0 0 44 44 0 0 0
23-08-08.497000," 0 0""1 53"""
23-08-08.498000,"4 46"""
23-08-08.499000,"5 58"""
23-08-08.500000,"6 48"""
23-08-08.503000,"2 44"""
23-08-08.507000,"3 46"""
23-08-08.508000,"8 47"""
23-08-08.511000,"1 53"""
23-08-08.529000,C 2 1 1 1 1 1 0 1
23-08-08.531000, 0 0 0 46 75 51 0 0
23-08-08.531000, 68 0 0 44 44 44 0 0
23-08-08.533000, 57 0 0 0 0 0 0 0
23-08-08.533000, 0 0 0 0 0 0 0 0
23-08-08.534000, 0 0 0 0 0 0 0 0
23-08-08.535000, 0 0 0 44 44 0 0 0
23-08-08.536000," 0 0""4 45"""
23-08-08.536000,"3 46"""
23-08-08.547000,"5 58"""
23-08-08.548000,"6 48"""
23-08-08.549000,"1 53"""
23-08-08.550000,"8 48"""
23-08-08.566000,C 1 0 1 1 1 1 0 1
23-08-08.567000, 0 0 0 47 0 51 0 0
23-08-08.568000, 0 0 0 0 0 0 0 0
23-08-08.569000, 0 0 0 0 0 0 0 0
23-08-08.569000, 0 0 0 0 44 0 0 0
23-08-08.570000, 0 0 0 0 0 0 0 0
23-08-08.573000, 0 0 0 0 0 0 0 0
23-08-08.575000," 0 0 0 0 0 ""4 45"""
23-08-08.582000,"5 58"""
23-08-08.582000,"6 48"""
23-08-08.583000,"3 47"""
23-08-08.584000,"1 53"""
23-08-08.584000,"8 48"""
23-08-08.590000,"4 45"""
23-08-08.593000,"5 58"""
23-08-08.610000,C 1 0 1 2 2 1 0 1
23-08-08.611000, 0 0 0 48 80 52 0 0
23-08-08.617000, 0 0 0 0 0 0 0 0
23-08-08.618000, 0 0 0 0 0 0 0 53
23-08-08.619000, 46 0 0 0 44 0 0 0
23-08-08.620000, 62 0 0 0 0 0 0 0
23-08-08.620000, 53 0 0 44 44 0 0 0
23-08-08.621000," 0 0""6 48"""
23-08-08.621000,"3 47"""
23-08-08.622000,"8 47"""
23-08-08.622000,"5 58"""
23-08-08.623000,"4 46"""
23-08-08.630000,"6 48"""
23-08-08.639000,"3 47"""
23-08-08.645000,C 0 0 2 1 1 2 0 1
23-08-08.654000, 0 0 0 0 0 0 0 0
23-08-08.654000, 0 0 0 0 0 0 0 0
23-08-08.655000, 0 0 0 0 0 0 0 52
23-08-08.656000, 0 0 0 0 44 0 0 0
23-08-08.657000, 0 0 0 0 0 0 0 0
23-08-08.658000, 0 0 0 44 44 0 0 0
23-08-08.658000," 0 0 0 0 0""2 44"""
23-08-08.659000,"8 46"""
23-08-08.659000,"4 46"""
23-08-08.660000,"5 58"""
23-08-08.661000,"6 48"""
23-08-08.667000,"7 48"""
23-08-08.668000,"3 47"""
23-08-08.668000,"1 55"""
23-08-08.689000,C 1 1 1 1 1 1 1 1
23-08-08.691000, 0 0 57 0 0 0 48 63
23-08-08.694000, 0 0 0 0 0 0 0 0
23-08-08.696000, 0 0 0 0 0 0 0 51
23-08-08.701000, 0 44 0 0 0 0 0 0
23-08-08.702000, 0 0 0 0 0 0 0 0
23-08-08.703000, 0 44 0 44 44 0 0 0
23-08-08.710000," 0 44 ""4 46"""
23-08-08.712000,"5 58"""
23-08-08.714000,"6 48"""
23-08-08.715000,"7 49"""
23-08-08.718000,"3 47"""
23-08-08.718000,"8 46"""
23-08-08.720000,"2 44"""
23-08-08.721000,"1 56"""
23-08-08.732000,C 1 1 1 1 1 1 1 1
23-08-08.735000, 0 0 0 46 62 51 48 0
23-08-08.738000, 0 0 0 0 0 0 0 0
23-08-08.745000, 57 0 0 0 0 0 44 0
23-08-08.748000, 0 44 0 0 44 0 0 0
23-08-08.757000, 0 44 0 0 0 0 0 0
23-08-08.762000, 0 44 0 44 44 0 0 0
23-08-08.767000," 0""4 46"""
23-08-08.770000,"5 58"""
23-08-08.771000,"6 48"""
23-08-08.774000,"3 47"""
23-08-08.779000,"7 50"""
23-08-08.783000,"8 46"""
23-08-08.786000,"2 44"""
23-08-08.789000,"1 57"""
23-08-08.803000,"4 46"""
23-08-08.803000,"5 58"""
23-08-08.804000,C 1 1 1 2 2 1 1 1
23-08-08.804000, 0 70 0 46 62 51 48 0
23-08-08.805000, 0 0 0 0 0 0 0 0
23-08-08.805000, 58 0 0 0 0 0 44 51
23-08-08.806000, 0 44 0 0 44 0 0 0
23-08-08.806000, 0 44 0 0 0 0 0 0
23-08-08.807000, 0 44 0 44 44 0 0 0
23-08-08.807000,"""6 48"""
23-08-08.808000,"3 47"""
23-08-08.809000,"7 50"""
23-08-08.809000,"8 46"""
23-08-08.810000,"2 44"""
23-08-08.824000,"1 58"""
