22-41-23.478000,---------- 
22-44-11.628000,[R]: 2 
22-44-11.629000,S 7 	RSSI: 60
22-44-11.636000,[R]: 3 
22-44-11.638000,[R]: 4 
22-44-11.641000,[R]: 5 
22-44-11.645000,[R]: 6 
22-44-11.650000,[R]: 7 
22-44-11.652000,[R]: 8 
22-44-11.654000,[R]: 20 
22-44-11.657000,[R]: 1 
22-44-11.657000,[R]: 50 
22-44-11.660000,[R]: 2 
22-44-11.666000,[R]: 3 
22-44-11.667000,S 5 	RSSI: 56
22-44-11.669000,[R]: 4 
22-44-11.675000,[R]: 5 
22-44-11.678000,[R]: 6 
22-44-11.681000,[R]: 7 
22-44-11.685000,[R]: 8 
22-44-11.691000,[R]: 1 
22-44-11.698000,[R]: 50 
22-44-11.698000,[R]: 2 
22-44-11.699000,[R]: 3 
22-44-11.700000,S 5 	RSSI: 56
22-44-11.702000,[R]: 4 
22-44-11.708000,[R]: 5 
22-44-11.711000,[R]: 6 
22-44-11.715000,[R]: 7 
22-44-11.719000,[R]: 8 
22-44-11.724000,[R]: 1 
22-44-11.727000,[R]: 50 
22-44-11.728000,[R]: 2 
22-44-11.732000,[R]: 3 
22-44-11.733000,S 5 	RSSI: 56
22-44-11.735000,[R]: 4 
22-44-11.741000,[R]: 5 
22-44-11.743000,[R]: 6 
22-44-11.748000,[R]: 7 
22-44-11.752000,[R]: 8 
22-44-11.756000,[R]: 1 
22-44-11.769000,[R]: 50 
22-44-11.769000,[R]: 2 
22-44-11.770000,[R]: 3 
22-44-11.770000,S 5 	RSSI: 57
22-44-11.771000,S 8 	RSSI: 56
22-44-11.772000,[R]: 4 
22-44-11.773000,[R]: 5 
22-44-11.775000,[R]: 20 
22-44-11.777000,[R]: 1 
22-44-11.782000,[R]: 50 
22-44-11.785000,S 3 	RSSI: 70
22-44-11.787000,[R]: 2 
22-44-11.797000,[R]: 3 
22-44-11.808000,[R]: 4 
22-44-11.810000,S 6 	RSSI: 64
22-44-11.815000,[R]: 5 
22-44-11.828000,[R]: 6 
22-44-11.828000,[R]: 7 
22-44-11.829000,[R]: 8 
22-44-11.830000,S 4 	RSSI: 60
22-44-11.831000,[R]: 1 
22-44-11.834000,[R]: 50 
22-44-11.834000,[R]: 2 
22-44-11.835000,[R]: 3 
22-44-11.839000,S 7 	RSSI: 60
22-44-11.840000,[R]: 4 
22-44-11.841000,[R]: 5 
22-44-11.842000,[R]: 6 
22-44-11.846000,[R]: 7 
22-44-11.846000,[R]: 8 
22-44-11.847000,S 4 	RSSI: 60
22-44-11.847000,[R]: 1 
22-44-11.849000,[R]: 50 
22-44-11.851000,[R]: 2 
22-44-11.852000,[R]: 3 
22-44-11.856000,S 7 	RSSI: 60
22-44-11.856000,[R]: 20 
22-44-11.857000,[R]: 1 
22-44-11.858000,[R]: 50 
22-44-11.866000,[R]: 2 
22-44-11.867000,[R]: 3 
22-44-11.868000,S 5 	RSSI: 57
22-44-11.870000,[R]: 4 
22-44-11.874000,[R]: 5 
22-44-11.881000,[R]: 6 
22-44-11.882000,[R]: 7 
22-44-11.886000,[R]: 8 
22-44-11.891000,[R]: 1 
22-44-11.892000,[R]: 50 
22-44-11.894000,[R]: 2 
22-44-11.899000,[R]: 3 
22-44-11.903000,S 5 	RSSI: 56
22-44-11.903000,[R]: 4 
22-44-11.907000,[R]: 5 
22-44-11.916000,[R]: 6 
22-44-11.916000,[R]: 7 
22-44-11.919000,[R]: 8 
22-44-11.927000,[R]: 1 
22-44-11.928000,[R]: 50 
22-44-11.928000,S 8 	RSSI: 56
22-44-11.929000,[R]: 2 
22-44-11.932000,[R]: 3 
22-44-11.935000,[R]: 20 
22-44-11.937000,[R]: 1 
22-44-11.939000,[R]: 50 
22-44-11.941000,S 3 	RSSI: 70
22-44-11.942000,[R]: 2 
22-44-11.944000,S 4 	RSSI: 60
22-44-11.947000,[R]: 3 
22-44-11.951000,[R]: 4 
22-44-11.954000,[R]: 5 
22-44-11.957000,S 7 	RSSI: 60
22-44-11.962000,[R]: 6 
22-44-11.964000,[R]: 7 
22-44-11.968000,[R]: 8 
22-44-11.976000,S 2 	RSSI: 58
22-44-11.977000,[R]: 1 
22-44-11.978000,[R]: 50 
22-44-11.978000,[R]: 2 
22-44-11.979000,[R]: 3 
22-44-11.984000,[R]: 4 
22-44-11.989000,[R]: 5 
22-44-11.990000,S 7 	RSSI: 60
22-44-11.991000,[R]: 6 
22-44-11.996000,[R]: 7 
22-44-12.001000,[R]: 8 
22-44-12.011000,S 2 	RSSI: 58
22-44-12.012000,[R]: 1 
22-44-12.012000,[R]: 50 
22-44-12.012000,[R]: 2 
22-44-12.013000,S 4 	RSSI: 60
22-44-12.013000,[R]: 3 
22-44-12.016000,[R]: 4 
22-44-12.020000,[R]: 5 
22-44-12.023000,[R]: 6 
22-44-12.028000,[R]: 7 
22-44-12.033000,[R]: 8 
22-44-12.034000,S 2 	RSSI: 58
22-44-12.036000,[R]: 1 
22-44-12.037000,[R]: 50 
22-44-12.042000,[R]: 2 
22-44-12.044000,[R]: 3 
22-44-12.048000,[R]: 4 
22-44-12.053000,[R]: 5 
22-44-12.054000,[R]: 20 
22-44-12.057000,[R]: 1 
22-44-12.058000,[R]: 50 
22-44-12.061000,[R]: 2 
22-44-12.065000,[R]: 3 
22-44-12.074000,[R]: 4 
22-44-12.075000,[R]: 5 
22-44-12.078000,[R]: 6 
22-44-12.082000,[R]: 7 
22-44-12.094000,[R]: 8 
22-44-12.094000,[R]: 1 
22-44-12.095000,[R]: 50 
22-44-12.095000,S 5 	RSSI: 57
22-44-12.096000,[R]: 2 
22-44-12.101000,[R]: 3 
22-44-12.105000,[R]: 4 
22-44-12.119000,[R]: 5 
22-44-12.120000,[R]: 6 
22-44-12.121000,[R]: 7 
22-44-12.121000,[R]: 8 
22-44-12.125000,[R]: 1 
22-44-12.132000,[R]: 50 
22-44-12.132000,S 5 	RSSI: 57
22-44-12.134000,[R]: 2 
22-44-12.135000,[R]: 3 
22-44-12.136000,[R]: 4 
22-44-12.140000,[R]: 5 
22-44-12.144000,[R]: 6 
22-44-12.148000,[R]: 7 
22-44-12.152000,[R]: 8 
22-44-12.154000,S 5 	RSSI: 57
22-44-12.157000,[R]: 1 
22-44-12.158000,[R]: 50 
22-44-12.160000,[R]: 2 
22-44-12.178000,[R]: 3 
22-44-12.178000,S 8 	RSSI: 56
22-44-12.179000,[R]: 4 
22-44-12.180000,[R]: 5 
22-44-12.180000,[R]: 6 
22-44-12.182000,[R]: 7 
22-44-12.186000,[R]: 8 
22-44-12.192000,[R]: 1 
22-44-12.192000,[R]: 50 
22-44-12.194000,[R]: 2 
22-44-12.198000,[R]: 3 
22-44-12.201000,S 8 	RSSI: 56
22-44-12.202000,[R]: 4 
22-44-12.207000,[R]: 5 
22-44-12.211000,[R]: 6 
22-44-12.217000,[R]: 7 
22-44-12.218000,S 2 	RSSI: 62
22-44-12.222000,S 6 	RSSI: 79
22-44-12.223000,[R]: 8 
22-44-12.224000,[R]: 1 
22-44-12.225000,[R]: 50 
22-44-12.226000,S 3 	RSSI: 70
22-44-12.228000,[R]: 2 
22-44-12.230000,S 4 	RSSI: 60
22-44-12.242000,[R]: 3 
22-44-12.251000,[R]: 4 
22-44-12.252000,[R]: 5 
22-44-12.254000,S 7 	RSSI: 60
22-44-12.255000,[R]: 6 
22-44-12.261000,[R]: 7 
22-44-12.262000,[R]: 8 
22-44-12.262000,[R]: 20 
22-44-12.263000,[R]: 1 
22-44-12.263000,[R]: 50 
22-44-12.264000,[R]: 2 
22-44-12.265000,[R]: 3 
22-44-12.267000,S 3 	RSSI: 70
22-44-12.272000,[R]: 4 
22-44-12.272000,S 4 	RSSI: 60
22-44-12.274000,[R]: 5 
22-44-12.278000,[R]: 6 
22-44-12.282000,[R]: 7 
22-44-12.283000,S 7 	RSSI: 60
22-44-12.287000,[R]: 8 
22-44-12.294000,[R]: 1 
22-44-12.294000,[R]: 50 
22-44-12.295000,[R]: 2 
22-44-12.302000,[R]: 3 
22-44-12.302000,S 3 	RSSI: 70
22-44-12.303000,[R]: 4 
22-44-12.304000,S 4 	RSSI: 60
22-44-12.306000,[R]: 5 
22-44-12.311000,[R]: 6 
22-44-12.315000,[R]: 7 
22-44-12.317000,S 7 	RSSI: 60
22-44-12.319000,[R]: 8 
22-44-12.326000,[R]: 1 
22-44-12.326000,[R]: 50 
22-44-12.327000,[R]: 2 
22-44-12.332000,[R]: 3 
22-44-12.333000,S 3 	RSSI: 70
22-44-12.337000,[R]: 4 
22-44-12.339000,[R]: 5 
22-44-12.344000,[R]: 6 
22-44-12.348000,[R]: 7 
22-44-12.353000,[R]: 8 
22-44-12.358000,[R]: 1 
22-44-12.358000,[R]: 50 
22-44-12.360000,[R]: 2 
22-44-12.364000,[R]: 3 
22-44-12.380000,[R]: 4 
22-44-12.380000,[R]: 5 
22-44-12.380000,[R]: 20 
22-44-12.381000,[R]: 1 
22-44-12.381000,[R]: 50 
22-44-12.385000,[R]: 2 
22-44-12.386000,[R]: 3 
22-44-12.389000,[R]: 4 
22-44-12.393000,[R]: 5 
22-44-12.397000,S 5 	RSSI: 56
22-44-12.400000,[R]: 6 
22-44-12.401000,[R]: 7 
22-44-12.405000,[R]: 8 
22-44-12.414000,[R]: 1 
22-44-12.415000,[R]: 50 
22-44-12.415000,[R]: 2 
22-44-12.417000,[R]: 3 
22-44-12.422000,[R]: 4 
22-44-12.426000,[R]: 5 
22-44-12.427000,S 5 	RSSI: 57
22-44-12.430000,[R]: 6 
22-44-12.434000,[R]: 7 
22-44-12.438000,[R]: 8 
22-44-12.443000,[R]: 1 
22-44-12.451000,[R]: 50 
22-44-12.451000,[R]: 2 
22-44-12.452000,S 8 	RSSI: 56
22-44-12.453000,[R]: 3 
22-44-12.457000,[R]: 4 
22-44-12.460000,[R]: 5 
22-44-12.463000,[R]: 6 
22-44-12.468000,[R]: 7 
22-44-12.473000,[R]: 8 
22-44-12.479000,[R]: 1 
22-44-12.480000,[R]: 50 
22-44-12.481000,S 6 	RSSI: 64
22-44-12.481000,[R]: 2 
22-44-12.486000,[R]: 3 
22-44-12.490000,S 8 	RSSI: 56
22-44-12.490000,[R]: 4 
22-44-12.493000,[R]: 5 
22-44-12.495000,[R]: 20 
22-44-12.498000,[R]: 1 
22-44-12.499000,[R]: 50 
22-44-12.501000,[R]: 2 
22-44-12.504000,S 4 	RSSI: 60
22-44-12.506000,[R]: 3 
22-44-12.511000,S 7 	RSSI: 60
22-44-12.514000,[R]: 4 
22-44-12.515000,[R]: 5 
22-44-12.518000,[R]: 6 
22-44-12.522000,[R]: 7 
22-44-12.525000,S 3 	RSSI: 70
22-44-12.527000,[R]: 8 
22-44-12.532000,[R]: 1 
22-44-12.535000,[R]: 50 
22-44-12.536000,[R]: 2 
22-44-12.540000,S 4 	RSSI: 60
22-44-12.540000,[R]: 3 
22-44-12.541000,S 7 	RSSI: 60
22-44-12.543000,[R]: 4 
22-44-12.547000,[R]: 5 
22-44-12.552000,[R]: 6 
22-44-12.556000,[R]: 7 
22-44-12.560000,S 3 	RSSI: 70
22-44-12.560000,[R]: 8 
22-44-12.565000,[R]: 1 
22-44-12.565000,[R]: 50 
22-44-12.570000,[R]: 2 
22-44-12.574000,[R]: 3 
22-44-12.575000,S 7 	RSSI: 60
22-44-12.575000,[R]: 20 
22-44-12.578000,[R]: 1 
22-44-12.581000,[R]: 50 
22-44-12.585000,[R]: 2 
22-44-12.586000,S 2 	RSSI: 59
22-44-12.586000,[R]: 3 
22-44-12.587000,S 3 	RSSI: 70
22-44-12.588000,S 5 	RSSI: 57
22-44-12.590000,[R]: 4 
22-44-12.594000,[R]: 5 
22-44-12.598000,[R]: 6 
22-44-12.605000,[R]: 7 
22-44-12.606000,[R]: 8 
22-44-12.613000,[R]: 1 
22-44-12.614000,[R]: 50 
22-44-12.615000,[R]: 2 
22-44-12.618000,[R]: 3 
22-44-12.620000,S 5 	RSSI: 56
22-44-12.626000,[R]: 4 
22-44-12.626000,[R]: 5 
22-44-12.631000,[R]: 6 
22-44-12.636000,[R]: 7 
22-44-12.639000,[R]: 8 
22-44-12.644000,[R]: 1 
22-44-12.651000,[R]: 50 
22-44-12.653000,[R]: 2 
22-44-12.656000,[R]: 3 
22-44-12.657000,S 5 	RSSI: 56
22-44-12.660000,[R]: 4 
22-44-12.661000,[R]: 5 
22-44-12.664000,[R]: 6 
22-44-12.668000,[R]: 7 
22-44-12.672000,[R]: 8 
22-44-12.678000,[R]: 1 
22-44-12.681000,[R]: 50 
22-44-12.682000,[R]: 2 
22-44-12.685000,[R]: 3 
22-44-12.687000,S 5 	RSSI: 57
22-44-12.688000,S 8 	RSSI: 56
22-44-12.689000,[R]: 4 
22-44-12.694000,[R]: 5 
22-44-12.697000,[R]: 20 
22-44-12.698000,[R]: 1 
22-44-12.699000,[R]: 50 
22-44-12.701000,[R]: 2 
22-44-12.705000,[R]: 3 
22-44-12.709000,[R]: 4 
22-44-12.712000,S 6 	RSSI: 64
22-44-12.714000,[R]: 5 
22-44-12.718000,[R]: 6 
22-44-12.720000,S 8 	RSSI: 56
22-44-12.722000,[R]: 7 
22-44-12.726000,[R]: 8 
22-44-12.729000,S 4 	RSSI: 60
22-44-12.735000,[R]: 1 
22-44-12.736000,[R]: 50 
22-44-12.737000,[R]: 2 
22-44-12.739000,[R]: 3 
22-44-12.741000,S 7 	RSSI: 60
22-44-12.744000,[R]: 4 
22-44-12.746000,S 3 	RSSI: 70
22-44-12.748000,[R]: 5 
22-44-12.752000,[R]: 6 
22-44-12.761000,[R]: 7 
22-44-12.764000,[R]: 8 
22-44-12.765000,[R]: 1 
22-44-12.766000,[R]: 50 
22-44-12.769000,[R]: 2 
22-44-12.772000,[R]: 3 
22-44-12.778000,[R]: 20 
22-44-12.780000,[R]: 1 
22-44-12.780000,[R]: 50 
22-44-12.781000,[R]: 2 
22-44-12.784000,[R]: 3 
22-44-12.788000,S 3 	RSSI: 70
22-44-12.790000,S 5 	RSSI: 57
22-44-12.791000,[R]: 4 
22-44-12.793000,[R]: 5 
22-44-12.797000,[R]: 6 
22-44-12.808000,[R]: 7 
22-44-12.809000,[R]: 8 
22-44-12.810000,[R]: 1 
22-44-12.811000,[R]: 50 
22-44-12.814000,[R]: 2 
22-44-12.819000,[R]: 3 
22-44-12.821000,S 5 	RSSI: 56
22-44-12.823000,[R]: 4 
22-44-12.827000,[R]: 5 
22-44-12.833000,[R]: 6 
22-44-12.835000,[R]: 7 
22-44-12.839000,[R]: 8 
22-44-12.844000,[R]: 1 
22-44-12.845000,[R]: 50 
22-44-12.846000,S 8 	RSSI: 56
22-44-12.850000,[R]: 2 
22-44-12.852000,[R]: 3 
22-44-12.854000,[R]: 20 
22-44-12.857000,[R]: 1 
22-44-12.857000,[R]: 50 
22-44-12.862000,[R]: 2 
22-44-12.865000,[R]: 3 
22-44-12.869000,[R]: 4 
22-44-12.873000,[R]: 5 
22-44-12.877000,[R]: 6 
22-44-12.879000,S 6 	RSSI: 64
22-44-12.884000,[R]: 7 
22-44-12.886000,[R]: 8 
22-44-12.888000,S 8 	RSSI: 56
22-44-12.890000,[R]: 1 
22-44-12.891000,[R]: 50 
22-44-12.894000,[R]: 2 
22-44-12.897000,S 4 	RSSI: 60
22-44-12.898000,[R]: 3 
22-44-12.901000,S 7 	RSSI: 60
22-44-12.903000,[R]: 4 
22-44-12.907000,[R]: 5 
22-44-12.911000,[R]: 6 
22-44-12.919000,[R]: 7 
22-44-12.919000,[R]: 8 
22-44-12.925000,[R]: 1 
22-44-12.926000,[R]: 50 
22-44-12.928000,[R]: 2 
22-44-12.929000,S 4 	RSSI: 60
22-44-12.932000,[R]: 3 
22-44-12.934000,S 7 	RSSI: 60
22-44-12.936000,[R]: 4 
22-44-12.940000,[R]: 5 
22-44-12.944000,[R]: 6 
22-44-12.949000,[R]: 7 
22-44-12.950000,S 4 	RSSI: 60
22-44-12.952000,[R]: 8 
22-44-12.957000,[R]: 1 
22-44-12.963000,[R]: 50 
22-44-12.963000,[R]: 2 
22-44-12.965000,S 7 	RSSI: 60
22-44-12.966000,[R]: 3 
22-44-12.969000,[R]: 4 
22-44-12.976000,[R]: 5 
22-44-12.977000,[R]: 6 
22-44-12.979000,S 3 	RSSI: 70
22-44-12.981000,[R]: 7 
22-44-12.986000,[R]: 8 
22-44-12.990000,[R]: 1 
22-44-12.991000,[R]: 50 
22-44-12.994000,[R]: 2 
22-44-12.998000,[R]: 3 
22-44-13.002000,[R]: 4 
22-44-13.008000,[R]: 5 
22-44-13.012000,[R]: 6 
22-44-13.014000,S 3 	RSSI: 70
22-44-13.015000,S 5 	RSSI: 56
22-44-13.016000,[R]: 7 
22-44-13.018000,S 2 	RSSI: 58
22-44-13.019000,[R]: 8 
22-44-13.024000,[R]: 1 
22-44-13.028000,[R]: 50 
22-44-13.029000,[R]: 2 
22-44-13.034000,[R]: 3 
22-44-13.036000,[R]: 4 
22-44-13.040000,[R]: 5 
22-44-13.045000,[R]: 6 
22-44-13.047000,S 5 	RSSI: 57
22-44-13.052000,S 8 	RSSI: 56
22-44-13.053000,[R]: 7 
22-44-13.054000,[R]: 8 
22-44-13.055000,[R]: 20 
22-44-13.058000,[R]: 1 
22-44-13.059000,[R]: 50 
22-44-13.062000,[R]: 2 
22-44-13.065000,[R]: 3 
22-44-13.078000,[R]: 4 
22-44-13.078000,S 6 	RSSI: 64
22-44-13.079000,[R]: 5 
22-44-13.080000,[R]: 6 
22-44-13.082000,[R]: 7 
22-44-13.089000,[R]: 8 
22-44-13.090000,S 8 	RSSI: 56
22-44-13.091000,[R]: 1 
22-44-13.092000,[R]: 50 
22-44-13.094000,[R]: 2 
22-44-13.098000,[R]: 3 
22-44-13.103000,[R]: 4 
22-44-13.107000,[R]: 5 
22-44-13.111000,[R]: 6 
22-44-13.115000,[R]: 7 
22-44-13.120000,[R]: 8 
22-44-13.129000,S 8 	RSSI: 56
22-44-13.130000,S 4 	RSSI: 60
22-44-13.132000,[R]: 1 
22-44-13.139000,[R]: 50 
22-44-13.139000,S 7 	RSSI: 60
22-44-13.140000,[R]: 2 
22-44-13.140000,S 2 	RSSI: 58
22-44-13.140000,[R]: 3 
22-44-13.140000,[R]: 20 
22-44-13.141000,[R]: 1 
22-44-13.142000,[R]: 50 
22-44-13.142000,S 3 	RSSI: 70
22-44-13.143000,[R]: 2 
22-44-13.143000,S 2 	RSSI: 58
22-44-13.145000,[R]: 3 
22-44-13.147000,S 5 	RSSI: 56
22-44-13.160000,[R]: 4 
22-44-13.160000,[R]: 5 
22-44-13.161000,[R]: 6 
22-44-13.161000,[R]: 7 
22-44-13.169000,[R]: 8 
22-44-13.178000,[R]: 1 
22-44-13.178000,[R]: 50 
22-44-13.179000,[R]: 2 
22-44-13.179000,[R]: 3 
22-44-13.183000,[R]: 4 
22-44-13.187000,[R]: 5 
22-44-13.192000,[R]: 6 
22-44-13.195000,[R]: 7 
22-44-13.199000,[R]: 8 
22-44-13.214000,[R]: 1 
22-44-13.215000,[R]: 50 
22-44-13.215000,[R]: 2 
22-44-13.217000,[R]: 3 
22-44-13.219000,S 5 	RSSI: 56
22-44-13.219000,[R]: 4 
22-44-13.220000,[R]: 5 
22-44-13.224000,[R]: 6 
22-44-13.228000,[R]: 7 
22-44-13.234000,[R]: 8 
22-44-13.245000,[R]: 1 
22-44-13.246000,[R]: 50 
22-44-13.247000,[R]: 2 
22-44-13.247000,[R]: 3 
22-44-13.248000,S 5 	RSSI: 56
22-44-13.248000,S 8 	RSSI: 56
22-44-13.249000,[R]: 4 
22-44-13.256000,[R]: 5 
22-44-13.258000,[R]: 20 
22-44-13.258000,[R]: 1 
22-44-13.259000,[R]: 50 
22-44-13.261000,[R]: 2 
22-44-13.265000,[R]: 3 
22-44-13.273000,[R]: 4 
22-44-13.274000,S 6 	RSSI: 64
22-44-13.275000,[R]: 5 
22-44-13.278000,[R]: 6 
22-44-13.280000,S 8 	RSSI: 56
22-44-13.285000,[R]: 7 
22-44-13.297000,[R]: 8 
22-44-13.301000,[R]: 1 
22-44-13.302000,[R]: 50 
22-44-13.302000,[R]: 2 
22-44-13.303000,[R]: 3 
22-44-13.303000,[R]: 4 
22-44-13.305000,S 6 	RSSI: 64
22-44-13.307000,[R]: 5 
22-44-13.312000,[R]: 6 
22-44-13.313000,S 8 	RSSI: 56
22-44-13.315000,[R]: 7 
22-44-13.343000,[R]: 8 
22-44-13.344000,S 4 	RSSI: 60
22-44-13.344000,[R]: 1 
22-44-13.345000,[R]: 50 
22-44-13.345000,[R]: 2 
22-44-13.345000,[R]: 3 
22-44-13.346000,S 7 	RSSI: 60
22-44-13.346000,[R]: 4 
22-44-13.347000,[R]: 5 
22-44-13.366000,[R]: 6 
22-44-13.367000,[R]: 7 
22-44-13.367000,[R]: 8 
22-44-13.369000,S 4 	RSSI: 60
22-44-13.370000,[R]: 1 
22-44-13.370000,[R]: 50 
22-44-13.371000,[R]: 2 
22-44-13.371000,[R]: 3 
22-44-13.371000,S 7 	RSSI: 60
22-44-13.372000,[R]: 4 
22-44-13.374000,[R]: 5 
22-44-13.378000,[R]: 6 
22-44-13.382000,[R]: 7 
22-44-13.399000,[R]: 8 
22-44-13.400000,[R]: 1 
22-44-13.400000,[R]: 50 
22-44-13.401000,[R]: 2 
22-44-13.402000,[R]: 3 
22-44-13.402000,S 7 	RSSI: 60
22-44-13.403000,[R]: 4 
22-44-13.406000,[R]: 5 
22-44-13.415000,[R]: 6 
22-44-13.415000,[R]: 7 
22-44-13.419000,[R]: 8 
22-44-13.423000,[R]: 1 
22-44-13.427000,[R]: 50 
22-44-13.427000,[R]: 2 
22-44-13.432000,[R]: 3 
22-44-13.434000,S 7 	RSSI: 60
22-44-13.436000,S 5 	RSSI: 56
22-44-13.436000,[R]: 4 
22-44-13.440000,[R]: 5 
22-44-13.444000,[R]: 6 
22-44-13.449000,[R]: 7 
22-44-13.453000,[R]: 8 
22-44-13.455000,[R]: 20 
22-44-13.459000,[R]: 1 
22-44-13.461000,[R]: 50 
22-44-13.463000,[R]: 2 
22-44-13.465000,[R]: 3 
22-44-13.467000,S 3 	RSSI: 70
22-44-13.469000,[R]: 4 
22-44-13.477000,[R]: 5 
22-44-13.477000,S 5 	RSSI: 56
22-44-13.478000,[R]: 6 
22-44-13.482000,[R]: 7 
22-44-13.488000,[R]: 8 
22-44-13.491000,[R]: 1 
22-44-13.492000,[R]: 50 
22-44-13.494000,[R]: 2 
22-44-13.499000,[R]: 3 
22-44-13.501000,S 3 	RSSI: 70
22-44-13.503000,[R]: 4 
22-44-13.508000,[R]: 5 
22-44-13.517000,S 5 	RSSI: 56
22-44-13.521000,[R]: 6 
22-44-13.522000,S 8 	RSSI: 56
22-44-13.523000,[R]: 7 
22-44-13.527000,[R]: 8 
22-44-13.527000,[R]: 1 
22-44-13.528000,[R]: 50 
22-44-13.529000,[R]: 2 
22-44-13.530000,S 6 	RSSI: 64
22-44-13.531000,[R]: 3 
22-44-13.535000,[R]: 4 
22-44-13.539000,[R]: 5 
22-44-13.543000,[R]: 6 
22-44-13.547000,[R]: 7 
22-44-13.551000,S 4 	RSSI: 60
22-44-13.554000,[R]: 8 
22-44-13.558000,[R]: 1 
22-44-13.560000,[R]: 50 
22-44-13.561000,[R]: 2 
22-44-13.563000,S 7 	RSSI: 60
22-44-13.566000,[R]: 3 
22-44-13.569000,[R]: 4 
22-44-13.574000,[R]: 5 
22-44-13.578000,[R]: 6 
22-44-13.584000,[R]: 7 
22-44-13.586000,S 4 	RSSI: 60
22-44-13.590000,[R]: 8 
22-44-13.595000,[R]: 1 
22-44-13.607000,[R]: 50 
22-44-13.615000,[R]: 2 
22-44-13.618000,S 7 	RSSI: 60
22-44-13.629000,[R]: 3 
22-44-13.629000,[R]: 4 
22-44-13.630000,[R]: 5 
22-44-13.631000,[R]: 6 
22-44-13.631000,[R]: 7 
22-44-13.632000,[R]: 8 
22-44-13.633000,[R]: 1 
22-44-13.634000,[R]: 50 
22-44-13.635000,[R]: 2 
22-44-13.636000,S 7 	RSSI: 60
22-44-13.642000,[R]: 3 
22-44-13.645000,[R]: 4 
22-44-13.646000,[R]: 5 
22-44-13.646000,[R]: 6 
22-44-13.648000,[R]: 7 
22-44-13.652000,[R]: 8 
22-44-13.654000,[R]: 20 
22-44-13.657000,[R]: 1 
22-44-13.658000,[R]: 50 
22-44-13.660000,S 3 	RSSI: 70
22-44-13.661000,[R]: 2 
22-44-13.666000,[R]: 3 
22-44-13.670000,[R]: 4 
22-44-13.675000,S 8 	RSSI: 56
22-44-13.676000,[R]: 5 
22-44-13.678000,[R]: 6 
22-44-13.683000,[R]: 7 
22-44-13.687000,[R]: 8 
22-44-13.691000,[R]: 1 
22-44-13.692000,[R]: 50 
22-44-13.697000,[R]: 2 
22-44-13.698000,S 6 	RSSI: 64
22-44-13.699000,[R]: 3 
22-44-13.706000,[R]: 4 
22-44-13.707000,S 8 	RSSI: 56
22-44-13.708000,[R]: 5 
22-44-13.711000,[R]: 6 
22-44-13.716000,[R]: 7 
22-44-13.724000,[R]: 8 
22-44-13.725000,[R]: 1 
22-44-13.726000,[R]: 50 
22-44-13.728000,[R]: 2 
22-44-13.730000,S 6 	RSSI: 64
22-44-13.732000,[R]: 3 
22-44-13.734000,[R]: 20 
22-44-13.738000,[R]: 1 
22-44-13.739000,[R]: 50 
22-44-13.741000,[R]: 2 
22-44-13.747000,S 4 	RSSI: 60
22-44-13.747000,[R]: 3 
22-44-13.749000,[R]: 4 
22-44-13.753000,[R]: 5 
22-44-13.760000,S 7 	RSSI: 60
22-44-13.762000,[R]: 6 
22-44-13.762000,[R]: 7 
22-44-13.766000,[R]: 8 
22-44-13.771000,[R]: 1 
22-44-13.779000,[R]: 50 
22-44-13.780000,[R]: 2 
22-44-13.780000,S 4 	RSSI: 60
22-44-13.781000,[R]: 3 
22-44-13.782000,[R]: 4 
22-44-13.786000,[R]: 5 
22-44-13.789000,S 7 	RSSI: 60
22-44-13.794000,[R]: 6 
22-44-13.795000,[R]: 7 
22-44-13.801000,[R]: 8 
22-44-13.804000,[R]: 1 
22-44-13.811000,[R]: 50 
22-44-13.812000,[R]: 2 
22-44-13.813000,S 4 	RSSI: 60
22-44-13.813000,[R]: 3 
22-44-13.815000,[R]: 4 
22-44-13.819000,[R]: 5 
22-44-13.824000,[R]: 6 
22-44-13.828000,[R]: 7 
22-44-13.836000,[R]: 8 
22-44-13.837000,[R]: 1 
22-44-13.838000,[R]: 50 
22-44-13.840000,[R]: 2 
22-44-13.844000,[R]: 3 
22-44-13.848000,[R]: 4 
22-44-13.854000,[R]: 5 
22-44-13.857000,S 7 	RSSI: 60
22-44-13.858000,[R]: 20 
22-44-13.858000,[R]: 1 
22-44-13.859000,[R]: 50 
22-44-13.863000,[R]: 2 
22-44-13.868000,[R]: 3 
22-44-13.869000,S 5 	RSSI: 56
22-44-13.870000,[R]: 4 
22-44-13.874000,[R]: 5 
22-44-13.880000,[R]: 6 
22-44-13.882000,[R]: 7 
22-44-13.886000,S 3 	RSSI: 70
22-44-13.887000,[R]: 8 
22-44-13.892000,S 6 	RSSI: 64
22-44-13.898000,[R]: 1 
22-44-13.901000,[R]: 50 
22-44-13.902000,[R]: 2 
22-44-13.902000,[R]: 3 
22-44-13.903000,S 2 	RSSI: 58
22-44-13.904000,[R]: 4 
22-44-13.908000,[R]: 5 
22-44-13.911000,S 4 	RSSI: 60
22-44-13.912000,[R]: 6 
22-44-13.918000,[R]: 7 
22-44-13.921000,[R]: 8 
22-44-13.926000,S 7 	RSSI: 60
22-44-13.927000,[R]: 1 
22-44-13.928000,[R]: 50 
22-44-13.929000,[R]: 2 
22-44-13.934000,[R]: 3 
22-44-13.935000,S 2 	RSSI: 58
