20-01-43.630000,"ÿ""Scanner enabled\r\n""" 
20-02-01.479000,[0] 0 0
20-02-01.480000,[1] 47 0
20-02-01.480000,""""
20-02-01.481000,"""type 4, info: sync"""
20-02-01.484000,"""Sensor: 2. RSSI: 61"""
20-02-01.488000,"""COUNT 0 1"
20-02-01.488000,[0] 0 0
20-02-01.489000,[1] 47 0
20-02-01.489000,""""
20-02-01.491000,"""type 4, info: sync"""
20-02-01.491000,"""Sensor: 1. RSSI: 66"""
20-02-01.493000,"""Sensor: 2. RSSI: 62"""
20-02-01.498000,"""COUNT 1 1"
20-02-01.499000,[0] 0 0
20-02-01.500000,[1] 47 0
20-02-01.501000,""""
20-02-01.501000,"""type 4, info: sync"""
20-02-01.502000,"""Sensor: 2. RSSI: 62"""
20-02-01.506000,"""Sensor: 1. RSSI: 65"""
20-02-01.508000,"""COUNT 1 1"
20-02-01.509000,[0] 0 0
20-02-01.509000,[1] 47 0
20-02-01.510000,""""
20-02-01.510000,"""type 4, info: sync"""
20-02-01.512000,"""Sensor: 2. RSSI: 62"""
20-02-01.514000,"""Sensor: 1. RSSI: 66"""
20-02-01.518000,"""COUNT 1 1"
20-02-01.519000,[0] 0 0
20-02-01.519000,[1] 0 0
20-02-01.520000,""""
20-02-01.520000,"""type 4, info: sync"""
20-02-01.522000,"""Sensor: 1. RSSI: 65"""
20-02-01.526000,"""Sensor: 2. RSSI: 62"""
20-02-01.528000,"""COUNT 1 1"
20-02-01.529000,[0] 0 0
20-02-01.530000,[1] 47 0
20-02-01.531000,""""
20-02-01.531000,"""type 4, info: sync"""
20-02-01.532000,"""Sensor: 1. RSSI: 66"""
20-02-01.534000,"""Sensor: 2. RSSI: 62"""
20-02-01.538000,"""COUNT 1 1"
20-02-01.542000,[0] 0 0
20-02-01.542000,[1] 47 0
20-02-01.543000,""""
20-02-01.543000,"""type 4, info: sync"""
20-02-01.544000,"""Sensor: 1. RSSI: 66"""
20-02-01.548000,"""COUNT 1 0"
20-02-01.549000,[0] 0 0
20-02-01.552000,[1] 0 0
20-02-01.553000,""""
20-02-01.553000,"""type 4, info: sync"""
20-02-01.554000,"""Sensor: 2. RSSI: 62"""
20-02-01.556000,"""Sensor: 1. RSSI: 66"""
20-02-01.558000,"""COUNT 1 1"
20-02-01.559000,[0] 0 0
20-02-01.560000,[1] 47 0
20-02-01.560000,""""
20-02-01.573000,"""type 4, info: sync"""
20-02-01.574000,"""Sensor: 2. RSSI: 62"""
20-02-01.574000,"""Sensor: 1. RSSI: 66"""
20-02-01.574000,"""COUNT 1 1"
20-02-01.575000,[0] 0 0
20-02-01.575000,[1] 0 0
20-02-01.576000,""""
20-02-01.576000,"""type 4, info: sync"""
20-02-01.577000,"""Sensor: 1. RSSI: 65"""
20-02-01.577000,"""Sensor: 2. RSSI: 62"""
20-02-01.578000,"""COUNT 1 1"
20-02-01.581000,[0] 0 0
20-02-01.582000,[1] 47 0
20-02-01.582000,""""
20-02-01.583000,"""type 4, info: sync"""
20-02-01.583000,"""Sensor: 1. RSSI: 66"""
20-02-01.585000,"""Sensor: 2. RSSI: 62"""
20-02-01.589000,"""COUNT 1 1"
20-02-01.589000,[0] 0 0
20-02-01.599000,[1] 48 0
20-02-01.600000,""""
20-02-01.601000,"""type 4, info: sync"""
20-02-01.601000,"""Sensor: 1. RSSI: 65"""
20-02-01.602000,"""Sensor: 2. RSSI: 62"""
20-02-01.602000,"""COUNT 1 1"
20-02-01.602000,[0] 0 0
20-02-01.603000,[1] 47 0
20-02-01.603000,""""
20-02-01.604000,"""type 4, info: sync"""
20-02-01.604000,"""Sensor: 2. RSSI: 61"""
20-02-01.606000,"""Sensor: 1. RSSI: 66"""
20-02-01.609000,"""COUNT 1 1"
20-02-01.610000,[0] 0 0
20-02-01.611000,[1] 47 0
20-02-01.613000,""""
20-02-01.613000,"""type 4, info: sync"""
20-02-01.614000,"""Sensor: 1. RSSI: 66"""
20-02-01.617000,"""COUNT 1 0"
20-02-01.619000,[0] 0 0
20-02-01.620000,[1] 0 0
20-02-01.620000,""""
20-02-01.621000,"""type 4, info: sync"""
20-02-01.621000,"""Sensor: 1. RSSI: 65"""
20-02-01.625000,"""Sensor: 2. RSSI: 61"""
20-02-01.627000,"""COUNT 1 1"
20-02-01.630000,[0] 0 0
20-02-01.631000,[1] 47 0
20-02-01.631000,""""
20-02-01.631000,"""type 4, info: sync"""
20-02-01.633000,"""Sensor: 1. RSSI: 65"""
20-02-01.637000,"""COUNT 1 0"
20-02-01.638000,[0] 0 0
20-02-01.640000,[1] 0 0
20-02-01.640000,""""
20-02-01.641000,"""type 4, info: sync"""
20-02-01.642000,"""Sensor: 2. RSSI: 62"""
20-02-01.647000,"""COUNT 0 1"
20-02-01.649000,[0] 0 0
20-02-01.650000,[1] 48 0
20-02-01.651000,""""
20-02-01.651000,"""type 4, info: sync"""
20-02-01.652000,"""Sensor: 2. RSSI: 61"""
20-02-01.655000,"""Sensor: 1. RSSI: 65"""
20-02-01.658000,"""COUNT 1 1"
20-02-01.659000,[0] 0 0
20-02-01.660000,[1] 47 0
20-02-01.660000,""""
20-02-01.661000,"""type 4, info: sync"""
20-02-01.662000,"""Sensor: 2. RSSI: 62"""
20-02-01.663000,"""Sensor: 1. RSSI: 65"""
20-02-01.668000,"""COUNT 1 1"
20-02-01.670000,[0] 0 0
20-02-01.671000,[1] 0 0
20-02-01.671000,""""
20-02-01.672000,"""type 4, info: sync"""
20-02-01.675000,"""Sensor: 2. RSSI: 62"""
20-02-01.677000,"""COUNT 0 1"
20-02-01.678000,[0] 0 0
20-02-01.681000,[1] 47 0
20-02-01.682000,""""
20-02-01.682000,"""type 4, info: sync"""
20-02-01.683000,"""Sensor: 1. RSSI: 66"""
20-02-01.683000,"""Sensor: 2. RSSI: 61"""
20-02-01.688000,"""COUNT 1 1"
20-02-01.688000,[0] 0 0
20-02-01.692000,[1] 47 0
20-02-01.692000,""""
20-02-01.693000,"""type 4, info: sync"""
20-02-01.693000,"""Sensor: 1. RSSI: 65"""
20-02-01.694000,"""Sensor: 2. RSSI: 61"""
20-02-01.698000,"""COUNT 1 1"
20-02-01.698000,[0] 0 0
20-02-01.699000,[1] 47 0
20-02-01.699000,""""
20-02-01.701000,"""type 4, info: sync"""
20-02-01.702000,"""Sensor: 2. RSSI: 61"""
20-02-01.705000,"""Sensor: 1. RSSI: 66"""
20-02-01.708000,"""COUNT 1 1"
20-02-01.709000,[0] 0 0
20-02-01.713000,[1] 47 0
20-02-01.714000,""""
20-02-01.714000,"""type 4, info: sync"""
20-02-01.715000,"""Sensor: 2. RSSI: 62"""
20-02-01.715000,"""Sensor: 1. RSSI: 66"""
20-02-01.717000,"""COUNT 1 1"
20-02-01.718000,[0] 0 0
20-02-01.719000,[1] 0 0
20-02-01.725000,""""
20-02-01.725000,"""type 4, info: sync"""
20-02-01.726000,"""Sensor: 1. RSSI: 66"""
20-02-01.727000,"""COUNT 1 0"
20-02-01.728000,[0] 0 0
20-02-01.728000,[1] 0 0
20-02-01.730000,""""
20-02-01.730000,"""type 4, info: sync"""
20-02-01.731000,"""Sensor: 1. RSSI: 65"""
20-02-01.737000,"""COUNT 1 0"
20-02-01.738000,[0] 0 0
20-02-01.739000,[1] 0 0
20-02-01.740000,""""
20-02-01.741000,"""type 4, info: sync"""
20-02-01.741000,"""Sensor: 1. RSSI: 66"""
20-02-01.742000,"""Sensor: 2. RSSI: 61"""
20-02-01.748000,"""COUNT 1 1"
20-02-01.748000,[0] 0 0
20-02-01.749000,[1] 47 0
20-02-01.749000,""""
20-02-01.750000,"""type 4, info: sync"""
20-02-01.751000,"""Sensor: 2. RSSI: 62"""
20-02-01.755000,"""Sensor: 1. RSSI: 66"""
20-02-01.758000,"""COUNT 1 1"
20-02-01.761000,[0] 0 0
20-02-01.762000,[1] 47 0
20-02-01.763000,""""
20-02-01.763000,"""type 4, info: sync"""
20-02-01.766000,"""Sensor: 2. RSSI: 61"""
20-02-01.766000,"""Sensor: 1. RSSI: 65"""
20-02-01.767000,"""COUNT 1 1"
20-02-01.768000,[0] 0 0
20-02-01.769000,[1] 0 0
20-02-01.771000,""""
20-02-01.772000,"""type 4, info: sync"""
20-02-01.772000,"""Sensor: 1. RSSI: 65"""
20-02-01.775000,"""Sensor: 2. RSSI: 61"""
20-02-01.778000,"""COUNT 1 1"
20-02-01.779000,[0] 0 0
20-02-01.779000,[1] 47 0
20-02-01.780000,""""
20-02-01.781000,"""type 4, info: sync"""
20-02-01.781000,"""Sensor: 1. RSSI: 65"""
20-02-01.784000,"""Sensor: 2. RSSI: 61"""
20-02-01.792000,"""COUNT 1 1"
20-02-01.792000,[0] 0 0
20-02-01.793000,[1] 47 0
20-02-01.793000,""""
20-02-01.794000,"""type 4, info: sync"""
20-02-01.794000,"""Sensor: 1. RSSI: 66"""
20-02-01.798000,"""COUNT 1 0"
20-02-01.802000,[0] 0 0
20-02-01.802000,[1] 0 0
20-02-01.803000,""""
20-02-01.803000,"""type 4, info: sync"""
20-02-01.804000,"""Sensor: 2. RSSI: 62"""
20-02-01.805000,"""Sensor: 1. RSSI: 66"""
20-02-01.809000,"""COUNT 1 1"
20-02-01.809000,[0] 0 0
20-02-01.809000,[1] 47 0
20-02-01.812000,""""
20-02-01.813000,"""type 4, info: sync"""
20-02-01.813000,"""Sensor: 2. RSSI: 62"""
20-02-01.814000,"""Sensor: 1. RSSI: 65"""
20-02-01.818000,"""COUNT 1 1"
20-02-01.818000,[0] 0 0
20-02-01.819000,[1] 0 0
20-02-01.824000,""""
20-02-01.824000,"""type 4, info: sync"""
20-02-01.824000,"""Sensor: 1. RSSI: 65"""
20-02-01.826000,"""Sensor: 2. RSSI: 61"""
20-02-01.828000,"""COUNT 1 1"
20-02-01.829000,[0] 0 0
20-02-01.829000,[1] 47 0
20-02-01.830000,""""
20-02-01.835000,"""type 4, info: sync"""
20-02-01.835000,"""Sensor: 1. RSSI: 65"""
20-02-01.836000,"""Sensor: 2. RSSI: 62"""
20-02-01.839000,"""COUNT 1 1"
20-02-01.839000,[0] 0 0
20-02-01.840000,[1] 47 0
20-02-01.840000,""""
20-02-01.841000,"""type 4, info: sync"""
20-02-01.842000,"""Sensor: 1. RSSI: 66"""
20-02-01.843000,"""Sensor: 2. RSSI: 61"""
20-02-01.848000,"""COUNT 1 1"
20-02-01.854000,[0] 0 0
20-02-01.854000,[1] 47 0
20-02-01.855000,""""
20-02-01.855000,"""type 4, info: sync"""
20-02-01.856000,"""Sensor: 2. RSSI: 61"""
20-02-01.856000,"""Sensor: 1. RSSI: 66"""
20-02-01.858000,"""COUNT 1 1"
20-02-01.859000,[0] 0 0
20-02-01.859000,[1] 47 0
20-02-01.860000,""""
20-02-01.860000,"""type 4, info: sync"""
20-02-01.867000,"""COUNT 0 0"
20-02-01.868000,[0] 0 0
20-02-01.868000,[1] 0 0
20-02-01.869000,""""
20-02-01.869000,"""type 4, info: sync"""
20-02-01.872000,"""Sensor: 1. RSSI: 66"""
20-02-01.876000,"""Sensor: 2. RSSI: 61"""
20-02-01.885000,"""COUNT 1 1"
20-02-01.886000,[0] 0 0
20-02-01.886000,[1] 47 0
20-02-01.886000,""""
20-02-01.887000,"""type 4, info: sync"""
20-02-01.887000,"""Sensor: 1. RSSI: 65"""
20-02-01.888000,"""Sensor: 2. RSSI: 61"""
20-02-01.888000,"""COUNT 1 1"
20-02-01.889000,[0] 0 0
20-02-01.889000,[1] 47 0
20-02-01.890000,""""
20-02-01.891000,"""type 4, info: sync"""
20-02-01.892000,"""Sensor: 1. RSSI: 66"""
20-02-01.896000,"""Sensor: 2. RSSI: 61"""
20-02-01.898000,"""COUNT 1 1"
20-02-01.899000,[0] 0 0
20-02-01.899000,[1] 48 0
20-02-01.900000,""""
20-02-01.900000,"""type 4, info: sync"""
20-02-01.902000,"""Sensor: 2. RSSI: 62"""
20-02-01.907000,"""Sensor: 1. RSSI: 65"""
20-02-01.911000,"""COUNT 1 1"
20-02-01.912000,[0] 0 0
20-02-01.912000,[1] 47 0
20-02-01.913000,""""
20-02-01.914000,"""type 4, info: sync"""
20-02-01.914000,"""Sensor: 2. RSSI: 61"""
20-02-01.915000,"""Sensor: 1. RSSI: 65"""
20-02-01.918000,"""COUNT 1 1"
20-02-01.919000,[0] 0 0
20-02-01.919000,[1] 0 0
20-02-01.921000,""""
20-02-01.922000,"""type 4, info: sync"""
20-02-01.925000,"""Sensor: 1. RSSI: 65"""
20-02-01.926000,"""Sensor: 2. RSSI: 61"""
20-02-01.928000,"""COUNT 1 1"
20-02-01.929000,[0] 0 0
20-02-01.930000,[1] 47 0
20-02-01.932000,""""
20-02-01.932000,"""type 4, info: sync"""
20-02-01.933000,"""Sensor: 1. RSSI: 66"""
20-02-01.938000,"""COUNT 1 0"
20-02-01.938000,[0] 0 0
20-02-01.939000,[1] 0 0
20-02-01.939000,""""
20-02-01.941000,"""type 4, info: sync"""
20-02-01.942000,"""Sensor: 2. RSSI: 62"""
20-02-01.948000,"""COUNT 0 1"
20-02-01.949000,[0] 0 0
20-02-01.949000,[1] 47 0
20-02-01.950000,""""
20-02-01.951000,"""type 4, info: sync"""
20-02-01.952000,"""Sensor: 2. RSSI: 62"""
20-02-01.956000,"""Sensor: 1. RSSI: 66"""
20-02-01.959000,"""COUNT 1 1"
20-02-01.959000,[0] 0 0
20-02-01.961000,[1] 47 0
20-02-01.961000,""""
20-02-01.962000,"""type 4, info: sync"""
20-02-01.963000,"""Sensor: 2. RSSI: 61"""
20-02-01.964000,"""Sensor: 1. RSSI: 66"""
20-02-01.968000,"""COUNT 1 1"
20-02-01.969000,[0] 0 0
20-02-01.969000,[1] 0 0
20-02-01.971000,""""
20-02-01.972000,"""type 4, info: sync"""
20-02-01.972000,"""Sensor: 1. RSSI: 65"""
20-02-01.976000,"""Sensor: 2. RSSI: 62"""
20-02-01.978000,"""COUNT 1 1"
20-02-01.982000,[0] 0 0
20-02-01.982000,[1] 47 0
20-02-01.983000,""""
20-02-01.983000,"""type 4, info: sync"""
20-02-01.984000,"""Sensor: 1. RSSI: 65"""
20-02-01.984000,"""Sensor: 2. RSSI: 62"""
20-02-01.987000,"""COUNT 1 1"
20-02-01.988000,[0] 0 0
20-02-01.988000,[1] 47 0
20-02-01.989000,""""
20-02-01.990000,"""type 4, info: sync"""
20-02-01.992000,"""Sensor: 1. RSSI: 66"""
20-02-01.993000,"""Sensor: 2. RSSI: 61"""
20-02-01.997000,"""COUNT 1 1"
20-02-01.998000,[0] 0 0
20-02-01.998000,[1] 47 0
20-02-01.999000,""""
20-02-02.000000,"""type 4, info: sync"""
20-02-02.001000,"""Sensor: 2. RSSI: 61"""
20-02-02.005000,"""Sensor: 1. RSSI: 65"""
20-02-02.008000,"""COUNT 1 1"
20-02-02.008000,[0] 0 0
20-02-02.009000,[1] 47 0
20-02-02.009000,""""
20-02-02.010000,"""type 4, info: sync"""
20-02-02.011000,"""Sensor: 2. RSSI: 62"""
20-02-02.014000,"""Sensor: 1. RSSI: 66"""
20-02-02.017000,"""COUNT 1 1"
20-02-02.018000,[0] 0 0
20-02-02.018000,[1] 0 0
20-02-02.019000,""""
20-02-02.019000,"""type 4, info: sync"""
20-02-02.021000,"""Sensor: 1. RSSI: 66"""
20-02-02.025000,"""Sensor: 2. RSSI: 62"""
20-02-02.027000,"""COUNT 1 1"
20-02-02.028000,[0] 0 0
20-02-02.029000,[1] 47 0
20-02-02.029000,""""
20-02-02.030000,"""type 4, info: sync"""
20-02-02.031000,"""Sensor: 1. RSSI: 65"""
20-02-02.033000,"""Sensor: 2. RSSI: 61"""
20-02-02.041000,"""COUNT 1 1"
20-02-02.041000,[0] 0 0
20-02-02.042000,[1] 47 0
20-02-02.042000,""""
20-02-02.043000,"""type 4, info: sync"""
20-02-02.043000,"""Sensor: 1. RSSI: 65"""
20-02-02.044000,"""Sensor: 2. RSSI: 61"""
20-02-02.048000,"""COUNT 1 1"
20-02-02.051000,[0] 0 0
20-02-02.052000,[1] 47 0
20-02-02.052000,""""
20-02-02.053000,"""type 4, info: sync"""
20-02-02.053000,"""Sensor: 2. RSSI: 62"""
20-02-02.055000,"""Sensor: 1. RSSI: 65"""
20-02-02.058000,"""COUNT 1 1"
20-02-02.058000,[0] 0 0
20-02-02.059000,[1] 47 0
20-02-02.059000,""""
20-02-02.062000,"""type 4, info: sync"""
20-02-02.063000,"""Sensor: 2. RSSI: 62"""
20-02-02.063000,"""Sensor: 1. RSSI: 65"""
20-02-02.068000,"""COUNT 1 1"
20-02-02.069000,[0] 0 0
20-02-02.070000,[1] 0 0
20-02-02.071000,""""
20-02-02.072000,"""type 4, info: sync"""
20-02-02.073000,"""Sensor: 1. RSSI: 66"""
20-02-02.075000,"""Sensor: 2. RSSI: 61"""
20-02-02.078000,"""COUNT 1 1"
20-02-02.078000,[0] 0 0
20-02-02.079000,[1] 47 0
20-02-02.080000,""""
20-02-02.082000,"""type 4, info: sync"""
20-02-02.082000,"""Sensor: 1. RSSI: 66"""
20-02-02.084000,"""Sensor: 2. RSSI: 62"""
20-02-02.088000,"""COUNT 1 1"
20-02-02.092000,[0] 0 0
20-02-02.092000,[1] 47 0
20-02-02.093000,""""
20-02-02.093000,"""type 4, info: sync"""
20-02-02.094000,"""Sensor: 2. RSSI: 62"""
20-02-02.099000,"""COUNT 0 1"
20-02-02.100000,[0] 0 0
20-02-02.100000,[1] 47 0
20-02-02.104000,""""
20-02-02.104000,"""type 4, info: sync"""
20-02-02.105000,"""Sensor: 2. RSSI: 62"""
20-02-02.105000,"""Sensor: 1. RSSI: 66"""
20-02-02.108000,"""COUNT 1 1"
20-02-02.108000,[0] 0 0
20-02-02.110000,[1] 48 0
20-02-02.114000,""""
20-02-02.115000,"""type 4, info: sync"""
20-02-02.115000,"""Sensor: 2. RSSI: 61"""
20-02-02.116000,"""Sensor: 1. RSSI: 66"""
20-02-02.118000,"""COUNT 1 1"
20-02-02.118000,[0] 0 0
20-02-02.119000,[1] 0 0
20-02-02.119000,""""
20-02-02.120000,"""type 4, info: sync"""
20-02-02.121000,"""Sensor: 1. RSSI: 65"""
20-02-02.125000,"""Sensor: 2. RSSI: 61"""
20-02-02.128000,"""COUNT 1 1"
20-02-02.132000,[0] 0 0
20-02-02.132000,[1] 48 0
20-02-02.137000,""""
20-02-02.137000,"""type 4, info: sync"""
20-02-02.138000,"""Sensor: 1. RSSI: 66"""
20-02-02.139000,"""Sensor: 2. RSSI: 62"""
20-02-02.139000,"""COUNT 1 1"
20-02-02.140000,[0] 0 0
20-02-02.140000,[1] 48 0
20-02-02.141000,""""
20-02-02.141000,"""type 4, info: sync"""
20-02-02.142000,"""Sensor: 1. RSSI: 65"""
20-02-02.142000,"""Sensor: 2. RSSI: 61"""
20-02-02.148000,"""COUNT 1 1"
20-02-02.149000,[0] 0 0
20-02-02.152000,[1] 48 0
20-02-02.153000,""""
20-02-02.153000,"""type 4, info: sync"""
20-02-02.156000,"""Sensor: 1. RSSI: 66"""
20-02-02.157000,"""COUNT 1 0"
20-02-02.159000,[0] 0 0
20-02-02.162000,[1] 0 0
20-02-02.163000,""""
20-02-02.164000,"""type 4, info: sync"""
20-02-02.164000,"""Sensor: 2. RSSI: 62"""
20-02-02.165000,"""Sensor: 1. RSSI: 66"""
20-02-02.168000,"""COUNT 1 1"
20-02-02.171000,[0] 0 0
20-02-02.172000,[1] 0 0
20-02-02.172000,""""
20-02-02.173000,"""type 4, info: sync"""
20-02-02.173000,"""Sensor: 1. RSSI: 66"""
20-02-02.176000,"""Sensor: 2. RSSI: 62"""
20-02-02.178000,"""COUNT 1 1"
20-02-02.181000,[0] 0 0
20-02-02.182000,[1] 48 0
20-02-02.182000,""""
20-02-02.183000,"""type 4, info: sync"""
20-02-02.183000,"""Sensor: 1. RSSI: 65"""
20-02-02.184000,"""Sensor: 2. RSSI: 61"""
20-02-02.188000,"""COUNT 1 1"
20-02-02.188000,[0] 0 0
20-02-02.189000,[1] 48 0
20-02-02.189000,""""
20-02-02.193000,"""type 4, info: sync"""
20-02-02.194000,"""Sensor: 1. RSSI: 65"""
20-02-02.194000,"""Sensor: 2. RSSI: 62"""
20-02-02.198000,"""COUNT 1 1"
20-02-02.199000,[0] 0 0
20-02-02.199000,[1] 48 0
20-02-02.200000,""""
20-02-02.201000,"""type 4, info: sync"""
20-02-02.204000,"""Sensor: 2. RSSI: 61"""
20-02-02.206000,"""Sensor: 1. RSSI: 65"""
20-02-02.209000,"""COUNT 1 1"
20-02-02.209000,[0] 0 0
20-02-02.210000,[1] 48 0
20-02-02.210000,""""
20-02-02.210000,"""type 4, info: sync"""
20-02-02.212000,"""Sensor: 2. RSSI: 62"""
20-02-02.214000,"""Sensor: 1. RSSI: 65"""
20-02-02.218000,"""COUNT 1 1"
20-02-02.218000,[0] 0 0
20-02-02.219000,[1] 0 0
20-02-02.219000,""""
20-02-02.220000,"""type 4, info: sync"""
20-02-02.222000,"""Sensor: 1. RSSI: 65"""
20-02-02.226000,"""Sensor: 2. RSSI: 62"""
20-02-02.228000,"""COUNT 1 1"
20-02-02.229000,[0] 0 0
20-02-02.229000,[1] 48 0
20-02-02.230000,""""
20-02-02.230000,"""type 4, info: sync"""
20-02-02.232000,"""Sensor: 1. RSSI: 66"""
20-02-02.234000,"""Sensor: 2. RSSI: 62"""
20-02-02.240000,"""COUNT 1 1"
20-02-02.240000,[0] 0 0
20-02-02.241000,[1] 48 0
20-02-02.241000,""""
20-02-02.241000,"""type 4, info: sync"""
20-02-02.242000,"""Sensor: 2. RSSI: 62"""
20-02-02.247000,"""COUNT 0 1"
20-02-02.250000,[0] 0 0
20-02-02.251000,[1] 0 0
20-02-02.251000,""""
20-02-02.252000,"""type 4, info: sync"""
20-02-02.252000,"""Sensor: 2. RSSI: 62"""
20-02-02.256000,"""Sensor: 1. RSSI: 65"""
20-02-02.258000,"""COUNT 1 1"
20-02-02.260000,[0] 0 0
20-02-02.261000,[1] 48 0
20-02-02.262000,""""
20-02-02.262000,"""type 4, info: sync"""
20-02-02.263000,"""Sensor: 2. RSSI: 62"""
20-02-02.264000,"""Sensor: 1. RSSI: 66"""
20-02-02.268000,"""COUNT 1 1"
20-02-02.268000,[0] 0 0
20-02-02.271000,[1] 0 0
20-02-02.272000,""""
20-02-02.273000,"""type 4, info: sync"""
20-02-02.273000,"""Sensor: 1. RSSI: 65"""
20-02-02.276000,"""Sensor: 2. RSSI: 61"""
20-02-02.278000,"""COUNT 1 1"
20-02-02.282000,[0] 0 0
20-02-02.283000,[1] 48 0
20-02-02.283000,""""
20-02-02.284000,"""type 4, info: sync"""
20-02-02.285000,"""Sensor: 1. RSSI: 65"""
20-02-02.287000,"""Sensor: 2. RSSI: 62"""
20-02-02.289000,"""COUNT 1 1"
20-02-02.289000,[0] 0 0
20-02-02.290000,[1] 48 0
20-02-02.290000,""""
20-02-02.293000,"""type 4, info: sync"""
20-02-02.293000,"""Sensor: 1. RSSI: 65"""
20-02-02.294000,"""Sensor: 2. RSSI: 61"""
20-02-02.298000,"""COUNT 1 1"
20-02-02.298000,[0] 0 0
20-02-02.299000,[1] 48 0
20-02-02.300000,""""
20-02-02.306000,"""type 4, info: sync"""
20-02-02.306000,"""Sensor: 2. RSSI: 61"""
20-02-02.307000,"""Sensor: 1. RSSI: 65"""
20-02-02.308000,"""COUNT 1 1"
20-02-02.309000,[0] 0 0
20-02-02.309000,[1] 48 0
20-02-02.310000,""""
20-02-02.310000,"""type 4, info: sync"""
20-02-02.312000,"""Sensor: 2. RSSI: 61"""
20-02-02.314000,"""Sensor: 1. RSSI: 66"""
20-02-02.318000,"""COUNT 1 1"
20-02-02.320000,[0] 0 0
20-02-02.320000,[1] 0 0
20-02-02.321000,""""
20-02-02.321000,"""type 4, info: sync"""
20-02-02.322000,"""Sensor: 1. RSSI: 66"""
20-02-02.326000,"""Sensor: 2. RSSI: 62"""
20-02-02.328000,"""COUNT 1 1"
20-02-02.332000,[0] 0 0
20-02-02.332000,[1] 48 0
20-02-02.333000,""""
20-02-02.333000,"""type 4, info: sync"""
20-02-02.334000,"""Sensor: 1. RSSI: 66"""
20-02-02.335000,"""Sensor: 2. RSSI: 62"""
20-02-02.338000,"""COUNT 1 1"
20-02-02.339000,[0] 0 0
20-02-02.340000,[1] 48 0
20-02-02.340000,""""
20-02-02.341000,"""type 4, info: sync"""
20-02-02.342000,"""Sensor: 2. RSSI: 61"""
20-02-02.348000,"""COUNT 0 1"
20-02-02.349000,[0] 0 0
20-02-02.350000,[1] 48 0
20-02-02.350000,""""
20-02-02.351000,"""type 4, info: sync"""
20-02-02.351000,"""Sensor: 2. RSSI: 62"""
20-02-02.356000,"""Sensor: 1. RSSI: 65"""
20-02-02.358000,"""COUNT 1 1"
20-02-02.359000,[0] 0 0
20-02-02.359000,[1] 48 0
20-02-02.359000,""""
20-02-02.360000,"""type 4, info: sync"""
20-02-02.363000,"""Sensor: 2. RSSI: 62"""
20-02-02.363000,"""Sensor: 1. RSSI: 65"""
20-02-02.367000,"""COUNT 1 1"
20-02-02.374000,[0] 0 0
20-02-02.375000,[1] 0 0
20-02-02.375000,""""
20-02-02.375000,"""type 4, info: sync"""
20-02-02.376000,"""Sensor: 1. RSSI: 66"""
20-02-02.377000,"""Sensor: 2. RSSI: 61"""
20-02-02.377000,"""COUNT 1 1"
20-02-02.381000,[0] 0 0
20-02-02.381000,[1] 48 0
20-02-02.384000,""""
20-02-02.384000,"""type 4, info: sync"""
20-02-02.385000,"""Sensor: 1. RSSI: 66"""
20-02-02.385000,"""Sensor: 2. RSSI: 62"""
20-02-02.387000,"""COUNT 1 1"
20-02-02.388000,[0] 0 0
20-02-02.388000,[1] 48 0
20-02-02.389000,""""
20-02-02.390000,"""type 4, info: sync"""
20-02-02.391000,"""Sensor: 1. RSSI: 65"""
20-02-02.392000,"""Sensor: 2. RSSI: 61"""
20-02-02.397000,"""COUNT 1 1"
20-02-02.403000,[0] 0 0
20-02-02.404000,[1] 48 0
20-02-02.404000,""""
20-02-02.405000,"""type 4, info: sync"""
20-02-02.405000,"""Sensor: 1. RSSI: 66"""
20-02-02.407000,"""COUNT 1 0"
20-02-02.408000,[0] 0 0
20-02-02.409000,[1] 0 0
20-02-02.409000,""""
20-02-02.410000,"""type 4, info: sync"""
20-02-02.415000,"""Sensor: 2. RSSI: 61"""
20-02-02.415000,"""Sensor: 1. RSSI: 65"""
20-02-02.417000,"""COUNT 1 1"
20-02-02.418000,[0] 0 0
20-02-02.419000,[1] 0 0
20-02-02.419000,""""
20-02-02.420000,"""type 4, info: sync"""
20-02-02.421000,"""Sensor: 1. RSSI: 66"""
20-02-02.427000,"""COUNT 1 0"
20-02-02.427000,[0] 0 0
20-02-02.428000,[1] 0 0
20-02-02.429000,""""
20-02-02.429000,"""type 4, info: sync"""
20-02-02.430000,"""Sensor: 1. RSSI: 66"""
20-02-02.433000,"""Sensor: 2. RSSI: 62"""
20-02-02.437000,"""COUNT 1 1"
20-02-02.438000,[0] 0 0
20-02-02.438000,[1] 48 0
20-02-02.439000,""""
20-02-02.440000,"""type 4, info: sync"""
20-02-02.441000,"""Sensor: 1. RSSI: 65"""
20-02-02.443000,"""Sensor: 2. RSSI: 62"""
20-02-02.447000,"""COUNT 1 1"
